speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,51,183,382,0.2786885245901639,0,50,S382.tsv
2,85,271,771,0.31365313653136534,0,100,S382.tsv
2,115,344,1134,0.33430232558139533,0,150,S382.tsv
2,135,416,1619,0.3245192307692308,0,200,S382.tsv
2,163,489,2083,0.3333333333333333,0,250,S382.tsv
2,185,538,2429,0.34386617100371747,0,300,S382.tsv
2,211,595,2938,0.3546218487394958,0,350,S382.tsv
2,228,647,3358,0.35239567233384855,0,400,S382.tsv
2,256,682,3799,0.375366568914956,0,450,S382.tsv
2,276,725,4189,0.38068965517241377,0,500,S382.tsv
2,293,769,4594,0.3810143042912874,0,550,S382.tsv
2,305,808,5008,0.3774752475247525,0,600,S382.tsv
2,327,854,5497,0.382903981264637,0,650,S382.tsv
2,364,914,6243,0.3982494529540481,0,700,S382.tsv
2,382,951,6742,0.40168243953732913,0,750,S382.tsv
2,392,990,7200,0.39595959595959596,0,800,S382.tsv
2,405,1010,7580,0.400990099009901,0,850,S382.tsv
2,418,1043,8090,0.40076701821668265,0,900,S382.tsv
2,431,1076,8565,0.40055762081784385,0,950,S382.tsv
2,443,1113,9017,0.39802336028751123,0,1000,S382.tsv
2,455,1138,9463,0.3998242530755712,0,1050,S382.tsv
2,475,1163,9969,0.40842648323301806,0,1100,S382.tsv
2,487,1186,10290,0.4106239460370995,0,1150,S382.tsv
2,502,1243,11007,0.40386162510056317,0,1200,S382.tsv
2,521,1278,11565,0.4076682316118936,0,1250,S382.tsv
2,525,1295,11924,0.40540540540540543,0,1300,S382.tsv
2,537,1315,12265,0.40836501901140687,0,1350,S382.tsv
2,551,1345,12536,0.4096654275092937,0,1400,S382.tsv
2,567,1376,12926,0.4120639534883721,0,1450,S382.tsv
2,581,1402,13330,0.4144079885877318,0,1500,S382.tsv
2,591,1426,13659,0.41444600280504906,0,1550,S382.tsv
2,603,1443,14166,0.4178794178794179,0,1600,S382.tsv
2,603,1447,14225,0.41672425708362126,0,1603,S382.tsv
