speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,39,139,337,0.2805755395683453,0,50,S9ZP.tsv
2,77,243,773,0.3168724279835391,0,100,S9ZP.tsv
2,111,331,1241,0.33534743202416917,0,150,S9ZP.tsv
2,128,428,1853,0.29906542056074764,0,200,S9ZP.tsv
2,153,464,2226,0.3297413793103448,0,250,S9ZP.tsv
2,175,520,2730,0.33653846153846156,0,300,S9ZP.tsv
2,198,560,3126,0.3535714285714286,0,350,S9ZP.tsv
2,218,607,3544,0.35914332784184516,0,400,S9ZP.tsv
2,236,678,4304,0.3480825958702065,0,450,S9ZP.tsv
2,260,731,5028,0.35567715458276333,0,500,S9ZP.tsv
2,265,755,5276,0.3509933774834437,0,522,S9ZP.tsv
