speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,37,118,286,0.3135593220338983,0,50,S9P6.tsv
2,63,187,563,0.33689839572192515,0,100,S9P6.tsv
2,84,237,817,0.35443037974683544,0,150,S9P6.tsv
2,102,283,1124,0.36042402826855124,0,200,S9P6.tsv
2,122,342,1381,0.3567251461988304,0,250,S9P6.tsv
2,143,402,1756,0.35572139303482586,0,300,S9P6.tsv
2,159,442,2048,0.3597285067873303,0,350,S9P6.tsv
2,178,498,2419,0.357429718875502,0,400,S9P6.tsv
2,187,569,2795,0.3286467486818981,0,450,S9P6.tsv
2,200,630,3152,0.31746031746031744,0,500,S9P6.tsv
2,211,663,3467,0.31825037707390647,0,550,S9P6.tsv
2,217,701,3807,0.3095577746077033,0,600,S9P6.tsv
2,237,743,4221,0.3189771197846568,0,650,S9P6.tsv
2,246,761,4604,0.3232588699080158,0,700,S9P6.tsv
2,260,794,4965,0.327455919395466,0,750,S9P6.tsv
2,270,823,5279,0.32806804374240583,0,800,S9P6.tsv
2,281,873,5643,0.3218785796105384,0,850,S9P6.tsv
2,296,911,5996,0.32491767288693746,0,900,S9P6.tsv
2,310,934,6359,0.33190578158458245,0,950,S9P6.tsv
2,333,967,6772,0.344364012409514,0,1000,S9P6.tsv
2,350,1006,7189,0.34791252485089463,0,1050,S9P6.tsv
2,368,1035,7521,0.35555555555555557,0,1100,S9P6.tsv
2,385,1086,7871,0.35451197053406996,0,1150,S9P6.tsv
2,406,1133,8244,0.35834068843777583,0,1200,S9P6.tsv
2,412,1163,8576,0.354256233877902,0,1250,S9P6.tsv
2,421,1202,8909,0.3502495840266223,0,1300,S9P6.tsv
2,437,1242,9367,0.35185185185185186,0,1350,S9P6.tsv
2,442,1270,9631,0.3480314960629921,0,1400,S9P6.tsv
2,452,1296,9926,0.3487654320987654,0,1450,S9P6.tsv
2,463,1325,10244,0.34943396226415097,0,1500,S9P6.tsv
2,469,1349,10566,0.3476649369903632,0,1550,S9P6.tsv
2,476,1359,10813,0.3502575423105224,0,1600,S9P6.tsv
2,488,1378,11120,0.35413642960812775,0,1650,S9P6.tsv
2,496,1395,11451,0.35555555555555557,0,1700,S9P6.tsv
2,503,1416,11756,0.355225988700565,0,1750,S9P6.tsv
2,511,1429,11985,0.357592722183345,0,1800,S9P6.tsv
2,520,1442,12285,0.3606102635228849,0,1850,S9P6.tsv
2,524,1455,12514,0.36013745704467354,0,1900,S9P6.tsv
2,534,1479,12835,0.36105476673427994,0,1950,S9P6.tsv
2,545,1502,13196,0.362849533954727,0,2000,S9P6.tsv
2,552,1523,13439,0.3624425476034143,0,2050,S9P6.tsv
2,561,1560,13745,0.3596153846153846,0,2100,S9P6.tsv
2,568,1583,14072,0.35881238155401135,0,2150,S9P6.tsv
2,582,1609,14487,0.3617153511497825,0,2200,S9P6.tsv
2,592,1627,14787,0.363859864781807,0,2250,S9P6.tsv
2,606,1631,15051,0.37155119558553035,0,2300,S9P6.tsv
2,608,1643,15260,0.37005477784540475,0,2335,S9P6.tsv
