speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,44,189,640,0.2328042328042328,0,50,SXK4.tsv
2,85,248,1144,0.34274193548387094,0,100,SXK4.tsv
2,123,313,1779,0.3929712460063898,0,150,SXK4.tsv
2,161,419,3177,0.38424821002386633,0,200,SXK4.tsv
2,185,453,3698,0.4083885209713024,0,250,SXK4.tsv
2,207,505,4417,0.4099009900990099,0,300,SXK4.tsv
2,238,550,5170,0.43272727272727274,0,350,SXK4.tsv
2,249,582,5746,0.42783505154639173,0,400,SXK4.tsv
2,262,620,6274,0.42258064516129035,0,450,SXK4.tsv
2,284,663,6692,0.42835595776772245,0,500,SXK4.tsv
2,293,686,7123,0.4271137026239067,0,550,SXK4.tsv
2,309,748,8017,0.41310160427807485,0,600,SXK4.tsv
2,331,797,8878,0.41530740276035133,0,650,SXK4.tsv
2,345,853,9660,0.4044548651817116,0,700,SXK4.tsv
2,357,894,10303,0.39932885906040266,0,750,SXK4.tsv
2,374,981,11681,0.381243628950051,0,800,SXK4.tsv
2,387,1002,12181,0.38622754491017963,0,850,SXK4.tsv
2,407,1032,12828,0.3943798449612403,0,900,SXK4.tsv
2,414,1046,13205,0.39579349904397704,0,950,SXK4.tsv
2,421,1065,13581,0.39530516431924884,0,1000,SXK4.tsv
2,429,1079,13966,0.39759036144578314,0,1050,SXK4.tsv
2,440,1108,14448,0.3971119133574007,0,1100,SXK4.tsv
2,448,1127,14852,0.39751552795031053,0,1150,SXK4.tsv
2,452,1137,15181,0.3975373790677221,0,1192,SXK4.tsv
