speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,47,153,385,0.30718954248366015,0,50,ST64.tsv
2,89,240,879,0.37083333333333335,0,100,ST64.tsv
2,126,322,1399,0.391304347826087,0,150,ST64.tsv
2,156,387,1896,0.40310077519379844,0,200,ST64.tsv
2,191,450,2504,0.42444444444444446,0,250,ST64.tsv
2,209,498,2941,0.41967871485943775,0,300,ST64.tsv
2,220,523,3260,0.42065009560229444,0,350,ST64.tsv
2,240,570,3843,0.42105263157894735,0,400,ST64.tsv
2,251,604,4241,0.4155629139072848,0,450,ST64.tsv
2,255,613,4338,0.4159869494290375,0,461,ST64.tsv
