speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,64,167,466,0.38323353293413176,0,50,SGN8.tsv
2,106,258,888,0.4108527131782946,0,100,SGN8.tsv
2,144,356,1474,0.4044943820224719,0,150,SGN8.tsv
2,175,395,1814,0.4430379746835443,0,200,SGN8.tsv
2,199,456,2246,0.43640350877192985,0,250,SGN8.tsv
2,213,510,2528,0.4176470588235294,0,300,SGN8.tsv
2,238,569,2971,0.4182776801405975,0,350,SGN8.tsv
2,250,619,3380,0.40387722132471726,0,400,SGN8.tsv
2,271,675,3818,0.4014814814814815,0,450,SGN8.tsv
2,291,723,4304,0.4024896265560166,0,500,SGN8.tsv
2,312,755,4841,0.41324503311258276,0,550,SGN8.tsv
2,329,809,5294,0.40667490729295425,0,600,SGN8.tsv
2,358,870,5854,0.4114942528735632,0,650,SGN8.tsv
2,388,916,6586,0.42358078602620086,0,700,SGN8.tsv
2,404,953,7064,0.42392444910807975,0,750,SGN8.tsv
2,418,989,7663,0.42264914054600605,0,800,SGN8.tsv
2,435,1032,8207,0.42151162790697677,0,850,SGN8.tsv
2,455,1080,8757,0.4212962962962963,0,900,SGN8.tsv
2,466,1114,9283,0.41831238779174146,0,950,SGN8.tsv
2,479,1166,9680,0.41080617495711835,0,1000,SGN8.tsv
2,496,1214,10174,0.4085667215815486,0,1050,SGN8.tsv
2,521,1253,10730,0.4158020750199521,0,1100,SGN8.tsv
2,536,1298,11356,0.41294298921417566,0,1150,SGN8.tsv
2,546,1321,11820,0.4133232399697199,0,1200,SGN8.tsv
2,566,1364,12409,0.4149560117302053,0,1250,SGN8.tsv
2,584,1402,12895,0.4165477888730385,0,1300,SGN8.tsv
2,597,1431,13290,0.4171907756813417,0,1350,SGN8.tsv
2,617,1455,13692,0.4240549828178694,0,1400,SGN8.tsv
2,619,1461,13772,0.42368240930869266,0,1406,SGN8.tsv
