speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,112,340,1230,0.32941176470588235,0,50,S7LN.tsv
2,173,513,2409,0.33723196881091616,0,100,S7LN.tsv
2,232,628,3559,0.36942675159235666,0,150,S7LN.tsv
2,252,682,4174,0.36950146627565983,0,189,S7LN.tsv
