speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,61,192,519,0.3177083333333333,0,50,SJV7.tsv
2,84,257,848,0.32684824902723736,0,100,SJV7.tsv
2,118,344,1357,0.3430232558139535,0,150,SJV7.tsv
2,148,417,1913,0.354916067146283,0,200,SJV7.tsv
2,181,471,2454,0.3842887473460722,0,250,SJV7.tsv
2,191,509,2759,0.37524557956778,0,300,SJV7.tsv
2,208,538,3120,0.38661710037174724,0,350,SJV7.tsv
2,228,586,3606,0.3890784982935154,0,400,SJV7.tsv
2,251,627,3937,0.4003189792663477,0,450,SJV7.tsv
2,264,678,4406,0.3893805309734513,0,500,SJV7.tsv
2,289,718,4698,0.4025069637883008,0,550,SJV7.tsv
2,301,756,5051,0.39814814814814814,0,600,SJV7.tsv
2,316,787,5413,0.40152477763659467,0,650,SJV7.tsv
2,322,813,5761,0.3960639606396064,0,700,SJV7.tsv
2,333,850,6041,0.39176470588235296,0,750,SJV7.tsv
2,353,871,6414,0.4052812858783008,0,800,SJV7.tsv
2,368,912,7078,0.40350877192982454,0,850,SJV7.tsv
2,386,938,7440,0.4115138592750533,0,900,SJV7.tsv
2,402,961,7763,0.4183142559833507,0,950,SJV7.tsv
2,411,985,8150,0.41725888324873095,0,1000,SJV7.tsv
2,417,1011,8597,0.4124629080118694,0,1050,SJV7.tsv
2,427,1042,9073,0.40978886756238003,0,1100,SJV7.tsv
2,441,1085,9518,0.4064516129032258,0,1150,SJV7.tsv
2,448,1122,9873,0.39928698752228164,0,1198,SJV7.tsv
