speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,45,175,487,0.2571428571428571,0,50,SRW5.tsv
2,76,254,878,0.2992125984251969,0,100,SRW5.tsv
2,95,328,1275,0.2896341463414634,0,150,SRW5.tsv
2,130,423,1802,0.3073286052009456,0,200,SRW5.tsv
2,162,479,2169,0.33820459290187893,0,250,SRW5.tsv
2,183,531,2636,0.3446327683615819,0,300,SRW5.tsv
2,201,588,3102,0.34183673469387754,0,350,SRW5.tsv
2,221,654,3592,0.3379204892966361,0,400,SRW5.tsv
2,241,700,4080,0.3442857142857143,0,450,SRW5.tsv
2,250,726,4282,0.3443526170798898,0,470,SRW5.tsv
