speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,48,164,438,0.2926829268292683,0,50,S56S.tsv
2,87,252,926,0.34523809523809523,0,100,S56S.tsv
2,111,310,1318,0.3580645161290323,0,150,S56S.tsv
2,126,362,1675,0.34806629834254144,0,200,S56S.tsv
2,148,434,2112,0.34101382488479265,0,250,S56S.tsv
2,180,483,2563,0.37267080745341613,0,300,S56S.tsv
2,196,533,3009,0.3677298311444653,0,350,S56S.tsv
2,209,576,3301,0.3628472222222222,0,400,S56S.tsv
2,233,614,3715,0.3794788273615635,0,450,S56S.tsv
2,246,647,4123,0.3802163833075734,0,500,S56S.tsv
2,257,687,4539,0.37409024745269287,0,550,S56S.tsv
2,274,721,5003,0.3800277392510402,0,600,S56S.tsv
2,290,775,5571,0.3741935483870968,0,650,S56S.tsv
2,298,813,6010,0.36654366543665434,0,700,S56S.tsv
2,313,857,6513,0.3652275379229872,0,750,S56S.tsv
2,328,883,6907,0.3714609286523216,0,800,S56S.tsv
2,336,902,7288,0.37250554323725055,0,850,S56S.tsv
2,348,926,7681,0.3758099352051836,0,900,S56S.tsv
2,358,949,8038,0.3772391991570074,0,950,S56S.tsv
2,371,984,8500,0.37703252032520324,0,1000,S56S.tsv
2,388,1017,8959,0.3815142576204523,0,1050,S56S.tsv
2,401,1052,9410,0.3811787072243346,0,1100,S56S.tsv
2,403,1069,9809,0.37698783910196443,0,1150,S56S.tsv
2,420,1092,10237,0.38461538461538464,0,1200,S56S.tsv
2,431,1120,10660,0.3848214285714286,0,1250,S56S.tsv
2,444,1149,11113,0.38642297650130547,0,1300,S56S.tsv
2,453,1166,11573,0.38850771869639794,0,1350,S56S.tsv
2,464,1181,11979,0.392887383573243,0,1400,S56S.tsv
2,471,1203,12403,0.3915211970074813,0,1450,S56S.tsv
2,480,1222,12787,0.39279869067103107,0,1500,S56S.tsv
2,491,1238,13202,0.3966074313408724,0,1550,S56S.tsv
2,494,1241,13335,0.3980660757453666,0,1567,S56S.tsv
