speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,46,174,450,0.26436781609195403,0,50,SCVK.tsv
2,108,284,1073,0.38028169014084506,0,100,SCVK.tsv
2,140,365,1531,0.3835616438356164,0,150,SCVK.tsv
2,161,424,2057,0.37971698113207547,0,200,SCVK.tsv
2,184,480,2453,0.38333333333333336,0,250,SCVK.tsv
2,203,534,2870,0.3801498127340824,0,300,SCVK.tsv
2,229,576,3261,0.3975694444444444,0,350,SCVK.tsv
2,247,633,3718,0.3902053712480253,0,400,SCVK.tsv
2,269,677,4172,0.397341211225997,0,450,SCVK.tsv
2,291,711,4601,0.4092827004219409,0,500,SCVK.tsv
2,303,741,5090,0.4089068825910931,0,550,SCVK.tsv
2,314,774,5465,0.40568475452196384,0,600,SCVK.tsv
2,331,807,5872,0.41016109045848825,0,650,SCVK.tsv
2,339,836,6404,0.4055023923444976,0,700,SCVK.tsv
2,355,872,6777,0.40711009174311924,0,750,SCVK.tsv
2,369,907,7201,0.40683572216097025,0,800,SCVK.tsv
2,382,924,7556,0.4134199134199134,0,850,SCVK.tsv
2,400,962,8213,0.4158004158004158,0,900,SCVK.tsv
2,414,1001,8846,0.41358641358641357,0,950,SCVK.tsv
2,422,1033,9363,0.4085188770571152,0,1000,SCVK.tsv
2,424,1034,9393,0.41005802707930367,0,1003,SCVK.tsv
