speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,57,226,639,0.252212389380531,0,50,SEM7.tsv
2,93,315,1106,0.29523809523809524,0,100,SEM7.tsv
2,114,382,1524,0.29842931937172773,0,150,SEM7.tsv
2,139,445,1963,0.31235955056179776,0,200,SEM7.tsv
2,159,498,2348,0.3192771084337349,0,250,SEM7.tsv
2,185,542,2797,0.3413284132841328,0,300,SEM7.tsv
2,213,612,3360,0.3480392156862745,0,350,SEM7.tsv
2,233,654,3862,0.3562691131498471,0,400,SEM7.tsv
2,244,700,4285,0.3485714285714286,0,450,SEM7.tsv
2,258,735,4722,0.3510204081632653,0,500,SEM7.tsv
2,265,765,5047,0.3464052287581699,0,550,SEM7.tsv
2,280,818,5507,0.3422982885085575,0,600,SEM7.tsv
2,294,843,5911,0.3487544483985765,0,650,SEM7.tsv
2,317,889,6282,0.3565804274465692,0,700,SEM7.tsv
2,332,923,6741,0.35969664138678226,0,750,SEM7.tsv
2,354,962,7209,0.367983367983368,0,800,SEM7.tsv
2,364,994,7677,0.36619718309859156,0,850,SEM7.tsv
2,376,1023,8135,0.3675464320625611,0,900,SEM7.tsv
2,392,1060,8627,0.36981132075471695,0,950,SEM7.tsv
2,405,1086,9110,0.3729281767955801,0,1000,SEM7.tsv
2,416,1115,9571,0.37309417040358744,0,1050,SEM7.tsv
2,425,1144,9955,0.3715034965034965,0,1100,SEM7.tsv
2,433,1178,10331,0.367572156196944,0,1150,SEM7.tsv
2,444,1195,10714,0.37154811715481173,0,1200,SEM7.tsv
2,459,1215,11160,0.37777777777777777,0,1250,SEM7.tsv
2,468,1229,11515,0.3807973962571196,0,1300,SEM7.tsv
2,477,1250,11933,0.3816,0,1350,SEM7.tsv
2,482,1264,12164,0.3813291139240506,0,1380,SEM7.tsv
