speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,49,162,382,0.30246913580246915,0,50,SBX7.tsv
2,94,259,808,0.36293436293436293,0,100,SBX7.tsv
2,120,367,1383,0.32697547683923706,0,150,SBX7.tsv
2,157,423,1895,0.37115839243498816,0,200,SBX7.tsv
2,182,472,2355,0.3855932203389831,0,250,SBX7.tsv
2,193,512,2744,0.376953125,0,300,SBX7.tsv
2,200,556,3212,0.3597122302158273,0,350,SBX7.tsv
2,214,584,3561,0.3664383561643836,0,400,SBX7.tsv
2,234,632,3983,0.370253164556962,0,450,SBX7.tsv
2,239,653,4128,0.3660030627871363,0,474,SBX7.tsv
