speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,53,199,584,0.2663316582914573,0,50,SVXP.tsv
2,97,334,1329,0.2904191616766467,0,100,SVXP.tsv
2,123,445,1928,0.27640449438202247,0,150,SVXP.tsv
2,171,537,2528,0.31843575418994413,0,200,SVXP.tsv
2,202,641,3327,0.31513260530421217,0,250,SVXP.tsv
2,238,743,3999,0.3203230148048452,0,300,SVXP.tsv
2,277,841,4822,0.32936979785969084,0,350,SVXP.tsv
2,296,927,5501,0.3193096008629989,0,400,SVXP.tsv
2,322,989,6097,0.32558139534883723,0,450,SVXP.tsv
2,349,1079,7040,0.32344763670064874,0,500,SVXP.tsv
2,381,1143,7981,0.3333333333333333,0,550,SVXP.tsv
2,402,1178,8687,0.34125636672325976,0,600,SVXP.tsv
2,427,1221,9205,0.3497133497133497,0,633,SVXP.tsv
