speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,55,155,407,0.3548387096774194,0,50,SYJK.tsv
2,82,255,767,0.3215686274509804,0,100,SYJK.tsv
2,100,338,1194,0.2958579881656805,0,150,SYJK.tsv
2,116,420,1624,0.2761904761904762,0,200,SYJK.tsv
2,132,491,2225,0.26883910386965376,0,250,SYJK.tsv
2,148,528,2692,0.2803030303030303,0,300,SYJK.tsv
2,164,602,3415,0.2724252491694352,0,350,SYJK.tsv
2,174,620,3753,0.2806451612903226,0,400,SYJK.tsv
2,185,649,4305,0.2850539291217257,0,450,SYJK.tsv
2,202,672,4711,0.3005952380952381,0,500,SYJK.tsv
2,215,704,5047,0.3053977272727273,0,550,SYJK.tsv
2,234,741,5529,0.3157894736842105,0,600,SYJK.tsv
2,246,778,5901,0.3161953727506427,0,650,SYJK.tsv
2,255,826,6517,0.30871670702179177,0,700,SYJK.tsv
2,265,856,7012,0.30957943925233644,0,750,SYJK.tsv
2,273,883,7568,0.3091732729331823,0,800,SYJK.tsv
2,284,914,8111,0.31072210065645517,0,850,SYJK.tsv
2,292,942,8479,0.3099787685774947,0,900,SYJK.tsv
2,299,985,9013,0.3035532994923858,0,950,SYJK.tsv
2,314,1028,9604,0.30544747081712065,0,1000,SYJK.tsv
2,324,1063,10157,0.3047977422389464,0,1050,SYJK.tsv
2,332,1082,10425,0.3068391866913124,0,1100,SYJK.tsv
2,346,1109,10881,0.31199278629395855,0,1150,SYJK.tsv
2,350,1128,11234,0.3102836879432624,0,1199,SYJK.tsv
