speaker_number,vo_overlap,vo_total,total_token_number,overlap,file
2,144,430,1662,0.33488372093023255,SCYD.tsv
2,180,468,2908,0.38461538461538464,S3RL.tsv
2,325,903,7577,0.3599114064230343,STZ3.tsv
2,259,638,4081,0.4059561128526646,S6BR.tsv
2,123,343,1748,0.358600583090379,S4ZA.tsv
2,146,413,1788,0.35351089588377727,STVQ.tsv
2,424,1034,9393,0.41005802707930367,SCVK.tsv
2,124,400,1620,0.31,SDS7.tsv
2,417,1177,9832,0.3542905692438403,SV8E.tsv
2,260,878,5031,0.296127562642369,SX6V.tsv
2,360,1232,8742,0.2922077922077922,SHSL.tsv
2,328,888,8102,0.36936936936936937,S3KY.tsv
2,390,1302,9479,0.2995391705069124,S33B.tsv
2,523,1463,11494,0.3574846206425154,S3DA.tsv
2,271,785,6126,0.3452229299363057,S8U5.tsv
2,234,659,3779,0.3550834597875569,SYRT.tsv
2,234,656,3768,0.3567073170731707,SPZA.tsv
2,166,531,2932,0.3126177024482109,SRCA.tsv
2,215,729,4448,0.29492455418381347,SNQB.tsv
2,451,1306,9976,0.3453292496171516,SBG4.tsv
2,285,679,4333,0.41973490427098675,SGY6.tsv
2,335,960,7883,0.3489583333333333,SGYW.tsv
2,134,442,2241,0.3031674208144796,SRZT.tsv
2,138,440,2096,0.31363636363636366,SWD7.tsv
2,286,825,5663,0.3466666666666667,SRWD.tsv
2,323,783,7179,0.4125159642401022,S2YK.tsv
2,444,1324,12306,0.33534743202416917,SN22.tsv
2,69,225,753,0.30666666666666664,SEV9.tsv
2,264,673,4887,0.3922734026745914,SLRY.tsv
2,280,794,4917,0.3526448362720403,S9G2.tsv
2,265,744,4901,0.35618279569892475,SWGX.tsv
2,128,367,1493,0.34877384196185285,SRN2.tsv
2,448,1301,13029,0.34435049961568026,S2AX.tsv
2,171,442,2363,0.38687782805429866,SRND.tsv
2,336,875,6783,0.384,S2B5.tsv
2,282,683,5039,0.4128843338213763,SKNF.tsv
2,371,1046,9446,0.3546845124282983,SLH6.tsv
2,163,467,2587,0.3490364025695932,SMBC.tsv
2,287,825,5020,0.3478787878787879,SVWU.tsv
2,227,661,3605,0.3434190620272315,SZBN.tsv
2,173,455,2849,0.3802197802197802,S8VZ.tsv
2,239,563,2889,0.42451154529307283,S45F.tsv
2,236,667,4304,0.3538230884557721,SZLE.tsv
2,333,876,7546,0.3801369863013699,SZ98.tsv
2,223,734,3530,0.30381471389645776,SVN6.tsv
2,132,402,1929,0.3283582089552239,S4ZT.tsv
2,179,482,2435,0.37136929460580914,SXAW.tsv
2,494,1339,10271,0.36893203883495146,SCXU.tsv
2,238,590,3394,0.4033898305084746,S3RN.tsv
2,196,671,3394,0.29210134128166915,SZT4.tsv
2,543,1492,19187,0.36394101876675605,SFG3.tsv
2,304,928,6013,0.3275862068965517,SQ2C.tsv
2,353,1001,7709,0.35264735264735264,SH2A.tsv
2,432,1179,8289,0.366412213740458,SCUS.tsv
2,383,983,6447,0.3896236012207528,STW7.tsv
2,209,573,3204,0.3647469458987784,SC4J.tsv
2,140,669,3485,0.20926756352765322,SDEX.tsv
2,193,549,3491,0.35154826958105645,SFR2.tsv
2,151,439,1596,0.3439635535307517,S323.tsv
2,617,1598,24488,0.386107634543179,S28F.tsv
2,168,430,2258,0.39069767441860465,S7SX.tsv
2,216,602,4129,0.3588039867109635,SBFR.tsv
2,485,1232,12773,0.39366883116883117,SU3C.tsv
2,501,1334,11570,0.37556221889055474,S5JX.tsv
2,183,496,2552,0.3689516129032258,SK7X.tsv
2,215,546,3516,0.39377289377289376,S52C.tsv
2,642,1702,16657,0.3772032902467685,SLDB.tsv
2,224,611,3790,0.36661211129296234,SUHT.tsv
2,345,1086,6164,0.31767955801104975,S7HR.tsv
2,281,654,6327,0.42966360856269115,S5QR.tsv
2,192,662,3229,0.29003021148036257,S9F7.tsv
2,217,642,3717,0.338006230529595,SP79.tsv
2,333,866,7377,0.384526558891455,SNDW.tsv
2,520,1169,12746,0.4448246364414029,SGHZ.tsv
2,340,936,7906,0.36324786324786323,S7ZG.tsv
2,337,848,7011,0.39740566037735847,S7VD.tsv
2,233,628,3406,0.37101910828025475,SDLP.tsv
2,199,887,8049,0.22435174746335965,SJ6L.tsv
2,329,963,7099,0.34164070612668745,SHXX.tsv
2,192,547,3277,0.3510054844606947,SJN6.tsv
2,428,1092,12381,0.39194139194139194,S6SH.tsv
2,258,860,4760,0.3,SZJ5.tsv
2,852,1924,23718,0.44282744282744285,S38V.tsv
2,296,914,5879,0.3238512035010941,SFM7.tsv
2,317,1006,6916,0.31510934393638174,SQ6L.tsv
2,308,759,5057,0.4057971014492754,SJWU.tsv
2,309,737,6313,0.41926729986431477,S4PF.tsv
2,239,816,3853,0.2928921568627451,SXJW.tsv
2,346,967,6840,0.3578076525336091,SE3Y.tsv
2,133,409,1640,0.3251833740831296,SLMK.tsv
2,397,1218,8353,0.32594417077175697,SB6S.tsv
2,77,285,787,0.27017543859649124,SL9D.tsv
2,144,395,1791,0.36455696202531646,S7ZF.tsv
2,491,1198,12784,0.40984974958263776,SLBS.tsv
2,459,1140,9822,0.4026315789473684,S5B4.tsv
2,670,1504,15916,0.4454787234042553,SB9K.tsv
2,435,1258,12757,0.34578696343402227,SYX3.tsv
2,427,1056,14554,0.4043560606060606,SKPP.tsv
2,550,1411,12697,0.38979447200566975,SESD.tsv
2,381,968,8111,0.39359504132231404,S7NV.tsv
2,481,1434,21047,0.33542538354253837,SNNG.tsv
2,428,1234,9396,0.34683954619124796,SKRZ.tsv
2,192,521,2554,0.3685220729366603,SYZX.tsv
2,298,775,5105,0.38451612903225807,SBCZ.tsv
2,404,1239,8366,0.32606941081517354,S9YG.tsv
2,223,574,2981,0.3885017421602787,SRG8.tsv
2,590,1500,16040,0.3933333333333333,SYTD.tsv
2,581,1513,16307,0.38400528750826174,SMEB.tsv
2,180,614,2504,0.2931596091205212,S8S2.tsv
2,190,607,2947,0.3130148270181219,SASU.tsv
2,489,1241,11129,0.39403706688154716,SFYP.tsv
2,326,837,6878,0.38948626045400236,SQ82.tsv
2,129,406,1999,0.31773399014778325,SFLQ.tsv
2,782,2008,21567,0.3894422310756972,SV2V.tsv
2,195,494,2281,0.39473684210526316,SXKQ.tsv
2,193,549,3046,0.35154826958105645,SQ55.tsv
2,234,734,4329,0.3188010899182561,SQ68.tsv
2,314,886,6540,0.3544018058690745,SVET.tsv
2,165,418,2215,0.39473684210526316,SH9T.tsv
2,243,559,4072,0.4347048300536673,S8G6.tsv
2,371,1003,6375,0.3698903290129611,SMPU.tsv
2,143,419,2409,0.3412887828162291,S622.tsv
2,134,394,1819,0.3401015228426396,STRH.tsv
2,281,720,4975,0.3902777777777778,SZKE.tsv
2,253,718,5272,0.35236768802228413,SCEL.tsv
2,233,714,4157,0.32633053221288516,S6QU.tsv
2,380,939,9288,0.40468583599574015,S346.tsv
2,224,806,5391,0.27791563275434245,SQWW.tsv
2,705,1907,20242,0.3696906135291033,SEGU.tsv
2,199,504,2754,0.3948412698412698,SB49.tsv
2,494,1367,12104,0.36137527432333577,SRD5.tsv
2,279,829,5153,0.3365500603136309,SEFQ.tsv
2,318,947,5344,0.3357972544878564,SNWS.tsv
2,312,777,6063,0.4015444015444015,SYU7.tsv
2,217,642,3823,0.338006230529595,S57J.tsv
2,88,337,1455,0.26112759643916916,SL46.tsv
2,705,1855,17467,0.38005390835579517,SK3B.tsv
2,267,756,4546,0.3531746031746032,S55B.tsv
2,528,1202,14932,0.43926788685524126,S9WZ.tsv
2,288,915,6374,0.31475409836065577,SNLY.tsv
2,231,807,4465,0.2862453531598513,SWBG.tsv
2,327,1072,10596,0.3050373134328358,SY5K.tsv
2,130,343,1784,0.37900874635568516,SY7T.tsv
2,269,915,6606,0.2939890710382514,SBYQ.tsv
2,308,737,5031,0.417910447761194,SN97.tsv
2,434,1078,11421,0.4025974025974026,SP3Q.tsv
2,259,648,4064,0.39969135802469136,SEJ7.tsv
2,219,524,3220,0.4179389312977099,SYXU.tsv
2,220,633,3228,0.34755134281200634,S59R.tsv
2,213,644,3507,0.3307453416149068,SBA6.tsv
2,345,976,8757,0.35348360655737704,SYUR.tsv
2,244,664,4023,0.3674698795180723,SD8N.tsv
2,285,684,4801,0.4166666666666667,SFXF.tsv
2,400,908,6558,0.44052863436123346,SXFD.tsv
2,378,1014,9776,0.3727810650887574,SQ9R.tsv
2,322,893,6646,0.36058230683090703,SDY6.tsv
2,393,1018,8969,0.38605108055009824,SAG4.tsv
2,622,1451,23799,0.4286698828394211,SZQX.tsv
2,256,650,4597,0.39384615384615385,SXJP.tsv
2,443,1152,10739,0.3845486111111111,S6JL.tsv
2,437,1078,10154,0.40538033395176254,SXK5.tsv
2,452,1137,15184,0.3975373790677221,SXK4.tsv
2,448,1122,9873,0.39928698752228164,SJV7.tsv
2,521,1274,14212,0.4089481946624804,SFLB.tsv
2,152,394,2067,0.38578680203045684,SXFR.tsv
2,532,1591,16759,0.3343808925204274,SDVN.tsv
2,625,1592,14188,0.3925879396984925,SVH7.tsv
2,528,1389,12262,0.3801295896328294,S38F.tsv
2,245,644,3445,0.3804347826086957,SD62.tsv
2,169,578,2406,0.29238754325259514,SFZ9.tsv
2,208,585,3129,0.35555555555555557,S36Z.tsv
2,115,381,1423,0.30183727034120733,SFT2.tsv
2,695,1828,16690,0.38019693654266956,SMGY.tsv
2,323,999,5942,0.3233233233233233,SLNV.tsv
2,1101,2607,36225,0.4223245109321059,SU82.tsv
2,129,448,2466,0.28794642857142855,S97B.tsv
2,225,620,4123,0.3629032258064516,SUZS.tsv
2,239,653,4132,0.3660030627871363,SBX7.tsv
2,263,737,4565,0.3568521031207598,SPFN.tsv
2,226,668,3977,0.3383233532934132,SW55.tsv
2,361,1153,10521,0.31309627059843886,SNXL.tsv
2,236,675,4607,0.3496296296296296,S2E2.tsv
2,307,733,5249,0.41882673942701226,SCKW.tsv
2,603,1447,14225,0.41672425708362126,S382.tsv
2,402,1173,8811,0.34271099744245526,S8J6.tsv
2,289,799,4961,0.3617021276595745,SH79.tsv
2,528,1402,10834,0.37660485021398005,SVFH.tsv
2,206,707,4225,0.2913719943422914,S4PC.tsv
2,689,1969,29204,0.3499238191975622,S6HP.tsv
2,333,965,6853,0.3450777202072539,SVED.tsv
2,189,534,3084,0.3539325842696629,SZR7.tsv
2,426,1267,9324,0.3362273086029992,SVDV.tsv
2,160,741,4119,0.21592442645074225,S6J8.tsv
2,340,930,7269,0.3655913978494624,SC3M.tsv
2,224,547,2974,0.40950639853747717,SJ5D.tsv
2,295,793,5628,0.3720050441361917,SD9H.tsv
2,155,448,2010,0.34598214285714285,S43S.tsv
2,351,879,6511,0.3993174061433447,SFUT.tsv
2,351,908,6085,0.3865638766519824,S432.tsv
2,502,1196,13303,0.4197324414715719,SB7R.tsv
2,252,682,4174,0.36950146627565983,S7LN.tsv
2,361,913,9399,0.3953997809419496,SKPB.tsv
2,506,1426,11505,0.3548387096774194,SNCG.tsv
2,630,1598,21444,0.39424280350438046,SNA4.tsv
2,545,1449,19223,0.37612146307798483,SBVQ.tsv
2,199,564,3793,0.3528368794326241,SNMA.tsv
2,211,574,3222,0.367595818815331,SKPX.tsv
2,460,1321,10921,0.34822104466313397,S95D.tsv
2,199,516,3696,0.3856589147286822,S9VB.tsv
2,390,1066,10269,0.36585365853658536,SGSY.tsv
2,212,632,3063,0.33544303797468356,S7Z8.tsv
2,802,1857,30732,0.43187937533656434,SUNM.tsv
2,244,599,3843,0.4073455759599332,SWU3.tsv
2,160,415,2413,0.3855421686746988,SRF6.tsv
2,299,890,5764,0.3359550561797753,SHXF.tsv
2,353,1000,8153,0.353,SDMJ.tsv
2,252,735,4029,0.34285714285714286,SD8A.tsv
2,399,1005,11927,0.3970149253731343,STKV.tsv
2,168,533,3375,0.3151969981238274,STK7.tsv
2,306,807,5898,0.379182156133829,SXQU.tsv
2,360,1123,8040,0.3205699020480855,SJ88.tsv
2,339,939,6901,0.3610223642172524,SAHB.tsv
2,258,761,4778,0.33902759526938236,S63K.tsv
2,387,1042,6769,0.3714011516314779,S4QK.tsv
2,293,798,5362,0.36716791979949875,S4S5.tsv
2,337,995,7292,0.33869346733668343,SZPS.tsv
2,188,620,4459,0.3032258064516129,SVFD.tsv
2,172,603,3178,0.28524046434494194,SQ63.tsv
2,291,730,5304,0.39863013698630134,S4RF.tsv
2,158,449,2315,0.3518930957683742,S3XC.tsv
2,227,701,3986,0.3238231098430813,SCQC.tsv
2,196,669,3876,0.2929745889387145,SZKX.tsv
2,178,558,2987,0.31899641577060933,SMHY.tsv
2,380,904,7444,0.42035398230088494,S3M4.tsv
2,196,595,2980,0.32941176470588235,SHT2.tsv
2,416,1018,11267,0.4086444007858546,SD92.tsv
2,160,581,2700,0.27538726333907054,S37F.tsv
2,294,896,5459,0.328125,S3AV.tsv
2,363,870,7299,0.41724137931034483,SMF3.tsv
2,182,503,2475,0.36182902584493043,SWYP.tsv
2,316,761,5964,0.4152431011826544,SE2C.tsv
2,535,1521,16829,0.3517422748191979,SRFV.tsv
2,329,1194,10422,0.27554438860971525,SLMB.tsv
2,520,1279,11924,0.4065676309616888,SKJ6.tsv
2,141,403,2509,0.34987593052109184,SEDD.tsv
2,262,744,4640,0.3521505376344086,SU6W.tsv
2,494,1241,13335,0.3980660757453666,S56S.tsv
2,243,660,3353,0.36818181818181817,S9WP.tsv
2,539,1475,14586,0.36542372881355933,S97Z.tsv
2,362,906,7228,0.3995584988962472,S7MF.tsv
2,240,620,3312,0.3870967741935484,S7NJ.tsv
2,263,662,4342,0.3972809667673716,SRRS.tsv
2,178,521,2364,0.3416506717850288,S7AR.tsv
2,208,595,4090,0.3495798319327731,SN7D.tsv
2,343,819,6887,0.4188034188034188,SY4E.tsv
2,235,631,3978,0.3724247226624406,S9MK.tsv
2,510,1419,12146,0.3594080338266385,SPHJ.tsv
2,409,995,9699,0.41105527638190953,SRRQ.tsv
2,379,1007,8608,0.37636544190665344,S5YC.tsv
2,481,1251,11029,0.3844924060751399,SLTU.tsv
2,559,1521,17114,0.36752136752136755,S7NH.tsv
2,162,503,2398,0.3220675944333996,SG3P.tsv
2,310,851,5258,0.36427732079905994,S9VA.tsv
2,290,790,5324,0.3670886075949367,SWW8.tsv
2,470,1022,9729,0.4598825831702544,S2GC.tsv
2,168,438,2082,0.3835616438356164,SKJ4.tsv
2,154,432,2355,0.35648148148148145,S2K6.tsv
2,694,1718,19520,0.4039580908032596,SEGJ.tsv
2,381,1010,9262,0.37722772277227723,S3AC.tsv
2,284,720,5715,0.39444444444444443,SDN3.tsv
2,359,1052,8426,0.34125475285171103,S3MW.tsv
2,401,1014,6743,0.39546351084812625,SDAJ.tsv
2,240,688,3933,0.3488372093023256,STRW.tsv
2,255,580,3733,0.4396551724137931,SF6K.tsv
2,225,732,3974,0.3073770491803279,SMRU.tsv
2,290,777,4567,0.3732303732303732,SMSF.tsv
2,295,789,5119,0.37389100126742714,SFCW.tsv
2,143,404,1932,0.35396039603960394,SJTE.tsv
2,200,654,3459,0.3058103975535168,SV3M.tsv
2,574,1433,16685,0.4005582693649686,SFNQ.tsv
2,279,762,4609,0.3661417322834646,SH63.tsv
2,216,612,4454,0.35294117647058826,SCQW.tsv
2,160,505,2429,0.31683168316831684,ST39.tsv
2,119,377,1628,0.3156498673740053,SXPD.tsv
2,643,1508,15024,0.42639257294429705,SJLT.tsv
2,343,1019,7502,0.3366045142296369,SFYX.tsv
2,319,859,6521,0.3713620488940629,SMK7.tsv
2,292,830,6397,0.35180722891566263,SVPK.tsv
2,212,549,3532,0.3861566484517304,SRDJ.tsv
2,239,772,5251,0.30958549222797926,S2FQ.tsv
2,360,1077,7141,0.3342618384401114,S94U.tsv
2,510,1334,12095,0.3823088455772114,SW98.tsv
2,311,833,5610,0.37334933973589435,SWLR.tsv
2,397,1083,8717,0.36657433056325023,SWMV.tsv
2,421,1295,10335,0.3250965250965251,SLX6.tsv
2,329,980,9245,0.3357142857142857,SUUE.tsv
2,262,813,5067,0.32226322263222634,SN59.tsv
2,364,1182,10851,0.3079526226734349,S9N4.tsv
2,165,495,2612,0.3333333333333333,SNCL.tsv
2,288,763,6432,0.37745740498034075,SNAS.tsv
2,209,639,2960,0.3270735524256651,SW4Z.tsv
2,119,357,1222,0.3333333333333333,S9CR.tsv
2,223,590,3462,0.37796610169491524,SBXK.tsv
2,444,1071,10451,0.41456582633053224,S954.tsv
2,153,472,1764,0.3241525423728814,SY8A.tsv
2,151,425,2226,0.3552941176470588,SWUT.tsv
2,261,730,3710,0.35753424657534244,SRKV.tsv
2,311,801,5513,0.3882646691635456,SK39.tsv
2,265,756,5287,0.3505291005291005,S9ZP.tsv
2,401,1184,8962,0.33868243243243246,S9X9.tsv
2,165,495,2361,0.3333333333333333,S8Q6.tsv
2,284,853,6830,0.33294255568581477,S8SH.tsv
2,184,503,2295,0.3658051689860835,SJAW.tsv
2,186,539,2803,0.3450834879406308,SJLP.tsv
2,134,362,1854,0.3701657458563536,SHBY.tsv
2,159,613,2940,0.25938009787928223,SCQS.tsv
2,310,863,6261,0.35921205098493625,SJXU.tsv
2,159,452,2579,0.35176991150442477,S3UC.tsv
2,536,1363,12602,0.3932501834189288,S6J2.tsv
2,164,566,2602,0.28975265017667845,SJU2.tsv
2,278,737,6020,0.37720488466757124,S8GL.tsv
2,333,854,6038,0.38992974238875877,S8K9.tsv
2,367,945,10567,0.38835978835978835,S63L.tsv
2,180,626,3157,0.28753993610223644,SDWT.tsv
2,412,1390,12910,0.29640287769784174,S6R4.tsv
2,481,1140,10438,0.4219298245614035,SXSM.tsv
2,175,447,2756,0.39149888143176736,SKKU.tsv
2,260,658,4310,0.3951367781155015,SKJQ.tsv
2,301,683,6288,0.4407027818448023,S7WY.tsv
2,618,1703,22000,0.362889019377569,SEKZ.tsv
2,170,561,2600,0.30303030303030304,S2FT.tsv
2,399,1136,10154,0.3512323943661972,SL76.tsv
2,111,339,1362,0.3274336283185841,S5AA.tsv
2,553,1240,19891,0.4459677419354839,SNXG.tsv
2,192,505,2473,0.3801980198019802,SNCM.tsv
2,626,1614,20145,0.3878562577447336,SN4N.tsv
2,749,2039,24267,0.36733692986758215,SEPP.tsv
2,459,1483,13593,0.30950775455158464,SN7W.tsv
2,240,791,3807,0.3034134007585335,SUU4.tsv
2,504,1301,11645,0.3873943120676403,SY5E.tsv
2,249,863,5235,0.2885283893395133,SG2E.tsv
2,293,741,4169,0.39541160593792174,SY8B.tsv
2,213,682,3693,0.312316715542522,S7MU.tsv
2,617,1655,26236,0.37280966767371604,SKDX.tsv
2,125,418,1762,0.29904306220095694,SRK4.tsv
2,165,528,2018,0.3125,SEKX.tsv
2,296,728,5670,0.4065934065934066,SRGA.tsv
2,347,926,6111,0.3747300215982721,SQWN.tsv
2,282,706,5366,0.39943342776203966,STGP.tsv
2,186,464,2223,0.40086206896551724,SDB6.tsv
2,562,1540,15091,0.36493506493506495,SD6X.tsv
2,455,1105,10845,0.4117647058823529,SCS9.tsv
2,275,882,6193,0.31179138321995464,SVKF.tsv
2,528,1215,11440,0.4345679012345679,SV28.tsv
2,153,475,2623,0.32210526315789473,S3TD.tsv
2,416,1254,8813,0.3317384370015949,SV2N.tsv
2,332,868,6841,0.3824884792626728,SMSW.tsv
2,184,524,2852,0.3511450381679389,SAFZ.tsv
2,101,445,1911,0.22696629213483147,S3VM.tsv
2,377,1115,8844,0.3381165919282511,SJTT.tsv
2,474,1110,11473,0.42702702702702705,SCQF.tsv
2,397,915,9175,0.43387978142076505,S4K7.tsv
2,233,764,3848,0.30497382198952877,STEY.tsv
2,231,555,3438,0.41621621621621624,SJ8J.tsv
2,225,650,4632,0.34615384615384615,SD68.tsv
2,180,645,4911,0.27906976744186046,S8RY.tsv
2,66,646,3493,0.1021671826625387,SCJL.tsv
2,562,1906,17676,0.29485834207764955,S35K.tsv
2,269,704,4902,0.3821022727272727,SYWF.tsv
2,273,635,4608,0.42992125984251967,SLLC.tsv
2,336,872,7582,0.3853211009174312,SKGU.tsv
2,821,2119,33605,0.38744690891930156,SPG4.tsv
2,151,453,1741,0.3333333333333333,SPHZ.tsv
2,259,881,5693,0.2939841089670829,SBUN.tsv
2,355,862,6496,0.41183294663573083,SPJR.tsv
2,553,1780,17250,0.3106741573033708,S2XV.tsv
2,225,646,4428,0.34829721362229105,SEVC.tsv
2,358,956,7349,0.37447698744769875,SPLU.tsv
2,270,911,5251,0.29637760702524696,S7K2.tsv
2,350,1129,11244,0.3100088573959256,SYJK.tsv
2,459,1125,10675,0.408,S9E6.tsv
2,298,831,5763,0.358604091456077,S27D.tsv
2,146,390,1639,0.37435897435897436,S2A5.tsv
2,169,521,2551,0.32437619961612285,S29X.tsv
2,234,640,3367,0.365625,SECU.tsv
2,225,614,3457,0.36644951140065146,SXXN.tsv
2,239,703,3892,0.3399715504978663,SAT9.tsv
2,255,613,4338,0.4159869494290375,ST64.tsv
2,222,624,3387,0.3557692307692308,S4MF.tsv
2,264,880,4936,0.3,S6AP.tsv
2,177,491,2250,0.3604887983706721,SA9U.tsv
2,348,944,6491,0.3686440677966102,SDQG.tsv
2,558,1569,13496,0.35564053537284895,SVNL.tsv
2,124,405,1299,0.30617283950617286,SACQ.tsv
2,278,855,5906,0.32514619883040935,SABT.tsv
2,198,485,2696,0.40824742268041236,SVBN.tsv
2,257,713,4110,0.36044880785413747,SZW4.tsv
2,119,351,1509,0.33903133903133903,SA9T.tsv
2,259,786,4910,0.32951653944020354,S66E.tsv
2,197,633,3547,0.31121642969984203,SVNZ.tsv
2,121,375,2060,0.32266666666666666,SC6N.tsv
2,323,770,6294,0.41948051948051945,SMM7.tsv
2,278,854,6753,0.3255269320843091,S8WS.tsv
2,289,713,4320,0.4053295932678822,SAUJ.tsv
2,445,1087,12044,0.4093836246550138,SVVK.tsv
2,297,761,5639,0.3902759526938239,STNX.tsv
2,472,1096,11894,0.4306569343065693,SKL5.tsv
2,609,1645,15285,0.3702127659574468,S9P6.tsv
2,409,1157,11276,0.35350043215211757,SR8N.tsv
2,257,643,3884,0.39968895800933124,S9DE.tsv
2,281,791,5087,0.3552465233881163,SWGB.tsv
2,510,1271,14432,0.4012588512981904,SBQ6.tsv
2,288,752,5505,0.3829787234042553,SG87.tsv
2,309,755,5194,0.40927152317880794,S7FU.tsv
2,185,523,2563,0.35372848948374763,SY2F.tsv
2,227,711,4302,0.31926863572433195,SYG9.tsv
2,322,1030,6405,0.312621359223301,S5RP.tsv
2,212,515,3154,0.4116504854368932,S9S8.tsv
2,410,1039,8554,0.3946102021174206,S5DJ.tsv
