speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,75,111,237,0.22522522522522523,16,32,27,0,50,SXWR.tsv
3,155,222,566,0.23273273273273273,31,61,63,0,100,SXWR.tsv
3,232,335,1140,0.2308457711442786,62,76,94,0,150,SXWR.tsv
3,275,402,1590,0.22802653399668324,64,97,114,0,200,SXWR.tsv
3,295,443,1957,0.2219714070729872,65,107,123,0,250,SXWR.tsv
3,321,493,2305,0.21703853955375255,73,115,133,0,300,SXWR.tsv
3,385,520,2564,0.2467948717948718,90,142,153,0,350,SXWR.tsv
3,449,568,2947,0.2634976525821596,123,148,178,0,400,SXWR.tsv
3,487,604,3459,0.26876379690949226,132,162,193,0,450,SXWR.tsv
3,539,630,3876,0.2851851851851852,141,184,214,0,500,SXWR.tsv
3,593,650,4148,0.3041025641025641,172,190,231,0,550,SXWR.tsv
3,629,679,4594,0.3087874324987727,183,202,244,0,600,SXWR.tsv
3,670,703,4882,0.3176861071597914,202,215,253,0,650,SXWR.tsv
3,698,714,5191,0.3258636788048553,207,227,264,0,700,SXWR.tsv
3,722,726,5487,0.3314967860422406,216,234,272,0,750,SXWR.tsv
3,749,740,5710,0.3373873873873874,223,244,282,0,800,SXWR.tsv
3,770,760,5989,0.33771929824561403,226,254,290,0,850,SXWR.tsv
3,797,782,6340,0.33972719522591643,234,264,299,0,900,SXWR.tsv
3,854,804,6668,0.3540630182421227,237,294,323,0,950,SXWR.tsv
3,889,823,6979,0.360064803564196,239,311,339,0,1000,SXWR.tsv
3,912,842,7383,0.36104513064133015,239,324,349,0,1050,SXWR.tsv
3,920,849,7676,0.36120926580290535,239,328,353,0,1100,SXWR.tsv
3,939,885,8253,0.3536723163841808,243,333,363,0,1150,SXWR.tsv
3,959,914,8757,0.34974471188913203,244,341,374,0,1200,SXWR.tsv
3,986,956,9271,0.3437935843793584,244,354,388,0,1250,SXWR.tsv
3,1004,968,9579,0.34573002754820936,245,363,396,0,1300,SXWR.tsv
3,1021,980,9919,0.34727891156462587,245,372,404,0,1350,SXWR.tsv
3,1022,982,10026,0.3469110658520027,245,373,404,0,1364,SXWR.tsv
