speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,62,95,204,0.21754385964912282,28,28,6,0,50,SGMT.tsv
3,141,185,559,0.25405405405405407,59,50,32,0,100,SGMT.tsv
3,201,252,909,0.26587301587301587,81,63,57,0,150,SGMT.tsv
3,229,329,1435,0.232016210739615,95,65,69,0,200,SGMT.tsv
3,282,359,1793,0.2618384401114206,118,67,97,0,250,SGMT.tsv
3,331,384,2031,0.2873263888888889,134,84,113,0,300,SGMT.tsv
3,387,426,2313,0.3028169014084507,157,93,137,0,350,SGMT.tsv
3,429,457,2631,0.31291028446389496,174,101,154,0,400,SGMT.tsv
3,460,494,2938,0.31039136302294196,187,109,164,0,450,SGMT.tsv
3,489,519,3205,0.3140655105973025,199,113,177,0,500,SGMT.tsv
3,513,555,3555,0.3081081081081081,210,114,189,0,550,SGMT.tsv
3,536,605,3949,0.2953168044077135,221,115,200,0,600,SGMT.tsv
3,566,630,4170,0.29947089947089944,231,124,211,0,650,SGMT.tsv
3,603,668,4504,0.3008982035928144,246,133,224,0,700,SGMT.tsv
3,632,699,4886,0.30138292799237004,256,143,233,0,750,SGMT.tsv
3,659,736,5299,0.29846014492753625,268,148,243,0,800,SGMT.tsv
3,686,751,5540,0.3044829116733245,276,159,251,0,850,SGMT.tsv
3,713,777,5847,0.3058773058773059,286,165,262,0,900,SGMT.tsv
3,724,808,6245,0.2986798679867987,291,165,268,0,950,SGMT.tsv
3,767,832,6590,0.3072916666666667,307,179,281,0,1000,SGMT.tsv
3,791,853,6915,0.3091051191871825,317,189,285,0,1050,SGMT.tsv
3,819,872,7182,0.3130733944954128,328,193,298,0,1100,SGMT.tsv
3,865,888,7509,0.3246996996996997,343,212,310,0,1150,SGMT.tsv
3,892,913,7918,0.32566630156991605,354,221,317,0,1200,SGMT.tsv
3,915,932,8293,0.3272532188841202,364,230,321,0,1250,SGMT.tsv
3,945,967,8916,0.32574974146845914,380,236,329,0,1300,SGMT.tsv
3,968,978,9133,0.32992501704158145,385,245,338,0,1350,SGMT.tsv
3,987,992,9359,0.3316532258064516,392,249,346,0,1400,SGMT.tsv
3,1016,1017,9690,0.33300557194362507,406,255,355,0,1450,SGMT.tsv
3,1027,1041,9955,0.3288504642971502,411,259,357,0,1500,SGMT.tsv
3,1047,1054,10302,0.33111954459203036,420,265,362,0,1550,SGMT.tsv
3,1079,1072,10639,0.33550995024875624,430,275,374,0,1600,SGMT.tsv
3,1095,1094,11084,0.3336380255941499,438,276,381,0,1650,SGMT.tsv
3,1116,1120,11496,0.33214285714285713,444,284,388,0,1700,SGMT.tsv
3,1136,1144,11728,0.331002331002331,451,292,393,0,1750,SGMT.tsv
3,1149,1152,11943,0.3324652777777778,456,294,399,0,1800,SGMT.tsv
3,1171,1162,12129,0.3359150889271371,460,304,407,0,1850,SGMT.tsv
3,1192,1186,12422,0.3350196739741428,469,309,414,0,1900,SGMT.tsv
3,1211,1202,12675,0.3358291735995563,473,321,417,0,1950,SGMT.tsv
3,1247,1226,13074,0.33904295812941815,486,339,422,0,2000,SGMT.tsv
3,1269,1240,13433,0.3411290322580645,497,340,432,0,2050,SGMT.tsv
3,1285,1299,14348,0.32974082627662304,505,345,435,0,2100,SGMT.tsv
3,1285,1308,14528,0.32747196738022427,505,345,435,0,2122,SGMT.tsv
