speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,116,148,389,0.26126126126126126,46,47,23,0,50,S26N.tsv
3,212,229,806,0.30858806404657935,63,81,68,0,100,S26N.tsv
3,298,280,1173,0.3547619047619048,90,110,98,0,150,S26N.tsv
3,370,371,1656,0.33243486073674755,99,140,131,0,200,S26N.tsv
3,433,424,2022,0.34040880503144655,118,165,150,0,250,S26N.tsv
3,500,476,2494,0.35014005602240894,132,188,180,0,300,S26N.tsv
3,566,521,2975,0.3621241202815099,170,201,195,0,350,S26N.tsv
3,631,562,3317,0.37425860023724794,184,227,220,0,400,S26N.tsv
3,689,596,3748,0.38534675615212527,209,248,232,0,450,S26N.tsv
3,730,647,4165,0.37609479649665123,224,263,243,0,500,S26N.tsv
3,771,686,4618,0.3746355685131195,244,275,252,0,550,S26N.tsv
3,800,717,4950,0.3719200371920037,256,284,260,0,600,S26N.tsv
3,818,744,5345,0.3664874551971326,267,288,263,0,650,S26N.tsv
3,862,766,5711,0.3751087902523934,283,303,276,0,700,S26N.tsv
3,899,783,6005,0.38271604938271603,293,320,286,0,750,S26N.tsv
3,937,805,6329,0.38799171842650104,308,335,294,0,800,S26N.tsv
3,972,844,6766,0.38388625592417064,311,347,314,0,850,S26N.tsv
3,1008,863,7126,0.38933951332560834,319,358,331,0,900,S26N.tsv
3,1025,869,7220,0.3931722286152666,327,366,332,0,915,S26N.tsv
