speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,107,135,332,0.2641975308641975,43,40,24,0,50,SVKH.tsv
3,228,244,800,0.3114754098360656,84,71,73,0,100,SVKH.tsv
3,325,349,1332,0.3104106972301815,133,87,105,0,150,SVKH.tsv
3,407,438,1782,0.3097412480974125,166,99,142,0,200,SVKH.tsv
3,520,612,2819,0.28322440087145967,212,110,198,0,250,SVKH.tsv
3,543,688,3398,0.26308139534883723,224,110,209,0,300,SVKH.tsv
3,580,746,3889,0.25915996425379806,244,110,226,0,350,SVKH.tsv
3,667,851,4906,0.26126126126126126,284,112,271,0,400,SVKH.tsv
3,715,893,5392,0.26689063083240017,298,134,283,0,450,SVKH.tsv
3,774,943,6000,0.2735949098621421,316,165,293,0,500,SVKH.tsv
3,823,998,6498,0.27488309953239815,337,171,315,0,550,SVKH.tsv
3,854,1036,6869,0.2747747747747748,352,172,330,0,600,SVKH.tsv
3,870,1066,7235,0.27204502814258913,360,173,337,0,650,SVKH.tsv
3,892,1091,7555,0.2725328444851818,371,173,348,0,700,SVKH.tsv
3,914,1125,7996,0.27081481481481484,382,173,359,0,750,SVKH.tsv
3,933,1159,8517,0.26833477135461603,391,173,369,0,800,SVKH.tsv
3,964,1186,9013,0.27093872962338394,405,174,385,0,850,SVKH.tsv
3,985,1210,9601,0.2713498622589532,415,174,396,0,900,SVKH.tsv
3,1007,1225,10198,0.27401360544217684,426,174,407,0,950,SVKH.tsv
3,1023,1237,10745,0.27566693613581245,434,174,415,0,1000,SVKH.tsv
3,1046,1252,11338,0.2784877529286475,445,174,427,0,1050,SVKH.tsv
3,1061,1267,11808,0.2791370691923178,452,174,435,0,1100,SVKH.tsv
3,1071,1305,12178,0.2735632183908046,457,174,440,0,1150,SVKH.tsv
3,1089,1317,12677,0.275626423690205,466,175,448,0,1200,SVKH.tsv
3,1108,1324,13055,0.27895266868076535,476,176,456,0,1250,SVKH.tsv
3,1121,1331,13473,0.2807412972702229,483,177,461,0,1300,SVKH.tsv
3,1136,1342,13857,0.2821659215101838,490,177,469,0,1350,SVKH.tsv
3,1150,1352,14270,0.28353057199211046,497,177,476,0,1400,SVKH.tsv
3,1156,1363,14631,0.28270970897529957,500,177,479,0,1450,SVKH.tsv
3,1174,1374,15002,0.28481319747695294,509,177,488,0,1500,SVKH.tsv
3,1184,1382,15358,0.2855764592378196,514,177,493,0,1550,SVKH.tsv
3,1200,1395,15745,0.2867383512544803,521,179,500,0,1600,SVKH.tsv
3,1214,1404,16152,0.2882241215574549,528,179,507,0,1650,SVKH.tsv
3,1232,1424,16551,0.2883895131086142,538,179,515,0,1700,SVKH.tsv
3,1240,1443,16929,0.28644028644028646,542,179,519,0,1750,SVKH.tsv
3,1248,1449,17276,0.28709454796411316,545,179,524,0,1800,SVKH.tsv
3,1248,1454,17695,0.2861072902338377,545,179,524,0,1850,SVKH.tsv
3,1257,1459,18144,0.2871830020562029,549,179,529,0,1900,SVKH.tsv
3,1268,1473,18658,0.2869427472278796,554,179,535,0,1950,SVKH.tsv
3,1289,1482,19110,0.28992352676563204,564,182,543,0,2000,SVKH.tsv
3,1308,1511,19486,0.2885506287227002,571,183,554,0,2050,SVKH.tsv
3,1319,1523,19833,0.28868461370102866,576,184,559,0,2100,SVKH.tsv
3,1335,1562,20210,0.2848911651728553,583,185,567,0,2150,SVKH.tsv
3,1354,1588,20604,0.28421494542401343,593,185,576,0,2200,SVKH.tsv
3,1375,1619,21032,0.2830965616635783,603,185,587,0,2250,SVKH.tsv
3,1399,1652,21572,0.28228410008071025,615,186,598,0,2300,SVKH.tsv
3,1441,1707,22284,0.28139035344659247,636,186,619,0,2350,SVKH.tsv
3,1491,1770,23355,0.2807909604519774,660,187,644,0,2400,SVKH.tsv
3,1520,1816,24026,0.2790014684287812,673,188,659,0,2450,SVKH.tsv
3,1544,1843,24518,0.27925483812624347,685,188,671,0,2485,SVKH.tsv
