speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,126,141,392,0.2978723404255319,46,39,41,0,50,S79Y.tsv
3,222,246,880,0.3008130081300813,78,65,79,0,100,S79Y.tsv
3,297,366,1418,0.27049180327868855,112,74,111,0,150,S79Y.tsv
3,333,430,1940,0.25813953488372093,131,75,127,0,200,S79Y.tsv
3,418,496,2494,0.28091397849462363,170,83,165,0,250,S79Y.tsv
3,477,539,3022,0.2949907235621521,196,90,191,0,300,S79Y.tsv
3,483,546,3094,0.2948717948717949,199,90,194,0,311,S79Y.tsv
