speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,95,140,366,0.2261904761904762,34,18,43,0,50,S84P.tsv
3,166,226,773,0.2448377581120944,55,42,69,0,100,S84P.tsv
3,275,299,1255,0.30657748049052397,91,75,109,0,150,S84P.tsv
3,325,353,1602,0.3068932955618508,102,97,126,0,200,S84P.tsv
3,372,395,1867,0.3139240506329114,120,109,143,0,250,S84P.tsv
3,412,443,2221,0.31000752445447705,130,125,157,0,300,S84P.tsv
3,443,465,2516,0.31756272401433694,143,134,166,0,350,S84P.tsv
3,484,487,2742,0.33127994524298426,162,141,181,0,400,S84P.tsv
3,520,494,2999,0.3508771929824561,174,150,196,0,450,S84P.tsv
3,551,508,3243,0.3615485564304462,183,160,208,0,500,S84P.tsv
3,594,523,3528,0.37858508604206503,194,176,224,0,550,S84P.tsv
3,616,534,3771,0.38451935081148564,202,182,232,0,600,S84P.tsv
3,639,549,4041,0.3879781420765027,213,188,238,0,650,S84P.tsv
3,670,560,4313,0.39880952380952384,228,194,248,0,700,S84P.tsv
3,686,568,4464,0.4025821596244131,235,197,254,0,722,S84P.tsv
