speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,75,119,274,0.21008403361344538,31,13,31,0,50,S2JK.tsv
3,138,186,526,0.24731182795698925,42,38,58,0,100,S2JK.tsv
3,217,240,896,0.3013888888888889,75,50,92,0,150,S2JK.tsv
3,260,274,1169,0.31630170316301703,87,65,108,0,200,S2JK.tsv
3,328,331,1483,0.33031218529707956,109,83,136,0,250,S2JK.tsv
3,400,391,1790,0.3410059676044331,137,103,160,0,300,S2JK.tsv
3,451,431,2065,0.34880123743232794,164,105,182,0,350,S2JK.tsv
3,499,502,2482,0.33134130146082336,185,113,201,0,400,S2JK.tsv
3,537,545,2943,0.3284403669724771,200,123,214,0,450,S2JK.tsv
3,566,578,3195,0.3264129181084198,206,138,222,0,488,S2JK.tsv
