speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,95,104,268,0.30448717948717946,31,28,36,0,50,SHXJ.tsv
3,196,203,665,0.3218390804597701,66,57,73,0,100,SHXJ.tsv
3,317,334,1258,0.31636726546906185,106,88,123,0,150,SHXJ.tsv
3,412,397,1668,0.3459277917716205,138,117,157,0,200,SHXJ.tsv
3,502,456,2196,0.3669590643274854,168,150,184,0,250,SHXJ.tsv
3,534,512,2557,0.34765625,183,157,194,0,300,SHXJ.tsv
3,560,539,2767,0.3463203463203463,191,165,204,0,350,SHXJ.tsv
3,627,576,3143,0.3628472222222222,205,194,228,0,400,SHXJ.tsv
3,685,617,3500,0.37007023230686115,225,214,246,0,450,SHXJ.tsv
3,722,646,3782,0.37254901960784315,237,227,258,0,500,SHXJ.tsv
3,786,679,4119,0.3858615611192931,264,248,274,0,550,SHXJ.tsv
3,846,717,4612,0.39330543933054396,283,270,293,0,600,SHXJ.tsv
3,893,748,4959,0.3979500891265597,302,285,306,0,650,SHXJ.tsv
3,929,786,5293,0.3939779474130619,314,293,322,0,700,SHXJ.tsv
3,996,842,5801,0.39429928741092635,332,320,344,0,750,SHXJ.tsv
3,1046,883,6322,0.3948659871649679,350,337,359,0,800,SHXJ.tsv
3,1087,910,6856,0.39816849816849814,363,351,373,0,850,SHXJ.tsv
3,1117,922,7159,0.40383224873463486,369,365,383,0,900,SHXJ.tsv
3,1161,949,7551,0.4077976817702845,383,382,396,0,950,SHXJ.tsv
3,1173,967,7681,0.4043433298862461,388,383,402,0,972,SHXJ.tsv
