speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,131,172,512,0.25387596899224807,54,49,28,0,50,SP9Z.tsv
3,229,279,990,0.2735961768219833,97,93,39,0,100,SP9Z.tsv
3,314,400,1493,0.26166666666666666,125,118,71,0,150,SP9Z.tsv
3,418,503,2154,0.27700463883366466,162,138,118,0,200,SP9Z.tsv
3,498,596,2777,0.2785234899328859,190,159,149,0,250,SP9Z.tsv
3,582,691,3482,0.28075253256150506,223,167,192,0,300,SP9Z.tsv
3,657,776,4182,0.2822164948453608,248,187,222,0,350,SP9Z.tsv
3,723,839,4722,0.2872467222884386,261,211,251,0,400,SP9Z.tsv
3,753,894,5311,0.2807606263982103,272,214,267,0,450,SP9Z.tsv
3,829,964,6145,0.2866528354080221,297,233,299,0,500,SP9Z.tsv
3,857,996,6489,0.28681392235609104,307,238,312,0,523,SP9Z.tsv
