speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,132,187,531,0.23529411764705882,54,41,37,0,50,SZ94.tsv
3,254,330,1338,0.25656565656565655,105,80,69,0,100,SZ94.tsv
3,316,377,1800,0.27939876215738285,130,92,94,0,150,SZ94.tsv
3,397,426,2273,0.310641627543036,155,137,105,0,200,SZ94.tsv
3,452,458,2620,0.3289665211062591,172,158,122,0,250,SZ94.tsv
3,532,537,3282,0.3302296710117939,208,183,141,0,300,SZ94.tsv
3,607,624,4072,0.32425213675213677,239,202,166,0,350,SZ94.tsv
3,656,663,4515,0.3298139768728004,256,222,178,0,400,SZ94.tsv
3,693,687,4837,0.33624454148471616,270,236,187,0,450,SZ94.tsv
3,728,728,5231,0.3333333333333333,284,248,196,0,479,SZ94.tsv
