speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,106,144,299,0.24537037037037038,32,37,37,0,50,SK8N.tsv
3,170,204,575,0.2777777777777778,46,60,64,0,100,SK8N.tsv
3,200,259,788,0.2574002574002574,55,70,75,0,150,SK8N.tsv
3,240,304,1026,0.2631578947368421,73,78,89,0,200,SK8N.tsv
3,301,357,1266,0.28104575163398693,95,99,107,0,250,SK8N.tsv
3,347,418,1538,0.2767145135566188,112,115,120,0,300,SK8N.tsv
3,392,477,1796,0.27393431167016075,123,129,140,0,350,SK8N.tsv
3,428,521,2061,0.27383237364043506,129,140,159,0,400,SK8N.tsv
3,453,560,2279,0.26964285714285713,138,148,167,0,450,SK8N.tsv
3,496,614,2558,0.2692725298588491,160,160,176,0,500,SK8N.tsv
3,522,652,2817,0.2668711656441718,167,173,182,0,550,SK8N.tsv
3,546,698,3091,0.2607449856733524,176,182,188,0,600,SK8N.tsv
3,574,743,3359,0.25751458052938536,186,188,200,0,650,SK8N.tsv
3,620,790,3643,0.2616033755274262,203,204,213,0,700,SK8N.tsv
3,647,833,3915,0.25890356142456983,212,218,217,0,750,SK8N.tsv
3,699,876,4179,0.2659817351598174,236,228,235,0,800,SK8N.tsv
3,719,924,4470,0.2593795093795094,239,239,241,0,850,SK8N.tsv
3,748,960,4728,0.25972222222222224,250,247,251,0,900,SK8N.tsv
3,771,990,4977,0.2595959595959596,257,252,262,0,950,SK8N.tsv
3,817,1022,5262,0.266470971950424,268,269,280,0,1000,SK8N.tsv
3,862,1062,5543,0.27055869428750784,290,278,294,0,1050,SK8N.tsv
3,894,1092,5820,0.27289377289377287,299,291,304,0,1100,SK8N.tsv
3,919,1121,6034,0.27326791555159086,313,297,309,0,1150,SK8N.tsv
3,947,1148,6288,0.27497096399535426,327,302,318,0,1200,SK8N.tsv
3,985,1181,6608,0.2780129833474457,343,313,329,0,1250,SK8N.tsv
3,1009,1214,6877,0.2770455793520044,353,316,340,0,1300,SK8N.tsv
3,1039,1243,7134,0.278626977742022,358,330,351,0,1350,SK8N.tsv
3,1048,1267,7332,0.2757169166008945,362,333,353,0,1400,SK8N.tsv
3,1083,1296,7573,0.2785493827160494,375,343,365,0,1450,SK8N.tsv
3,1102,1320,7801,0.2782828282828283,387,347,368,0,1500,SK8N.tsv
3,1135,1350,8064,0.2802469135802469,400,356,379,0,1550,SK8N.tsv
3,1160,1377,8298,0.28080367949648993,411,363,386,0,1600,SK8N.tsv
3,1195,1405,8590,0.2835112692763938,422,381,392,0,1650,SK8N.tsv
3,1199,1407,8613,0.28405591092158256,424,382,393,0,1656,SK8N.tsv
