speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,29,154,376,0.18831168831168832,0,50,S6A7.tsv
2,81,298,1015,0.27181208053691275,0,100,S6A7.tsv
2,126,416,1791,0.30288461538461536,0,150,S6A7.tsv
2,162,480,2447,0.3375,0,200,S6A7.tsv
2,182,549,3270,0.331511839708561,0,250,S6A7.tsv
2,208,589,3972,0.3531409168081494,0,300,S6A7.tsv
2,234,632,4497,0.370253164556962,0,350,S6A7.tsv
2,257,705,5257,0.3645390070921986,0,400,S6A7.tsv
2,274,754,5680,0.363395225464191,0,450,S6A7.tsv
2,288,805,6083,0.3577639751552795,0,500,S6A7.tsv
2,313,853,6609,0.3669402110199297,0,550,S6A7.tsv
2,335,895,7023,0.3743016759776536,0,600,S6A7.tsv
2,346,932,7486,0.37124463519313305,0,650,S6A7.tsv
2,366,979,8062,0.3738508682328907,0,700,S6A7.tsv
2,383,1018,8631,0.3762278978388998,0,750,S6A7.tsv
2,397,1068,9081,0.3717228464419476,0,800,S6A7.tsv
2,401,1077,9160,0.372330547818013,0,817,S6A7.tsv
