speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,34,123,295,0.2764227642276423,0,50,SJN6.tsv
2,50,155,504,0.3225806451612903,0,100,SJN6.tsv
2,71,227,822,0.31277533039647576,0,150,SJN6.tsv
2,93,300,1195,0.31,0,200,SJN6.tsv
2,109,352,1553,0.3096590909090909,0,250,SJN6.tsv
2,124,386,1850,0.32124352331606215,0,300,SJN6.tsv
2,138,415,2155,0.3325301204819277,0,350,SJN6.tsv
2,151,456,2468,0.33114035087719296,0,400,SJN6.tsv
2,165,491,2727,0.3360488798370672,0,450,SJN6.tsv
2,179,515,3016,0.34757281553398056,0,500,SJN6.tsv
2,190,540,3247,0.35185185185185186,0,550,SJN6.tsv
2,192,547,3277,0.3510054844606947,0,557,SJN6.tsv
