speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,57,192,617,0.296875,0,50,SGHZ.tsv
2,82,281,1119,0.2918149466192171,0,100,SGHZ.tsv
2,108,350,1646,0.30857142857142855,0,150,SGHZ.tsv
2,142,410,2116,0.3463414634146341,0,200,SGHZ.tsv
2,165,462,2675,0.35714285714285715,0,250,SGHZ.tsv
2,193,510,3137,0.3784313725490196,0,300,SGHZ.tsv
2,211,573,3646,0.3682373472949389,0,350,SGHZ.tsv
2,233,609,4079,0.3825944170771757,0,400,SGHZ.tsv
2,259,650,4466,0.3984615384615385,0,450,SGHZ.tsv
2,284,700,5123,0.4057142857142857,0,500,SGHZ.tsv
2,304,736,5717,0.41304347826086957,0,550,SGHZ.tsv
2,323,775,6211,0.4167741935483871,0,600,SGHZ.tsv
2,347,823,6731,0.42162818955042525,0,650,SGHZ.tsv
2,360,872,7255,0.41284403669724773,0,700,SGHZ.tsv
2,373,919,7749,0.4058759521218716,0,750,SGHZ.tsv
2,396,945,8306,0.41904761904761906,0,800,SGHZ.tsv
2,412,970,8852,0.4247422680412371,0,850,SGHZ.tsv
2,421,1012,9500,0.4160079051383399,0,900,SGHZ.tsv
2,437,1046,10056,0.41778202676864246,0,950,SGHZ.tsv
2,455,1069,10561,0.4256314312441534,0,1000,SGHZ.tsv
2,464,1087,10981,0.42686292548298066,0,1050,SGHZ.tsv
2,475,1113,11412,0.42677448337825696,0,1100,SGHZ.tsv
2,490,1137,11913,0.4309586631486368,0,1150,SGHZ.tsv
2,519,1166,12706,0.4451114922813036,0,1200,SGHZ.tsv
2,520,1169,12746,0.4448246364414029,0,1205,SGHZ.tsv
