speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,60,232,737,0.25862068965517243,0,50,SLJ5.tsv
2,100,318,1214,0.31446540880503143,0,100,SLJ5.tsv
2,144,442,1878,0.3257918552036199,0,150,SLJ5.tsv
2,180,531,2467,0.3389830508474576,0,200,SLJ5.tsv
2,215,597,3108,0.3601340033500838,0,250,SLJ5.tsv
2,235,641,3589,0.3666146645865835,0,300,SLJ5.tsv
2,251,678,4011,0.3702064896755162,0,350,SLJ5.tsv
2,269,737,4563,0.3649932157394844,0,400,SLJ5.tsv
2,288,784,5095,0.3673469387755102,0,450,SLJ5.tsv
2,302,831,5627,0.36341756919374246,0,500,SLJ5.tsv
2,326,877,6193,0.3717217787913341,0,550,SLJ5.tsv
2,345,909,6653,0.3795379537953795,0,600,SLJ5.tsv
2,360,939,7142,0.38338658146964855,0,650,SLJ5.tsv
2,368,967,7542,0.38055842812823165,0,700,SLJ5.tsv
2,384,1006,8122,0.3817097415506958,0,750,SLJ5.tsv
2,391,1032,8575,0.37887596899224807,0,800,SLJ5.tsv
2,392,1040,8661,0.3769230769230769,0,819,SLJ5.tsv
