speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,53,355,1195,0.14929577464788732,0,50,S2XV.tsv
2,126,493,1986,0.25557809330628806,0,100,S2XV.tsv
2,178,674,3294,0.26409495548961426,0,150,S2XV.tsv
2,207,818,4459,0.2530562347188264,0,200,S2XV.tsv
2,239,949,5752,0.2518440463645943,0,250,S2XV.tsv
2,273,1005,6430,0.2716417910447761,0,300,S2XV.tsv
2,314,1118,7816,0.2808586762075134,0,350,S2XV.tsv
2,349,1212,8863,0.28795379537953797,0,400,S2XV.tsv
2,372,1318,10040,0.2822458270106222,0,450,S2XV.tsv
2,416,1424,11505,0.29213483146067415,0,500,S2XV.tsv
2,439,1478,12424,0.2970230040595399,0,550,S2XV.tsv
2,457,1531,13138,0.2984977139124755,0,600,S2XV.tsv
2,485,1614,14654,0.30049566294919455,0,650,S2XV.tsv
2,512,1670,15635,0.3065868263473054,0,700,S2XV.tsv
2,527,1709,16195,0.30836746635459333,0,750,S2XV.tsv
2,547,1769,17099,0.3092142453363482,0,800,S2XV.tsv
2,553,1780,17250,0.3106741573033708,0,819,S2XV.tsv
