speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,57,179,479,0.31843575418994413,0,50,SQWN.tsv
2,92,256,869,0.359375,0,100,SQWN.tsv
2,122,342,1297,0.3567251461988304,0,150,SQWN.tsv
2,145,397,1680,0.36523929471032746,0,200,SQWN.tsv
2,164,450,1994,0.36444444444444446,0,250,SQWN.tsv
2,180,495,2348,0.36363636363636365,0,300,SQWN.tsv
2,198,548,2755,0.3613138686131387,0,350,SQWN.tsv
2,218,600,3156,0.36333333333333334,0,400,SQWN.tsv
2,235,651,3589,0.36098310291858676,0,450,SQWN.tsv
2,252,708,4081,0.3559322033898305,0,500,SQWN.tsv
2,269,752,4507,0.35771276595744683,0,550,SQWN.tsv
2,288,808,4935,0.3564356435643564,0,600,SQWN.tsv
2,314,862,5387,0.3642691415313225,0,650,SQWN.tsv
2,334,907,5926,0.36824696802646084,0,700,SQWN.tsv
2,347,926,6111,0.3747300215982721,0,724,SQWN.tsv
