speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,25,127,308,0.1968503937007874,0,50,S7AR.tsv
2,48,223,658,0.21524663677130046,0,100,S7AR.tsv
2,93,331,1080,0.2809667673716012,0,150,S7AR.tsv
2,122,425,1608,0.28705882352941176,0,200,S7AR.tsv
2,173,511,2281,0.3385518590998043,0,250,S7AR.tsv
2,178,521,2364,0.3416506717850288,0,256,S7AR.tsv
