speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,53,187,466,0.28342245989304815,0,50,ST62.tsv
2,106,353,1159,0.3002832861189802,0,100,ST62.tsv
2,140,436,1658,0.3211009174311927,0,150,ST62.tsv
2,166,546,2190,0.304029304029304,0,200,ST62.tsv
2,200,626,2685,0.3194888178913738,0,250,ST62.tsv
2,224,693,3184,0.32323232323232326,0,300,ST62.tsv
2,246,789,3858,0.311787072243346,0,350,ST62.tsv
2,262,849,4317,0.30859835100117783,0,400,ST62.tsv
2,300,928,5037,0.3232758620689655,0,450,ST62.tsv
2,329,982,5579,0.335030549898167,0,500,ST62.tsv
2,339,1007,5836,0.33664349553128103,0,527,ST62.tsv
