speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,39,183,572,0.21311475409836064,0,50,S8XE.tsv
2,59,339,1586,0.17404129793510326,0,100,S8XE.tsv
2,90,410,2156,0.21951219512195122,0,150,S8XE.tsv
2,120,469,2744,0.255863539445629,0,200,S8XE.tsv
2,140,514,3181,0.2723735408560311,0,250,S8XE.tsv
2,155,566,3786,0.27385159010600707,0,300,S8XE.tsv
2,177,607,4265,0.2915980230642504,0,350,S8XE.tsv
2,197,640,4561,0.3078125,0,400,S8XE.tsv
2,227,688,4983,0.32994186046511625,0,450,S8XE.tsv
2,256,727,5442,0.35213204951856947,0,500,S8XE.tsv
2,282,774,5898,0.3643410852713178,0,550,S8XE.tsv
2,290,799,6174,0.36295369211514394,0,600,S8XE.tsv
2,300,827,6441,0.36275695284159615,0,629,S8XE.tsv
