speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,48,168,559,0.2857142857142857,0,50,S2LC.tsv
2,98,273,1367,0.358974358974359,0,100,S2LC.tsv
2,125,332,1924,0.37650602409638556,0,150,S2LC.tsv
2,159,430,2520,0.3697674418604651,0,200,S2LC.tsv
2,181,482,2920,0.3755186721991701,0,250,S2LC.tsv
2,196,506,3237,0.38735177865612647,0,300,S2LC.tsv
2,221,562,3892,0.3932384341637011,0,350,S2LC.tsv
2,244,608,4490,0.40131578947368424,0,400,S2LC.tsv
2,260,647,4982,0.401854714064915,0,450,S2LC.tsv
2,280,692,5467,0.4046242774566474,0,500,S2LC.tsv
2,300,731,5984,0.4103967168262654,0,550,S2LC.tsv
2,312,784,6544,0.3979591836734694,0,600,S2LC.tsv
2,331,824,6925,0.4016990291262136,0,650,S2LC.tsv
2,342,857,7277,0.3990665110851809,0,700,S2LC.tsv
2,359,884,7797,0.4061085972850679,0,750,S2LC.tsv
2,370,920,8318,0.40217391304347827,0,800,S2LC.tsv
2,384,948,8775,0.4050632911392405,0,849,S2LC.tsv
