speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,34,145,349,0.23448275862068965,0,50,SJ8J.tsv
2,49,212,691,0.23113207547169812,0,100,SJ8J.tsv
2,79,267,1030,0.2958801498127341,0,150,SJ8J.tsv
2,97,310,1322,0.31290322580645163,0,200,SJ8J.tsv
2,121,356,1651,0.3398876404494382,0,250,SJ8J.tsv
2,155,417,2128,0.37170263788968827,0,300,SJ8J.tsv
2,182,461,2487,0.3947939262472885,0,350,SJ8J.tsv
2,206,508,2947,0.40551181102362205,0,400,SJ8J.tsv
2,226,547,3358,0.41316270566727603,0,450,SJ8J.tsv
2,231,555,3438,0.41621621621621624,0,460,SJ8J.tsv
