speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,37,148,373,0.25,0,50,SLH6.tsv
2,66,199,685,0.3316582914572864,0,100,SLH6.tsv
2,90,263,1021,0.34220532319391633,0,150,SLH6.tsv
2,105,308,1351,0.3409090909090909,0,200,SLH6.tsv
2,124,358,1744,0.3463687150837989,0,250,SLH6.tsv
2,146,435,2292,0.335632183908046,0,300,SLH6.tsv
2,167,520,2984,0.3211538461538462,0,350,SLH6.tsv
2,180,549,3402,0.32786885245901637,0,400,SLH6.tsv
2,203,601,3973,0.33777038269550747,0,450,SLH6.tsv
2,218,626,4343,0.34824281150159747,0,500,SLH6.tsv
2,241,665,4832,0.362406015037594,0,550,SLH6.tsv
2,254,700,5128,0.3628571428571429,0,600,SLH6.tsv
2,264,727,5451,0.3631361760660248,0,650,SLH6.tsv
2,275,762,5948,0.36089238845144356,0,700,SLH6.tsv
2,278,784,6228,0.35459183673469385,0,750,SLH6.tsv
2,294,819,6666,0.358974358974359,0,800,SLH6.tsv
2,312,859,7162,0.36321303841676367,0,850,SLH6.tsv
2,330,908,7614,0.3634361233480176,0,900,SLH6.tsv
2,341,949,8002,0.35932560590094836,0,950,SLH6.tsv
2,352,982,8471,0.35845213849287166,0,1000,SLH6.tsv
2,364,1003,8884,0.3629112662013958,0,1050,SLH6.tsv
2,369,1034,9307,0.3568665377176016,0,1100,SLH6.tsv
2,371,1046,9446,0.3546845124282983,0,1117,SLH6.tsv
