speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,51,163,362,0.3128834355828221,0,50,SRNC.tsv
2,82,244,737,0.3360655737704918,0,100,SRNC.tsv
2,102,295,1025,0.34576271186440677,0,150,SRNC.tsv
2,131,352,1473,0.3721590909090909,0,200,SRNC.tsv
2,162,399,1766,0.40601503759398494,0,250,SRNC.tsv
2,181,472,2216,0.3834745762711864,0,300,SRNC.tsv
2,194,504,2529,0.38492063492063494,0,350,SRNC.tsv
2,218,550,2952,0.39636363636363636,0,400,SRNC.tsv
2,245,599,3475,0.4090150250417362,0,450,SRNC.tsv
2,261,639,3906,0.4084507042253521,0,500,SRNC.tsv
2,276,670,4231,0.41194029850746267,0,550,SRNC.tsv
2,291,697,4508,0.41750358680057387,0,600,SRNC.tsv
2,303,714,4755,0.42436974789915966,0,650,SRNC.tsv
2,308,740,5082,0.41621621621621624,0,700,SRNC.tsv
2,314,765,5412,0.41045751633986927,0,750,SRNC.tsv
2,329,794,5712,0.41435768261964734,0,800,SRNC.tsv
2,342,817,6053,0.4186046511627907,0,850,SRNC.tsv
2,359,833,6442,0.4309723889555822,0,900,SRNC.tsv
2,387,885,6958,0.43728813559322033,0,950,SRNC.tsv
2,404,918,7294,0.4400871459694989,0,1000,SRNC.tsv
2,416,953,7585,0.43651626442812175,0,1050,SRNC.tsv
2,427,986,8008,0.4330628803245436,0,1100,SRNC.tsv
2,437,1010,8330,0.43267326732673267,0,1150,SRNC.tsv
2,453,1045,8704,0.43349282296650715,0,1200,SRNC.tsv
2,463,1067,9109,0.4339268978444236,0,1250,SRNC.tsv
2,478,1095,9484,0.4365296803652968,0,1300,SRNC.tsv
2,484,1114,9909,0.43447037701974867,0,1350,SRNC.tsv
2,493,1133,10113,0.4351279788172992,0,1389,SRNC.tsv
