speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,42,157,404,0.267515923566879,0,50,SAVW.tsv
2,86,250,1020,0.344,0,100,SAVW.tsv
2,116,326,1635,0.3558282208588957,0,150,SAVW.tsv
2,133,383,2216,0.3472584856396867,0,200,SAVW.tsv
2,159,441,2836,0.36054421768707484,0,250,SAVW.tsv
2,183,501,3498,0.3652694610778443,0,300,SAVW.tsv
2,212,545,4157,0.3889908256880734,0,350,SAVW.tsv
2,232,584,4785,0.3972602739726027,0,400,SAVW.tsv
2,251,641,5361,0.3915756630265211,0,450,SAVW.tsv
2,270,679,6080,0.39764359351988215,0,500,SAVW.tsv
2,287,709,6503,0.40479548660084624,0,550,SAVW.tsv
2,305,751,7054,0.40612516644474034,0,600,SAVW.tsv
2,320,795,7563,0.4025157232704403,0,650,SAVW.tsv
2,338,823,8090,0.4106925880923451,0,700,SAVW.tsv
2,350,867,8544,0.40369088811995385,0,750,SAVW.tsv
2,364,910,9188,0.4,0,800,SAVW.tsv
2,373,936,9587,0.39850427350427353,0,850,SAVW.tsv
2,387,980,10214,0.3948979591836735,0,900,SAVW.tsv
2,409,1029,10792,0.3974732750242954,0,950,SAVW.tsv
2,421,1069,11349,0.3938260056127222,0,1000,SAVW.tsv
2,434,1108,11944,0.3916967509025271,0,1050,SAVW.tsv
2,446,1143,12535,0.3902012248468941,0,1100,SAVW.tsv
2,461,1171,13160,0.3936806148590948,0,1150,SAVW.tsv
2,476,1208,13730,0.39403973509933776,0,1200,SAVW.tsv
2,486,1236,14203,0.3932038834951456,0,1250,SAVW.tsv
2,489,1257,14541,0.38902147971360385,0,1300,SAVW.tsv
2,503,1279,14947,0.3932759968725567,0,1350,SAVW.tsv
2,515,1306,15555,0.3943338437978561,0,1400,SAVW.tsv
2,525,1336,16108,0.3929640718562874,0,1450,SAVW.tsv
2,533,1357,16694,0.39277818717759766,0,1500,SAVW.tsv
2,538,1387,17096,0.38788752703677,0,1550,SAVW.tsv
2,546,1420,17532,0.3845070422535211,0,1600,SAVW.tsv
2,560,1448,18007,0.3867403314917127,0,1650,SAVW.tsv
2,567,1462,18365,0.38782489740082077,0,1700,SAVW.tsv
2,577,1478,18836,0.39039242219215153,0,1750,SAVW.tsv
2,593,1509,19326,0.3929754804506296,0,1800,SAVW.tsv
2,608,1529,19812,0.3976455199476782,0,1850,SAVW.tsv
2,619,1539,20212,0.40220922677063026,0,1900,SAVW.tsv
2,627,1555,20681,0.4032154340836013,0,1950,SAVW.tsv
2,632,1574,21279,0.40152477763659467,0,2000,SAVW.tsv
2,639,1582,21606,0.40391908975979773,0,2035,SAVW.tsv
