speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,63,257,687,0.245136186770428,0,50,SNWS.tsv
2,112,383,1328,0.2924281984334204,0,100,SNWS.tsv
2,147,491,1891,0.29938900203665986,0,150,SNWS.tsv
2,175,581,2476,0.30120481927710846,0,200,SNWS.tsv
2,210,685,3051,0.30656934306569344,0,250,SNWS.tsv
2,232,740,3510,0.31351351351351353,0,300,SNWS.tsv
2,250,806,3926,0.31017369727047145,0,350,SNWS.tsv
2,267,855,4369,0.312280701754386,0,400,SNWS.tsv
2,288,893,4778,0.322508398656215,0,450,SNWS.tsv
2,312,934,5265,0.3340471092077088,0,500,SNWS.tsv
2,317,947,5343,0.3347412882787751,0,508,SNWS.tsv
