speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,51,169,498,0.30177514792899407,0,50,S346.tsv
2,95,262,1026,0.36259541984732824,0,100,S346.tsv
2,130,340,1624,0.38235294117647056,0,150,S346.tsv
2,165,399,2159,0.41353383458646614,0,200,S346.tsv
2,204,447,2782,0.4563758389261745,0,250,S346.tsv
2,228,501,3342,0.4550898203592814,0,300,S346.tsv
2,247,538,3851,0.4591078066914498,0,350,S346.tsv
2,267,596,4483,0.44798657718120805,0,400,S346.tsv
2,281,651,5158,0.43164362519201227,0,450,S346.tsv
2,300,690,5766,0.43478260869565216,0,500,S346.tsv
2,315,733,6349,0.4297407912687585,0,550,S346.tsv
2,325,777,6836,0.41827541827541825,0,600,S346.tsv
2,348,824,7533,0.4223300970873786,0,650,S346.tsv
2,358,843,7931,0.4246737841043891,0,700,S346.tsv
2,371,885,8555,0.4192090395480226,0,750,S346.tsv
2,379,934,9179,0.4057815845824411,0,800,S346.tsv
2,380,939,9288,0.40468583599574015,0,815,S346.tsv
