speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,60,218,551,0.27522935779816515,0,50,SLNV.tsv
2,100,348,1219,0.28735632183908044,0,100,SLNV.tsv
2,141,467,1915,0.3019271948608137,0,150,SLNV.tsv
2,191,590,2617,0.32372881355932204,0,200,SLNV.tsv
2,213,668,3213,0.3188622754491018,0,250,SLNV.tsv
2,233,772,3961,0.3018134715025907,0,300,SLNV.tsv
2,266,848,4472,0.3136792452830189,0,350,SLNV.tsv
2,301,922,5165,0.3264642082429501,0,400,SLNV.tsv
2,315,967,5631,0.32574974146845914,0,450,SLNV.tsv
2,323,999,5942,0.3233233233233233,0,483,SLNV.tsv
