Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
you can,2,19,"[8, 19, 24, 195]",SUGV.tsv
and,1,18,"[8, 10, 14, 18, 19, 23, 36, 37, 39, 50, 67, 68, 70, 74, 79, 86, 87, 89, 91, 96, 119, 122, 157, 171, 172, 176, 177, 181, 187, 192, 197, 200, 210, 218, 226, 228, 230, 231, 233, 235, 237, 240, 241, 244, 246, 252, 267, 269, 270, 285, 292, 294, 304, 319, 322, 326, 327, 328, 329, 330, 339, 349, 351]",SUGV.tsv
like,1,18,"[8, 14, 18, 23, 36, 39, 53, 98, 118, 119, 127, 134, 147, 157, 161, 179, 185, 193, 205, 210, 213, 226, 228, 239, 241, 252, 262, 264, 266, 273, 279, 285, 286, 292, 293, 299, 315, 319, 337]",SUGV.tsv
really,1,23,"[8, 23, 39, 120, 127, 130, 136, 138, 192, 203, 228, 292, 332]",SUGV.tsv
feel,1,18,"[8, 10, 14, 18, 23, 109, 140, 143, 177, 179, 187, 220]",SUGV.tsv
all,1,84,"[8, 39, 84, 122, 124, 179, 185, 192, 200, 217, 226, 228, 235, 240, 244, 258, 290, 293, 317, 352]",SUGV.tsv
nice,1,109,"[8, 109, 128, 164, 197, 265, 266]",SUGV.tsv
well you can,3,195,"[8, 195]",SUGV.tsv
light,1,11,"[10, 11, 12]",SUGV.tsv
and you,2,96,"[10, 14, 96, 171, 330]",SUGV.tsv
the,1,14,"[5, 14, 23, 47, 50, 51, 52, 67, 76, 80, 86, 87, 103, 107, 124, 127, 148, 167, 179, 183, 185, 188, 200, 201, 205, 217, 220, 226, 230, 235, 239, 240, 244, 258, 290, 293, 301, 304, 308, 322, 326, 337, 346, 349, 351, 352, 353, 355, 357, 358, 361, 363, 365, 366, 368]",SUGV.tsv
do,1,14,"[7, 14, 17, 19, 23, 32, 42, 54, 79, 83, 92, 98, 104, 107, 110, 112, 118, 142, 167, 178, 188, 190, 205, 218, 220, 224, 228, 241, 242, 321, 323, 324, 333, 347, 352, 362, 366]",SUGV.tsv
in,1,23,"[14, 23, 46, 47, 50, 118, 127, 220, 226, 228, 230, 241, 244, 251, 253, 264, 272, 279, 308, 317, 324, 326, 330, 336, 337, 344, 349, 352]",SUGV.tsv
in the,2,50,"[14, 47, 50, 127, 220, 308, 349, 352]",SUGV.tsv
could,1,58,"[14, 58, 115, 171, 175, 176, 183, 185, 186, 187, 195, 197, 205, 207, 210, 213, 214, 217, 218, 238, 239, 240, 242, 259, 260, 262, 268, 273, 290, 292, 293, 312, 339, 346]",SUGV.tsv
you could,2,171,"[14, 171, 175, 176, 183, 185, 186, 195, 197, 217, 238, 273]",SUGV.tsv
anything,1,195,"[14, 195]",SUGV.tsv
could do,2,205,"[14, 205, 242]",SUGV.tsv
would feel,2,220,"[14, 220]",SUGV.tsv
you would,2,215,"[14, 215, 232]",SUGV.tsv
i,1,29,"[7, 23, 29, 31, 37, 53, 56, 58, 64, 71, 74, 75, 77, 93, 99, 101, 107, 113, 134, 152, 157, 158, 173, 179, 187, 192, 195, 201, 205, 214, 222, 225, 226, 228, 230, 241, 242, 250, 273, 279, 286, 287, 293, 304, 309, 310, 315, 319, 321, 330, 332, 347, 353, 355, 361, 363]",SUGV.tsv
have,1,29,"[19, 23, 26, 27, 29, 48, 50, 63, 76, 78, 86, 96, 98, 172, 173, 181, 187, 197, 204, 205, 211, 215, 218, 220, 222, 228, 230, 238, 239, 241, 245, 246, 247, 250, 253, 259, 262, 268, 273, 275, 282, 290, 296, 297, 298, 299, 304, 307, 321, 329, 330, 334, 335, 352, 361]",SUGV.tsv
i have,2,230,"[29, 230, 361]",SUGV.tsv
to,1,31,"[5, 18, 26, 31, 63, 65, 76, 86, 98, 133, 147, 157, 181, 183, 185, 187, 197, 201, 205, 210, 211, 213, 215, 218, 220, 221, 230, 239, 244, 272, 273, 277, 304, 309, 330, 347, 362, 365]",SUGV.tsv
when,1,31,"[17, 18, 24, 31, 42, 43, 50, 53, 75, 77, 103, 107, 108, 109]",SUGV.tsv
that's,1,31,"[19, 25, 31, 78, 82, 84, 87, 96, 98, 128, 158, 291, 309, 319, 333, 342]",SUGV.tsv
a,1,31,"[19, 31, 48, 66, 78, 93, 96, 98, 104, 107, 109, 110, 113, 114, 119, 127, 147, 159, 161, 167, 171, 173, 183, 187, 192, 193, 205, 211, 214, 215, 218, 221, 222, 226, 228, 230, 238, 241, 249, 253, 255, 256, 259, 264, 266, 267, 268, 269, 270, 275, 277, 278, 279, 282, 292, 304, 307, 312, 317, 319, 322, 330, 331, 335, 336, 342, 343, 344, 346, 352]",SUGV.tsv
cos,1,31,"[22, 31, 167, 172, 173, 175, 189, 191, 192, 204, 208, 217, 259, 272, 321, 342]",SUGV.tsv
i that's,2,309,"[31, 309]",SUGV.tsv
my,1,37,"[36, 37, 43, 45, 47, 74, 200, 230, 317]",SUGV.tsv
er,1,64,"[37, 61, 64, 103, 134, 173, 177, 195, 197, 218, 228, 235, 237, 241, 250, 278, 293, 336]",SUGV.tsv
no,1,85,"[37, 55, 85, 96, 131, 134, 135, 139, 159, 169, 172, 189, 226, 229, 275, 299, 305, 306, 308, 330, 333, 336, 349, 358, 359, 360, 362]",SUGV.tsv
be i,2,75,"[37, 53, 75, 77, 107]",SUGV.tsv
friends,1,197,"[37, 197, 200, 221, 230]",SUGV.tsv
there,1,224,"[37, 224, 226, 251, 300, 303, 325, 326, 330]",SUGV.tsv
erm,1,37,"[28, 37, 43, 67, 135, 210, 235, 244, 248, 289, 292, 319, 321, 339, 364, 368]",SUGV.tsv
me,1,39,"[23, 39, 78, 190, 230, 241, 278, 321, 331]",SUGV.tsv
cry,1,39,"[24, 26, 27, 32, 36, 39]",SUGV.tsv
just like,2,39,"[36, 39, 213]",SUGV.tsv
just,1,78,"[36, 39, 78, 96, 173, 197, 207, 210, 213, 218, 221, 230, 231, 286, 310, 320]",SUGV.tsv
felt,1,107,"[39, 107]",SUGV.tsv
we,1,115,"[39, 115, 167, 195, 197, 205, 207, 208, 210, 213, 214, 218, 231, 239, 240, 241, 242, 250, 253, 258, 259, 260, 262, 268, 272, 282, 290, 292, 293, 296, 297, 299, 304, 307, 312, 330, 334, 335, 339, 342, 346, 349]",SUGV.tsv
and we,2,197,"[39, 197, 231, 240, 339]",SUGV.tsv
other,1,201,"[39, 201]",SUGV.tsv
laugh,1,39,"[18, 39, 241]",SUGV.tsv
mm,1,41,"[9, 13, 18, 19, 21, 41, 44, 97, 120, 126, 129, 162, 163, 165, 166, 199, 209, 219, 293, 302, 311, 323, 348]",SUGV.tsv
it,1,43,"[23, 43, 50, 64, 66, 78, 95, 96, 103, 110, 178, 188, 197, 204, 214, 217, 218, 221, 226, 228, 230, 231, 232, 241, 246, 253, 259, 343, 352]",SUGV.tsv
birthday,1,46,"[43, 45, 46, 47, 50]",SUGV.tsv
it be,2,66,"[43, 66, 95, 343]",SUGV.tsv
second birthday,2,46,"[45, 46]",SUGV.tsv
because,1,47,"[23, 47, 179, 181, 221, 228, 299, 325]",SUGV.tsv
birthday in,2,47,"[46, 47]",SUGV.tsv
in the summer,3,50,"[47, 50]",SUGV.tsv
it's,1,78,"[47, 78, 93, 96, 107, 113, 119, 259]",SUGV.tsv
time,1,124,"[47, 124, 293]",SUGV.tsv
of,1,51,"[19, 51, 52, 59, 61, 64, 76, 81, 82, 84, 119, 122, 175, 176, 183, 195, 205, 221, 222, 226, 228, 230, 241, 244, 245, 248, 258, 259, 267, 273, 292, 299, 304, 310, 319, 325, 352]",SUGV.tsv
the twenty eighth of december,5,52,"[51, 52]",SUGV.tsv
when be,2,53,"[50, 53, 75, 77]",SUGV.tsv
bear,1,86,"[53, 74, 75, 77, 86, 87, 103, 104, 107, 109]",SUGV.tsv
day,1,86,"[53, 55, 67, 86, 87, 109, 148, 149]",SUGV.tsv
which,1,197,"[53, 55, 197, 349, 368]",SUGV.tsv
mum,1,324,"[53, 207, 324, 329, 330, 331]",SUGV.tsv
so,1,57,"[5, 7, 24, 42, 48, 57, 59, 67, 76, 96, 119, 170, 181, 192, 212, 220, 228, 230, 241, 245, 259, 293, 313, 338, 352, 369]",SUGV.tsv
i'm,1,59,"[23, 59, 85, 103, 192, 273, 365]",SUGV.tsv
full of grace,3,64,"[59, 61, 64, 81]",SUGV.tsv
full of,2,64,"[59, 61, 64, 81, 82, 84]",SUGV.tsv
child,1,62,"[61, 62, 63, 67, 81, 86, 87, 127, 128, 130, 131, 136, 137, 144, 145, 147, 148, 157]",SUGV.tsv
fair of face,3,64,"[61, 64, 81]",SUGV.tsv
full of woe,3,64,"[61, 64, 81, 82]",SUGV.tsv
child be,2,86,"[61, 63, 67, 81, 86, 127, 130, 136, 137, 144, 145, 148]",SUGV.tsv
tuesday's child,2,128,"[61, 81, 127, 128]",SUGV.tsv
wednesday's,1,131,"[61, 131, 136]",SUGV.tsv
have far to go friday's child be,7,86,"[63, 86]",SUGV.tsv
thursday's child have far to go,6,86,"[63, 86]",SUGV.tsv
thursday's child,2,86,"[63, 86, 137]",SUGV.tsv
thursday's,1,136,"[63, 136, 137]",SUGV.tsv
friday's child be,3,144,"[63, 144, 145]",SUGV.tsv
go,1,217,"[63, 65, 86, 217, 228, 231, 246, 251, 272, 288, 304, 314, 330, 358, 361, 363, 365]",SUGV.tsv
to go,2,272,"[63, 65, 86, 272, 330, 365]",SUGV.tsv
far to go,3,86,"[65, 86]",SUGV.tsv
on,1,67,"[1, 50, 67, 74, 86, 87, 102, 104, 107, 109, 148, 197, 212, 227, 230, 231, 232, 251, 288, 322, 352, 353, 355, 357, 358, 363, 365, 366]",SUGV.tsv
be bear on,3,86,"[67, 86, 104, 107, 109, 148]",SUGV.tsv
the child,2,86,"[67, 86]",SUGV.tsv
sabbath day,2,86,"[67, 86, 87, 148, 149]",SUGV.tsv
boney,1,88,"[67, 87, 88]",SUGV.tsv
get,1,74,"[19, 74, 122, 181, 192, 213, 222, 262, 300, 303, 330, 339, 342, 347, 362]",SUGV.tsv
tuesday,1,74,"[56, 74, 127]",SUGV.tsv
bear on,2,86,"[74, 86, 87, 104, 107, 109]",SUGV.tsv
wednesday's child be,3,136,"[81, 136]",SUGV.tsv
but,1,87,"[23, 78, 86, 87, 92, 96, 107, 148, 174, 182, 183, 188, 195, 197, 198, 200, 214, 220, 222, 228, 253, 262, 273, 301, 307, 321, 331]",SUGV.tsv
on the,2,87,"[50, 86, 87, 148, 230, 322, 353, 355, 357, 358, 363, 365, 366]",SUGV.tsv
bear on the sabbath,4,87,"[86, 87]",SUGV.tsv
but the child,3,87,"[86, 87, 148]",SUGV.tsv
sabbath,1,149,"[87, 149]",SUGV.tsv
bonny and blithe,3,89,"[68, 89, 119]",SUGV.tsv
bonny,1,89,"[88, 89]",SUGV.tsv
blithe,1,90,"[89, 90]",SUGV.tsv
and good and gay,4,91,"[68, 91]",SUGV.tsv
good,1,183,"[91, 127, 183, 187, 195, 276, 331, 352, 368]",SUGV.tsv
think,1,93,"[7, 17, 19, 23, 42, 92, 93, 96, 98, 99, 101, 104, 107, 112, 113, 152, 157, 158, 167, 173, 178, 188, 191, 192, 201, 218, 220, 222, 226, 228, 230, 250, 304, 310, 330, 347]",SUGV.tsv
i think,2,99,"[93, 99, 101, 113, 152, 157, 158, 173, 192, 201, 222, 226, 228, 230, 250, 304, 330]",SUGV.tsv
's,1,118,"[101, 118, 120, 195]",SUGV.tsv
they,1,103,"[36, 103, 104, 107, 108, 109, 181, 189, 191, 192, 200, 204, 220, 221, 222, 321, 352]",SUGV.tsv
they be,2,108,"[104, 107, 108, 109, 221]",SUGV.tsv
felt when they,3,108,"[107, 108]",SUGV.tsv
when they,2,108,"[103, 107, 108, 109]",SUGV.tsv
make,1,114,"[23, 103, 114, 116, 167, 174, 177, 178, 218, 220, 228, 235, 237, 241, 260, 262, 290, 292, 299, 321]",SUGV.tsv
up a,2,183,"[114, 183]",SUGV.tsv
up,1,114,"[103, 114, 116, 183, 187, 210, 213, 230, 246, 272, 277, 317, 330]",SUGV.tsv
okay,1,121,"[1, 117, 121, 123, 125, 140, 241, 243, 291, 298, 350]",SUGV.tsv
like a,2,127,"[119, 127, 147, 193, 241, 264, 266, 279, 319]",SUGV.tsv
child be really,3,136,"[127, 136]",SUGV.tsv
child like,2,157,"[127, 147, 157]",SUGV.tsv
be really,2,228,"[127, 130, 228]",SUGV.tsv
a walk in,3,317,"[127, 317]",SUGV.tsv
wednesday's child be really cheeky,5,136,"[130, 136]",SUGV.tsv
peaky,1,140,"[137, 140, 141, 142]",SUGV.tsv
very,1,145,"[25, 26, 78, 109, 145, 228, 291]",SUGV.tsv
tuesday's,1,145,"[128, 145]",SUGV.tsv
bore,1,222,"[145, 222]",SUGV.tsv
with,1,133,"[27, 32, 133, 147, 205, 230, 259, 290, 317, 330]",SUGV.tsv
saturday's child,2,147,"[86, 147]",SUGV.tsv
saturday's,1,147,"[146, 147]",SUGV.tsv
like to,2,157,"[147, 157, 205, 273]",SUGV.tsv
his,1,228,"[147, 228]",SUGV.tsv
play,1,293,"[133, 147, 293, 353, 355, 357]",SUGV.tsv
be bear on the sabbath day,6,148,"[86, 148]",SUGV.tsv
love,1,150,"[86, 133, 150, 153, 154, 156, 320, 321]",SUGV.tsv
her,1,172,"[150, 153, 156, 172]",SUGV.tsv
who,1,153,"[103, 153, 154, 156, 179, 197]",SUGV.tsv
always,1,154,"[138, 154, 156, 267]",SUGV.tsv
stay,1,241,"[154, 156, 241]",SUGV.tsv
will,1,252,"[154, 156, 192, 252, 299, 330]",SUGV.tsv
for,1,159,"[23, 58, 86, 159, 161, 177, 179, 183, 208, 218, 228, 230, 352]",SUGV.tsv
spaghetti carbonara,2,159,"[157, 159]",SUGV.tsv
spaghetti carbonara for a treat,5,161,"[159, 161]",SUGV.tsv
for a,2,228,"[159, 228]",SUGV.tsv
because i,2,179,"[23, 179]",SUGV.tsv
bad,1,179,"[23, 179, 187]",SUGV.tsv
people,1,179,"[96, 107, 167, 177, 179, 187, 188, 197, 201, 218, 220, 228, 248, 252]",SUGV.tsv
i would,2,179,"[107, 179, 230, 286, 304, 330]",SUGV.tsv
the people,2,179,"[107, 179, 188]",SUGV.tsv
all the,2,179,"[124, 179, 185, 217, 235, 240, 244, 258, 290, 293, 352]",SUGV.tsv
the lottery,2,179,"[167, 179, 200, 201, 205, 226, 349]",SUGV.tsv
lose,1,188,"[179, 187, 188, 221, 222, 228]",SUGV.tsv
people who,2,197,"[179, 197]",SUGV.tsv
i would like,3,205,"[179, 205, 273, 279, 286, 315, 319]",SUGV.tsv
would like,2,241,"[179, 241, 286]",SUGV.tsv
for all the,3,352,"[179, 352]",SUGV.tsv
that,1,181,"[60, 72, 83, 86, 92, 96, 98, 107, 109, 154, 167, 174, 181, 187, 188, 201, 205, 208, 220, 221, 226, 230, 241, 273, 293, 339, 340, 347, 352]",SUGV.tsv
not,1,82,"[22, 82, 84, 88, 107, 171, 178, 181, 220, 275, 299, 323, 324, 342, 358]",SUGV.tsv
hard,1,181,"[86, 181]",SUGV.tsv
that and,2,181,"[96, 181, 226]",SUGV.tsv
might not,2,181,"[178, 181]",SUGV.tsv
might,1,181,"[178, 181, 189, 191, 204, 220, 331]",SUGV.tsv
their,1,181,"[109, 181, 220, 221, 299]",SUGV.tsv
not have,2,275,"[181, 275]",SUGV.tsv
to get,2,330,"[181, 213, 330]",SUGV.tsv
much,1,330,"[181, 330]",SUGV.tsv
i could,2,187,"[58, 187]",SUGV.tsv
and good,2,187,"[68, 187]",SUGV.tsv
people have,2,187,"[96, 187]",SUGV.tsv
could set up a,4,187,"[183, 187]",SUGV.tsv
charity,1,187,"[183, 185, 187, 230]",SUGV.tsv
stop,1,201,"[187, 201, 249, 369]",SUGV.tsv
set up,2,230,"[187, 230]",SUGV.tsv
i'll,1,326,"[187, 326]",SUGV.tsv
cos they,2,204,"[189, 191, 192, 204, 321]",SUGV.tsv
this,1,192,"[5, 157, 192, 239, 241, 245, 246, 251, 262, 304, 369]",SUGV.tsv
gonna,1,192,"[19, 152, 157, 158, 192, 214]",SUGV.tsv
think they,2,192,"[104, 192]",SUGV.tsv
win,1,192,"[167, 171, 185, 188, 192, 204, 226]",SUGV.tsv
stuff,1,192,"[175, 176, 192, 339]",SUGV.tsv
definitely,1,241,"[192, 241]",SUGV.tsv
yeah but,2,198,"[107, 198]",SUGV.tsv
what,1,200,"[7, 17, 54, 79, 83, 92, 107, 112, 118, 142, 151, 158, 167, 193, 195, 200, 214, 227, 241, 242, 253, 261, 264, 265, 277, 285, 286, 309, 315, 319, 333, 344, 349, 356, 362, 366]",SUGV.tsv
but what,2,200,"[92, 195, 200, 253]",SUGV.tsv
enter the lottery,3,201,"[200, 201, 349]",SUGV.tsv
enter,1,323,"[200, 323, 349]",SUGV.tsv
we could,2,207,"[115, 195, 205, 207, 210, 213, 214, 218, 239, 240, 242, 259, 260, 262, 268, 290, 292, 293, 312, 339, 346]",SUGV.tsv
want,1,195,"[5, 18, 171, 195, 208, 210, 267, 272]",SUGV.tsv
buy,1,210,"[171, 175, 176, 195, 210, 228, 230, 262, 322]",SUGV.tsv
want we could,3,210,"[195, 210]",SUGV.tsv
jelly,1,210,"[205, 210, 213, 217, 218, 230]",SUGV.tsv
we've want,2,210,"[208, 210]",SUGV.tsv
we've,1,347,"[210, 300, 303, 347, 368]",SUGV.tsv
save,1,352,"[210, 213, 352]",SUGV.tsv
money to,2,213,"[183, 185, 213, 230, 347]",SUGV.tsv
money,1,213,"[183, 197, 213, 218, 221, 222, 226, 230, 347, 349, 352]",SUGV.tsv
our,1,230,"[213, 230, 241, 262, 290, 293, 334]",SUGV.tsv
wouldn't,1,225,"[197, 221, 222, 225, 226, 282]",SUGV.tsv
your,1,42,"[22, 42, 46, 50, 172, 183, 197, 231]",SUGV.tsv
find,1,231,"[58, 231, 330, 349]",SUGV.tsv
on your,2,231,"[197, 231]",SUGV.tsv
we would,2,231,"[214, 231, 334, 349]",SUGV.tsv
it and,2,231,"[230, 231]",SUGV.tsv
hoop,1,231,"[230, 231]",SUGV.tsv
jump on,2,232,"[231, 232]",SUGV.tsv
we have,2,250,"[241, 250, 253, 304, 307]",SUGV.tsv
i think we,3,330,"[250, 330]",SUGV.tsv
or,1,255,"[11, 23, 36, 107, 124, 138, 140, 152, 167, 197, 226, 255, 314, 346]",SUGV.tsv
a cinema,2,256,"[255, 256]",SUGV.tsv
over,1,262,"[17, 92, 94, 262]",SUGV.tsv
them,1,262,"[218, 244, 262, 272, 321]",SUGV.tsv
net,1,264,"[262, 264, 265, 266]",SUGV.tsv
we can have,3,335,"[262, 335]",SUGV.tsv
we can,2,262,"[258, 262, 335]",SUGV.tsv
nice pretty net,3,266,"[265, 266]",SUGV.tsv
cool,1,291,"[280, 291, 332, 335, 338]",SUGV.tsv
big,1,292,"[22, 228, 292, 322]",SUGV.tsv
room,1,292,"[238, 241, 253, 254, 256, 292, 293, 319]",SUGV.tsv
and a,2,292,"[241, 269, 270, 292]",SUGV.tsv
music room,2,293,"[292, 293]",SUGV.tsv
hear,1,294,"[7, 172, 294]",SUGV.tsv
any,1,296,"[195, 220, 296]",SUGV.tsv
neighbour,1,296,"[228, 239, 244, 293, 296, 297, 298, 300, 303, 304]",SUGV.tsv
we won't have any neighbour,5,297,"[296, 297]",SUGV.tsv
some,1,183,"[177, 183, 220, 300, 303, 304]",SUGV.tsv
back,1,300,"[228, 300, 303]",SUGV.tsv
some neighbour,2,304,"[300, 303, 304]",SUGV.tsv
we've get,2,347,"[300, 303, 347]",SUGV.tsv
oh,1,318,"[34, 36, 56, 60, 73, 96, 128, 154, 155, 160, 196, 206, 253, 274, 318]",SUGV.tsv
you just,2,320,"[96, 320]",SUGV.tsv
we'll have,2,329,"[298, 329]",SUGV.tsv
we'll,1,329,"[298, 304, 329, 369]",SUGV.tsv
be you,2,331,"[214, 276, 331]",SUGV.tsv
you a,2,352,"[331, 352]",SUGV.tsv
an,1,274,"[23, 78, 230, 241, 274, 284, 338, 339, 341, 342]",SUGV.tsv
that fly,2,340,"[339, 340]",SUGV.tsv
an invisibility cloak,3,342,"[339, 342]",SUGV.tsv
thing,1,343,"[5, 60, 343, 352]",SUGV.tsv
it be a,3,343,"[66, 343]",SUGV.tsv
be a,2,343,"[226, 317, 343]",SUGV.tsv
a real thing,3,343,"[342, 343]",SUGV.tsv
now,1,353,"[76, 353, 355, 357, 363, 369]",SUGV.tsv
on the tablet,3,358,"[353, 355, 357, 358, 363, 365, 366]",SUGV.tsv
can't,1,363,"[23, 56, 64, 272, 321, 342, 363]",SUGV.tsv
why,1,363,"[46, 171, 174, 178, 216, 218, 220, 363]",SUGV.tsv
go on,2,363,"[251, 288, 363, 365]",SUGV.tsv
go on the tablet,4,363,"[358, 363, 365]",SUGV.tsv
know if,2,109,"[2, 3, 109]",SUGV.tsv
if you,2,171,"[2, 171, 185]",SUGV.tsv
be happy,2,173,"[2, 173]",SUGV.tsv
well you,2,215,"[8, 195, 215]",SUGV.tsv
you feel,2,18,"[10, 18]",SUGV.tsv
feel like you,3,18,"[14, 18]",SUGV.tsv
yeah i,2,173,"[29, 173]",SUGV.tsv
and er,2,237,"[37, 237]",SUGV.tsv
be just,2,221,"[39, 221]",SUGV.tsv
and and,2,327,"[39, 327]",SUGV.tsv
as,1,47,"[22, 47, 153, 200, 264, 336, 337]",SUGV.tsv
when be i bear,4,75,"[53, 75, 77]",SUGV.tsv
be bear,2,103,"[67, 86, 103, 148]",SUGV.tsv
wednesday's child,2,131,"[81, 130, 131, 136]",SUGV.tsv
and gay,2,70,"[68, 70, 91]",SUGV.tsv
when they be,3,108,"[103, 108]",SUGV.tsv
quite,1,137,"[22, 109, 137, 139, 181]",SUGV.tsv
be very,2,145,"[26, 145]",SUGV.tsv
to play with,3,147,"[133, 147]",SUGV.tsv
brother,1,154,"[150, 153, 154, 156]",SUGV.tsv
who love,2,154,"[153, 154]",SUGV.tsv
will always stay,3,156,"[154, 156]",SUGV.tsv
they might,2,204,"[181, 204]",SUGV.tsv
cos they might,3,204,"[189, 191, 204]",SUGV.tsv
mansion,1,246,"[192, 246, 312, 316, 346]",SUGV.tsv
up and,2,246,"[210, 246]",SUGV.tsv
actually,1,272,"[210, 272]",SUGV.tsv
would go,2,231,"[217, 231]",SUGV.tsv
go and,2,246,"[231, 246]",SUGV.tsv
like this,2,262,"[239, 262]",SUGV.tsv
we could make we could,5,262,"[260, 262]",SUGV.tsv
bed,1,264,"[262, 264]",SUGV.tsv
have our,2,290,"[262, 290, 334]",SUGV.tsv
but we,2,307,"[262, 307]",SUGV.tsv
we could make,3,292,"[260, 292]",SUGV.tsv
special effect,2,292,"[290, 292]",SUGV.tsv
yeah and,2,294,"[233, 246, 294]",SUGV.tsv
marshmallows,1,325,"[320, 325]",SUGV.tsv
and we could,3,339,"[240, 339]",SUGV.tsv
x,1,339,"[338, 339, 341]",SUGV.tsv
can i,2,353,"[286, 353, 355, 361]",SUGV.tsv
you're happy,2,18,"[3, 18, 24]",SUGV.tsv
if you're,2,22,"[3, 22, 241]",SUGV.tsv
you want to,3,18,"[5, 18]",SUGV.tsv
you want,2,171,"[5, 171, 195]",SUGV.tsv
want to,2,272,"[5, 272]",SUGV.tsv
what do,2,79,"[7, 17, 79, 83, 92, 112, 118, 142, 167, 333]",SUGV.tsv
around,1,312,"[7, 301, 312, 346]",SUGV.tsv
when you're happy,3,18,"[17, 18, 24]",SUGV.tsv
you're,1,22,"[17, 22, 24, 76, 241, 326]",SUGV.tsv
know when,2,103,"[17, 103]",SUGV.tsv
come,1,324,"[17, 76, 92, 94, 151, 324]",SUGV.tsv
little,1,109,"[19, 109, 230, 352]",SUGV.tsv
have a,2,211,"[19, 48, 78, 98, 205, 211, 215, 230, 238, 253, 259, 268, 275, 282, 307, 335]",SUGV.tsv
then,1,221,"[19, 23, 86, 167, 172, 218, 221, 228, 240, 246, 252, 288, 322, 328, 330]",SUGV.tsv
and then,2,240,"[19, 86, 172, 218, 240, 246, 252, 322, 328, 330]",SUGV.tsv
eat the,2,217,"[23, 217]",SUGV.tsv
at,1,221,"[34, 42, 84, 221, 358, 368]",SUGV.tsv
school,1,307,"[34, 307, 330]",SUGV.tsv
so you,2,48,"[24, 48]",SUGV.tsv
you have,2,48,"[26, 48, 50, 173, 352]",SUGV.tsv
mean,1,79,"[48, 54, 72, 78, 79, 83, 110, 118, 142, 195, 221]",SUGV.tsv
out,1,239,"[58, 226, 228, 239, 244, 304, 349]",SUGV.tsv
find out,2,349,"[58, 349]",SUGV.tsv
say,1,286,"[64, 157, 158, 214, 286, 309, 322, 330]",SUGV.tsv
that mean,2,83,"[72, 83]",SUGV.tsv
wednesday,1,79,"[78, 79, 107, 109]",SUGV.tsv
rhyme,1,93,"[78, 80, 93, 98, 157]",SUGV.tsv
give,1,185,"[86, 185, 230, 278, 352]",SUGV.tsv
work,1,221,"[86, 220, 221]",SUGV.tsv
just think,2,310,"[96, 310]",SUGV.tsv
to have a,3,211,"[98, 205, 211, 215]",SUGV.tsv
probably,1,104,"[28, 104, 109, 173, 220, 226, 230, 304]",SUGV.tsv
