Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,8,"[7, 8, 10, 12, 15, 18, 21, 29, 31, 33, 34, 36, 42, 44, 48, 50, 55, 58, 63, 64, 65, 66, 78, 80, 82, 83, 88, 89, 90, 92, 94, 99, 102, 104, 110, 125, 129, 130, 131, 134, 149, 151, 152, 153, 155, 158, 160, 165, 166, 171, 174, 177, 178, 184, 186, 193, 217, 236, 262, 265, 267, 271, 272, 278, 292, 295, 301, 315, 316, 322, 324, 325, 326, 334, 335, 341, 351, 354, 359, 363, 372, 382, 385, 391, 392, 394, 398, 407, 411, 416, 417, 423, 425, 426, 428, 435, 436, 438, 455, 456, 457, 462, 468, 489, 490, 499, 507, 508, 511, 512, 513, 525, 530, 532, 534, 541, 545, 567, 590, 596, 602, 603, 606, 624, 626, 627, 629, 642, 652, 653, 659, 661, 662, 670, 676, 677, 687, 688, 690, 691, 704, 714, 719, 723, 724, 727, 742, 750, 753, 755, 757, 766, 776, 779, 780, 781, 784, 786, 792, 797, 803, 805, 808, 809, 811, 818, 820, 826, 828, 836, 841, 854, 855, 858, 875, 877, 881, 883, 887, 888, 890, 895, 901, 903, 916, 932, 933, 937, 939, 945, 947, 960, 995, 1013, 1032, 1046, 1057, 1060, 1061]",SQVW.tsv
it be,2,15,"[8, 12, 15, 18, 29, 31, 33, 34, 50, 82, 90, 92, 151, 272, 407, 490, 513, 590, 704, 757, 779, 780, 808, 875]",SQVW.tsv
it,1,15,"[8, 12, 15, 18, 21, 26, 29, 31, 33, 34, 36, 40, 49, 50, 69, 70, 71, 82, 90, 92, 104, 124, 130, 151, 160, 171, 176, 177, 182, 194, 200, 203, 210, 212, 216, 236, 258, 272, 277, 284, 287, 290, 300, 305, 340, 361, 363, 401, 402, 406, 407, 423, 425, 437, 438, 440, 441, 446, 451, 459, 463, 469, 471, 475, 490, 493, 507, 512, 513, 543, 558, 567, 582, 589, 590, 592, 598, 605, 628, 629, 652, 659, 692, 704, 706, 716, 718, 719, 724, 757, 760, 766, 770, 779, 780, 789, 797, 806, 808, 829, 835, 842, 854, 860, 863, 870, 875, 882, 883, 887, 891, 893, 913, 924, 925, 939, 947, 963, 965, 979, 986, 1029, 1052, 1053, 1054, 1055, 1056]",SQVW.tsv
door,1,63,"[8, 63, 319]",SQVW.tsv
think,1,82,"[8, 19, 42, 82, 151, 170, 191, 281, 287, 291, 302, 322, 402, 435, 436, 453, 454, 509, 534, 554, 576, 590, 592, 601, 606, 621, 638, 648, 659, 668, 672, 714, 719, 720, 735, 750, 773, 775, 796, 820, 828, 835, 907, 929, 945, 947, 965, 981, 1005, 1022, 1032]",SQVW.tsv
get it,2,177,"[8, 176, 177, 605, 652, 706, 716, 963, 965, 979]",SQVW.tsv
i think,2,281,"[8, 151, 170, 281, 291, 322, 402, 435, 453, 509, 534, 590, 592, 606, 621, 648, 672, 714, 719, 773, 775, 796, 820, 828, 835, 929, 945, 947, 965, 981, 1022]",SQVW.tsv
think it,2,287,"[8, 151, 287, 590, 659, 719, 835, 947]",SQVW.tsv
by,1,334,"[8, 334, 335, 491, 786, 857, 915, 954, 1016]",SQVW.tsv
i'd,1,457,"[8, 303, 406, 424, 457, 659, 929]",SQVW.tsv
i think it,3,719,"[8, 151, 590, 719, 835, 947]",SQVW.tsv
by the,2,954,"[8, 954, 1016]",SQVW.tsv
on,1,10,"[3, 10, 12, 19, 22, 34, 58, 78, 80, 82, 90, 102, 104, 130, 174, 178, 180, 231, 235, 240, 261, 267, 305, 354, 392, 401, 411, 413, 418, 437, 451, 456, 480, 484, 494, 500, 556, 557, 558, 570, 621, 652, 670, 677, 706, 707, 755, 779, 788, 798, 813, 820, 828, 855, 863, 883, 911, 931, 939, 945, 947, 948, 950, 951, 960, 975, 1001, 1050]",SQVW.tsv
side,1,22,"[10, 22]",SQVW.tsv
i be,2,177,"[10, 153, 177, 468, 670, 883, 887, 888]",SQVW.tsv
's,1,683,"[10, 554, 661, 666, 678, 683, 779, 842, 901, 959, 1029, 1050, 1057]",SQVW.tsv
go,1,12,"[1, 3, 12, 35, 58, 61, 64, 66, 104, 145, 160, 166, 182, 194, 250, 271, 278, 285, 294, 300, 332, 343, 411, 424, 480, 484, 500, 512, 524, 558, 570, 594, 624, 652, 658, 661, 672, 676, 677, 690, 692, 711, 739, 753, 780, 783, 795, 845, 848, 887, 897, 900, 954, 960, 969, 981, 998, 1020, 1023, 1031]",SQVW.tsv
but,1,22,"[12, 22, 31, 55, 80, 166, 186, 236, 246, 255, 271, 360, 408, 456, 471, 479, 513, 568, 570, 578, 587, 599, 607, 608, 621, 648, 661, 662, 664, 666, 692, 724, 731, 735, 739, 751, 764, 806, 844, 849, 854, 887, 893, 903, 945, 956, 965, 985]",SQVW.tsv
have,1,28,"[12, 19, 28, 31, 36, 40, 41, 53, 83, 94, 104, 124, 180, 218, 226, 228, 231, 240, 241, 263, 271, 299, 303, 319, 334, 335, 344, 437, 446, 463, 468, 469, 475, 478, 491, 499, 504, 505, 530, 531, 548, 554, 558, 580, 588, 590, 603, 607, 608, 614, 621, 643, 652, 655, 666, 674, 694, 699, 705, 719, 724, 741, 743, 747, 762, 780, 784, 786, 795, 798, 809, 821, 822, 836, 841, 849, 858, 860, 861, 862, 866, 882, 883, 913, 916, 931, 932, 945, 947, 960, 969, 985, 986, 1011, 1013, 1014, 1016]",SQVW.tsv
she be,2,48,"[12, 48, 129, 1060]",SQVW.tsv
she,1,52,"[12, 48, 52, 89, 94, 99, 106, 129, 177, 178, 182, 246, 961, 965, 975, 977, 980, 985, 986, 987, 1034, 1057, 1060, 1061]",SQVW.tsv
be on the,3,82,"[12, 82, 104, 178, 267]",SQVW.tsv
on the,2,102,"[12, 82, 102, 104, 178, 267, 354, 480, 484, 494, 556, 557, 558, 570, 670, 948]",SQVW.tsv
it go,2,300,"[12, 194, 300]",SQVW.tsv
affect,1,340,"[12, 340]",SQVW.tsv
be on,2,34,"[12, 34, 82, 90, 104, 174, 178, 267, 820, 855, 939]",SQVW.tsv
of the,2,29,"[14, 29, 34, 53, 106, 411, 464, 491, 749, 809, 919, 921]",SQVW.tsv
at,1,102,"[14, 56, 101, 102, 107, 134, 139, 145, 158, 174, 176, 246, 248, 296, 324, 348, 350, 464, 496, 543, 544, 545, 652, 661, 695, 753, 777, 784, 792, 888, 961, 993]",SQVW.tsv
of,1,102,"[14, 29, 36, 53, 55, 102, 106, 108, 188, 268, 273, 294, 305, 355, 359, 365, 397, 406, 437, 441, 454, 462, 464, 476, 480, 489, 491, 561, 580, 585, 603, 615, 617, 649, 652, 658, 688, 693, 723, 731, 739, 745, 749, 760, 777, 809, 818, 820, 841, 850, 863, 919, 921, 980, 1004, 1010, 1012, 1014]",SQVW.tsv
at the,2,248,"[14, 174, 248, 348, 464, 545, 652, 695, 777, 784, 888]",SQVW.tsv
oh,1,17,"[6, 17, 23, 30, 36, 40, 46, 60, 70, 93, 95, 100, 105, 111, 112, 113, 116, 117, 121, 151, 161, 172, 187, 194, 206, 207, 230, 232, 271, 297, 342, 366, 372, 377, 391, 402, 414, 424, 438, 440, 442, 445, 450, 456, 457, 461, 462, 476, 495, 507, 519, 580, 589, 590, 591, 595, 606, 630, 638, 647, 649, 658, 662, 665, 684, 689, 693, 694, 704, 705, 714, 724, 733, 738, 746, 749, 756, 769, 778, 783, 786, 789, 791, 797, 807, 809, 816, 829, 830, 875, 882, 883, 888, 889, 895, 932, 952, 955, 958, 961, 971, 975, 987, 1006, 1035, 1041, 1042, 1055]",SQVW.tsv
leave the,2,22,"[19, 22]",SQVW.tsv
the shower,2,22,"[19, 22, 26]",SQVW.tsv
shower,1,28,"[19, 28, 31, 1013]",SQVW.tsv
so,1,29,"[19, 29, 36, 41, 64, 104, 125, 128, 129, 130, 131, 135, 158, 193, 241, 242, 248, 252, 302, 337, 339, 348, 379, 380, 392, 411, 413, 460, 461, 487, 497, 508, 509, 525, 531, 541, 545, 564, 610, 664, 668, 670, 685, 690, 699, 712, 718, 730, 762, 779, 780, 783, 796, 797, 806, 808, 855, 858, 875, 963, 977, 981]",SQVW.tsv
you think,2,82,"[19, 42, 82, 720, 750, 1005]",SQVW.tsv
leave,1,156,"[19, 22, 70, 156, 277, 425, 466, 543, 544, 545, 1032, 1033]",SQVW.tsv
do you think,3,720,"[19, 720, 750, 1005]",SQVW.tsv
bite or,2,22,"[21, 22]",SQVW.tsv
drip,1,22,"[21, 22, 29, 356]",SQVW.tsv
a,1,22,"[21, 22, 26, 31, 36, 38, 52, 55, 59, 72, 75, 78, 80, 82, 83, 84, 96, 99, 102, 106, 108, 118, 180, 188, 198, 200, 201, 231, 233, 252, 261, 273, 294, 305, 324, 330, 359, 368, 377, 392, 402, 406, 411, 423, 424, 425, 434, 447, 457, 458, 480, 489, 491, 504, 505, 533, 534, 538, 541, 548, 550, 552, 564, 570, 574, 580, 601, 612, 621, 626, 627, 629, 638, 640, 648, 652, 659, 673, 675, 676, 677, 685, 713, 743, 745, 747, 749, 766, 769, 776, 780, 784, 786, 788, 795, 800, 809, 829, 830, 835, 836, 847, 849, 855, 863, 866, 867, 868, 883, 915, 916, 926, 929, 935, 945, 947, 948, 986, 999, 1014, 1019, 1026, 1027, 1028, 1034, 1035, 1038, 1040, 1042]",SQVW.tsv
a bite,2,52,"[21, 52, 106, 425, 457, 480, 489, 580, 863]",SQVW.tsv
or,1,80,"[21, 22, 80, 102, 133, 178, 182, 193, 194, 200, 245, 246, 313, 392, 394, 395, 428, 535, 543, 596, 603, 605, 673, 769, 784, 788, 795, 804, 809, 829, 841, 860, 870, 891, 921, 981, 1002, 1004, 1014, 1021]",SQVW.tsv
be it,2,171,"[21, 171, 236, 512, 766]",SQVW.tsv
something,1,233,"[21, 69, 200, 233, 245, 596, 605, 795, 947]",SQVW.tsv
or something,2,245,"[21, 200, 245, 596, 605, 795]",SQVW.tsv
bite,1,294,"[21, 22, 36, 294, 305, 425, 457, 480, 489, 580, 692, 693, 718, 730, 847, 863]",SQVW.tsv
yeah,1,27,"[16, 27, 32, 35, 37, 41, 43, 45, 50, 57, 63, 79, 81, 85, 92, 103, 140, 141, 144, 154, 156, 157, 172, 175, 177, 183, 195, 197, 198, 201, 204, 209, 213, 217, 235, 239, 241, 243, 258, 264, 276, 279, 281, 283, 287, 288, 291, 294, 295, 300, 302, 306, 311, 320, 321, 328, 334, 350, 359, 371, 378, 383, 389, 399, 402, 403, 407, 415, 421, 422, 424, 427, 430, 431, 432, 435, 436, 439, 440, 443, 448, 452, 459, 460, 462, 467, 470, 477, 481, 488, 492, 495, 497, 502, 509, 513, 514, 520, 523, 528, 532, 540, 544, 546, 547, 551, 553, 555, 557, 559, 561, 565, 570, 571, 573, 575, 579, 581, 583, 585, 600, 602, 604, 609, 611, 615, 619, 623, 625, 630, 631, 637, 645, 651, 652, 654, 656, 658, 664, 667, 668, 671, 678, 680, 682, 686, 689, 701, 703, 710, 721, 728, 749, 754, 763, 765, 767, 769, 774, 775, 778, 781, 790, 792, 793, 806, 807, 816, 818, 820, 844, 847, 849, 855, 856, 869, 871, 874, 883, 886, 889, 890, 891, 892, 901, 902, 903, 904, 906, 908, 910, 914, 922, 923, 928, 929, 930, 932, 939, 942, 943, 944, 951, 953, 966, 968, 974, 976, 982, 984, 1015]",SQVW.tsv
yes,1,30,"[4, 5, 30, 65, 68, 209, 211, 256, 260, 318, 336, 352, 353, 357, 402, 446, 599, 616, 649, 730, 744, 799, 809, 878, 916, 963, 975, 1020, 1032, 1037, 1039, 1041]",SQVW.tsv
oh yes,2,649,"[30, 649, 1041]",SQVW.tsv
to,1,36,"[1, 3, 26, 36, 41, 52, 73, 78, 83, 87, 92, 102, 124, 129, 130, 131, 133, 134, 156, 158, 160, 163, 165, 166, 167, 174, 178, 180, 182, 195, 196, 231, 246, 250, 271, 277, 283, 292, 296, 322, 332, 338, 341, 343, 359, 364, 370, 392, 394, 396, 398, 401, 402, 425, 428, 437, 446, 458, 468, 469, 484, 499, 500, 508, 512, 515, 531, 548, 554, 558, 580, 587, 603, 614, 621, 624, 632, 638, 640, 643, 648, 651, 652, 659, 661, 662, 677, 692, 730, 731, 739, 743, 762, 769, 780, 784, 786, 792, 795, 798, 803, 809, 810, 822, 829, 835, 841, 852, 858, 866, 883, 884, 891, 897, 900, 916, 925, 949, 961, 967, 969, 973, 981, 985, 998, 1000, 1001, 1011, 1013, 1016]",SQVW.tsv
a little bite,3,36,"[22, 36, 305, 847]",SQVW.tsv
it's,1,36,"[22, 36, 39, 41, 49, 55, 56, 73, 80, 118, 130, 170, 184, 239, 252, 261, 291, 292, 322, 329, 367, 370, 371, 373, 375, 376, 406, 408, 446, 450, 527, 558, 564, 582, 599, 628, 629, 652, 658, 709, 712, 739, 740, 749, 760, 766, 773, 830, 851, 860, 888, 891, 916, 934, 937, 945, 947, 950, 951, 1022]",SQVW.tsv
so it,2,36,"[29, 36, 718]",SQVW.tsv
need,1,130,"[36, 130, 131, 133, 134, 160, 322, 364, 515, 589, 610, 615, 652, 673, 677, 749, 769, 786, 803, 809, 913, 998, 1049]",SQVW.tsv
could,1,137,"[36, 99, 137, 273, 277, 287, 491, 570, 574, 578, 601, 664, 668, 724, 800, 811, 841, 869, 911, 922, 923, 1014, 1016]",SQVW.tsv
little,1,231,"[22, 36, 72, 208, 231, 294, 305, 367, 723, 780, 795, 820, 847, 848, 1019]",SQVW.tsv
it could,2,287,"[36, 287, 724]",SQVW.tsv
a little bite of,4,294,"[36, 294, 305]",SQVW.tsv
bite of,2,480,"[36, 294, 305, 480, 489]",SQVW.tsv
could have,2,491,"[36, 491, 724, 1016]",SQVW.tsv
need a,2,673,"[36, 673, 677, 809]",SQVW.tsv
only,1,367,"[36, 72, 246, 367, 494, 497, 610, 612, 630, 706, 743, 775, 781, 809, 916, 932]",SQVW.tsv
have be,2,719,"[36, 719, 724, 809]",SQVW.tsv
water,1,860,"[36, 356, 860, 861, 862, 870, 872, 873, 881, 883, 927]",SQVW.tsv
and,1,38,"[1, 3, 4, 22, 31, 34, 38, 41, 52, 56, 62, 65, 82, 89, 92, 94, 102, 104, 110, 126, 129, 132, 145, 156, 158, 180, 182, 184, 203, 210, 223, 237, 244, 246, 277, 280, 285, 290, 298, 301, 313, 318, 330, 348, 401, 410, 411, 413, 425, 434, 461, 464, 475, 482, 484, 491, 499, 503, 504, 505, 530, 532, 543, 552, 554, 558, 570, 578, 596, 599, 601, 603, 624, 630, 632, 640, 642, 652, 653, 659, 662, 670, 677, 692, 708, 730, 735, 741, 749, 779, 783, 808, 830, 836, 854, 858, 859, 870, 877, 879, 882, 883, 887, 888, 900, 905, 907, 916, 917, 931, 937, 945, 947, 967, 975, 1021, 1029]",SQVW.tsv
make a,2,106,"[38, 106, 652, 935]",SQVW.tsv
way,1,557,"[38, 58, 402, 557, 612, 954]",SQVW.tsv
right,1,85,"[38, 85, 204, 412, 446, 483, 485, 608, 613, 676, 717, 787, 818, 986, 989]",SQVW.tsv
that,1,42,"[22, 28, 42, 44, 46, 55, 58, 75, 82, 90, 99, 106, 110, 114, 120, 128, 130, 142, 155, 160, 162, 172, 182, 197, 206, 217, 231, 240, 241, 252, 265, 267, 271, 278, 283, 287, 289, 295, 325, 326, 359, 361, 365, 381, 411, 423, 425, 434, 438, 454, 457, 458, 466, 482, 491, 500, 508, 511, 541, 545, 589, 605, 624, 661, 663, 664, 672, 676, 677, 688, 690, 695, 709, 713, 718, 719, 739, 749, 755, 767, 777, 785, 798, 800, 801, 808, 820, 826, 836, 839, 841, 848, 850, 862, 884, 886, 890, 891, 903, 911, 923, 931, 933, 939, 945, 947, 948, 949, 951, 973, 975, 1019, 1029]",SQVW.tsv
mind you,2,78,"[42, 78, 237, 301, 791, 854, 913]",SQVW.tsv
bad,1,82,"[42, 82, 231, 480, 739, 740, 833]",SQVW.tsv
how,1,83,"[42, 83, 88, 152, 184, 259, 268, 283, 300, 438, 517, 560, 709, 766, 770, 967, 1050]",SQVW.tsv
that be,2,217,"[42, 217, 265, 267, 325, 326, 511, 826, 890, 933]",SQVW.tsv
mind,1,877,"[42, 301, 791, 854, 877, 913]",SQVW.tsv
out,1,44,"[1, 29, 35, 44, 55, 59, 62, 70, 160, 184, 271, 285, 354, 437, 441, 469, 508, 589, 594, 624, 628, 652, 653, 658, 661, 663, 664, 676, 731, 743, 755, 838, 841, 848, 852, 877, 883, 965, 977, 1001, 1014, 1021, 1057]",SQVW.tsv
cos,1,44,"[24, 44, 49, 176, 231, 246, 248, 298, 322, 324, 361, 397, 402, 406, 437, 446, 464, 469, 480, 484, 524, 554, 558, 564, 569, 578, 608, 614, 618, 624, 662, 670, 683, 685, 743, 762, 793, 821, 830, 851, 852, 860, 905, 945, 951, 1023]",SQVW.tsv
stain,1,44,"[39, 44]",SQVW.tsv
for,1,52,"[44, 52, 55, 59, 65, 66, 74, 96, 104, 114, 133, 134, 228, 263, 351, 406, 408, 411, 413, 449, 468, 490, 570, 582, 603, 614, 617, 622, 640, 658, 670, 676, 688, 749, 753, 764, 769, 776, 785, 788, 803, 836, 844, 849, 888, 895, 951, 961, 1009, 1011, 1019, 1029, 1033]",SQVW.tsv
out for,2,59,"[44, 55, 59, 658]",SQVW.tsv
there,1,61,"[44, 55, 61, 62, 70, 78, 80, 82, 83, 88, 89, 90, 102, 104, 108, 278, 305, 359, 496, 517, 589, 594, 608, 610, 652, 653, 661, 663, 664, 708, 723, 726, 731, 818, 841, 845, 848, 877, 960, 970, 1014, 1032, 1046, 1057]",SQVW.tsv
there be,2,78,"[44, 78, 80, 82, 89, 90, 102, 723, 818, 1032, 1057]",SQVW.tsv
be that,2,110,"[44, 110, 155, 278, 438, 508, 719, 820, 890]",SQVW.tsv
your,1,115,"[44, 58, 67, 115, 125, 303, 351, 392, 582, 621, 696, 707, 762, 764, 769, 776, 788, 809, 822, 824, 934, 993]",SQVW.tsv
dog,1,46,"[1, 46, 75, 78, 80, 94, 104, 172]",SQVW.tsv
the baby,2,47,"[3, 47, 280, 282, 788]",SQVW.tsv
gonna,1,65,"[47, 51, 64, 65, 70, 72, 114, 130, 153, 177, 184, 186, 193, 242, 244, 370, 372, 392, 394, 398, 410, 413, 416, 426, 428, 463, 468, 508, 626, 629, 749, 766, 777, 841, 895, 916, 979, 981]",SQVW.tsv
now,1,124,"[47, 62, 124, 174, 380, 410, 642, 714, 745, 749, 895, 956, 981]",SQVW.tsv
he's,1,158,"[47, 158, 318, 349, 564, 747, 777, 891, 916, 931, 932, 947, 967, 970, 975, 981]",SQVW.tsv
baby,1,271,"[47, 271, 277, 278, 280, 282, 582, 621, 692, 730, 734, 775, 784, 788, 809, 1014]",SQVW.tsv
he's gonna,2,916,"[47, 916]",SQVW.tsv
wake,1,348,"[47, 348, 1000]",SQVW.tsv
she's,1,52,"[49, 51, 52, 53, 63, 70, 72, 82, 101, 106, 148, 979, 1032, 1034, 1035, 1058, 1061]",SQVW.tsv
cook,1,83,"[49, 83, 92, 905, 937]",SQVW.tsv
isn't,1,271,"[49, 216, 271, 629, 704, 713, 760, 766, 860, 1034]",SQVW.tsv
it's cos,2,322,"[49, 322]",SQVW.tsv
isn't it,2,629,"[49, 216, 629, 704, 760, 766, 860]",SQVW.tsv
not,1,51,"[1, 51, 58, 70, 73, 146, 160, 231, 296, 358, 386, 394, 408, 463, 484, 612, 646, 733, 735, 739, 740, 784, 786, 805, 809, 824, 830, 833, 844, 854, 891, 937, 945, 975, 979, 1000, 1020]",SQVW.tsv
the bread,2,53,"[52, 53, 73, 110, 1029]",SQVW.tsv
most of the,3,106,"[53, 106]",SQVW.tsv
we,1,55,"[22, 28, 31, 35, 55, 61, 64, 131, 137, 152, 174, 182, 184, 186, 226, 227, 271, 294, 457, 475, 544, 554, 558, 568, 570, 574, 580, 599, 601, 605, 607, 610, 648, 652, 673, 676, 677, 685, 692, 719, 749, 753, 780, 836, 841, 850, 869, 877, 884, 903, 905, 911, 913, 990, 1014]",SQVW.tsv
be there,2,104,"[55, 104, 359, 1046]",SQVW.tsv
days,1,322,"[55, 322, 497, 499]",SQVW.tsv
out for the,3,658,"[55, 658]",SQVW.tsv
that out,2,663,"[55, 663]",SQVW.tsv
wet,1,56,"[22, 56, 58]",SQVW.tsv
in,1,58,"[1, 4, 5, 28, 52, 58, 78, 83, 88, 89, 128, 130, 146, 150, 152, 194, 200, 258, 275, 277, 278, 280, 293, 294, 318, 322, 324, 337, 343, 447, 457, 480, 499, 535, 543, 603, 626, 627, 628, 674, 676, 690, 692, 719, 725, 726, 727, 728, 731, 735, 739, 777, 782, 783, 786, 800, 842, 846, 848, 854, 873, 877, 909, 925, 937, 967, 988, 1016, 1018, 1020, 1057, 1058, 1059, 1062]",SQVW.tsv
back,1,58,"[3, 58, 63, 96, 134, 361, 411, 437, 446, 468, 469, 482, 500, 956, 969]",SQVW.tsv
come,1,58,"[4, 5, 41, 58, 65, 78, 129, 163, 166, 167, 361, 375, 434, 491, 508, 882, 883, 1029]",SQVW.tsv
because,1,102,"[58, 102, 174, 543, 642, 648, 750, 824, 965]",SQVW.tsv
you're not,2,160,"[58, 160, 937]",SQVW.tsv
you're,1,160,"[58, 160, 238, 380, 446, 487, 824, 937, 967, 973, 1023, 1026, 1027, 1028, 1042]",SQVW.tsv
in that,2,128,"[58, 128, 690, 800]",SQVW.tsv
go on,2,411,"[58, 411, 480, 484, 558, 570, 960]",SQVW.tsv
cry,1,62,"[52, 62]",SQVW.tsv
sit,1,132,"[62, 132, 184, 783, 798, 800, 1016]",SQVW.tsv
out there,2,589,"[62, 70, 589, 594, 652, 653, 661, 663, 664, 731, 841, 848, 877, 1014, 1057]",SQVW.tsv
