Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
them,1,130,"[97, 130, 138, 141, 142, 144, 228]",SNZS.tsv
if they,2,141,"[132, 141, 142, 162]",SNZS.tsv
throw net,2,141,"[136, 138, 141]",SNZS.tsv
hurt them if they throw net,6,142,"[141, 142]",SNZS.tsv
how,1,145,"[33, 82, 145]",SNZS.tsv
be the,2,145,"[50, 145]",SNZS.tsv
be the beast,3,147,"[145, 147]",SNZS.tsv
but,1,149,"[33, 67, 78, 80, 97, 107, 108, 116, 122, 149, 155, 160, 162, 169, 173, 176, 181, 189, 197, 205, 209, 215, 216, 225, 274]",SNZS.tsv
fairies,1,149,"[85, 122, 124, 128, 149, 172, 173, 193, 215, 238]",SNZS.tsv
an,1,57,"[20, 57, 155, 156]",SNZS.tsv
but it's,2,155,"[122, 155]",SNZS.tsv
a hundred years,3,184,"[183, 184, 197]",SNZS.tsv
a hundred,2,185,"[184, 185, 186, 187, 197]",SNZS.tsv
probably,1,186,"[56, 186, 197]",SNZS.tsv
ah,1,276,"[192, 276]",SNZS.tsv
i don't,2,194,"[33, 194]",SNZS.tsv
like the,2,198,"[150, 198, 199, 216]",SNZS.tsv
pixie dust,2,198,"[197, 198, 203]",SNZS.tsv
pixie dust tree,3,199,"[198, 199, 201]",SNZS.tsv
oh yeah,2,204,"[32, 166, 204, 207]",SNZS.tsv
of,1,206,"[2, 52, 54, 118, 133, 134, 162, 172, 173, 191, 197, 206, 225, 228, 236, 273, 274]",SNZS.tsv
i think,2,206,"[33, 47, 48, 52, 99, 124, 159, 197, 206, 233, 244]",SNZS.tsv
in the,2,206,"[67, 201, 206, 228, 238]",SNZS.tsv
it in,2,206,"[122, 206]",SNZS.tsv
it go,2,206,"[205, 206]",SNZS.tsv
go,1,205,"[162, 182, 205, 206, 213, 269, 274, 276, 278]",SNZS.tsv
get,1,210,"[2, 36, 40, 69, 85, 91, 122, 130, 140, 142, 162, 170, 173, 175, 176, 181, 189, 191, 197, 210, 244, 247, 250, 255]",SNZS.tsv
things,1,220,"[210, 220, 255]",SNZS.tsv
she,1,212,"[122, 173, 175, 176, 177, 178, 197, 211, 212, 213, 225, 232, 236, 238, 242, 244, 249, 250, 266, 269, 274, 278]",SNZS.tsv
she be,2,212,"[177, 212, 225, 236, 242]",SNZS.tsv
adventurous,1,212,"[211, 212, 228]",SNZS.tsv
to,1,215,"[2, 40, 41, 45, 52, 54, 62, 69, 124, 128, 129, 133, 135, 162, 170, 182, 195, 199, 205, 209, 211, 213, 214, 215, 232, 250, 255, 274, 278]",SNZS.tsv
normal,1,215,"[157, 215]",SNZS.tsv
be it,2,215,"[185, 215]",SNZS.tsv
yes,1,219,"[96, 181, 219, 225, 265]",SNZS.tsv
they're,1,222,"[20, 52, 113, 150, 220, 222]",SNZS.tsv
a fairy,2,225,"[91, 146, 151, 225]",SNZS.tsv
fairy,1,225,"[91, 116, 146, 148, 150, 151, 168, 169, 214, 225, 228, 229]",SNZS.tsv
that tinker,2,225,"[209, 225]",SNZS.tsv
be that,2,229,"[154, 199, 209, 229, 245]",SNZS.tsv
a boy,2,244,"[229, 244]",SNZS.tsv
very,1,237,"[71, 181, 197, 211, 228, 237]",SNZS.tsv
that the,2,245,"[29, 245]",SNZS.tsv
with,1,245,"[95, 218, 245]",SNZS.tsv
boy,1,245,"[244, 245]",SNZS.tsv
marry,1,247,"[244, 247, 249, 250]",SNZS.tsv
maybe,1,248,"[247, 248, 250, 255]",SNZS.tsv
get marry,2,250,"[247, 250]",SNZS.tsv
make,1,160,"[124, 160, 170, 189, 236, 249, 250]",SNZS.tsv
him and,2,249,"[40, 173, 191, 249]",SNZS.tsv
they make,2,249,"[189, 249, 250]",SNZS.tsv
him,1,178,"[173, 178, 191, 195, 244, 249, 250]",SNZS.tsv
a film where she,4,250,"[249, 250]",SNZS.tsv
they make a,3,250,"[249, 250]",SNZS.tsv
and they,2,253,"[60, 107, 130, 207, 234, 240, 242, 253]",SNZS.tsv
a baby,2,253,"[123, 124, 253]",SNZS.tsv
baby,1,253,"[123, 248, 253, 255]",SNZS.tsv
they have,2,253,"[56, 250, 253]",SNZS.tsv
be a,2,255,"[74, 97, 203, 214, 244, 255]",SNZS.tsv
when,1,255,"[85, 173, 255]",SNZS.tsv
up,1,255,"[85, 173, 179, 255, 273]",SNZS.tsv
she's a,2,255,"[91, 119, 255]",SNZS.tsv
she's,1,255,"[91, 119, 124, 175, 216, 255, 260, 261, 264, 269, 270, 271, 272, 273]",SNZS.tsv
like when,2,255,"[213, 255]",SNZS.tsv
would,1,257,"[2, 47, 54, 60, 62, 160, 162, 257, 266]",SNZS.tsv
and she's,2,260,"[175, 260, 271, 272]",SNZS.tsv
always,1,260,"[209, 211, 260]",SNZS.tsv
somehow,1,264,"[260, 264]",SNZS.tsv
on,1,263,"[54, 162, 168, 263, 264, 273, 274, 278]",SNZS.tsv
you think,2,269,"[12, 269]",SNZS.tsv
think she's,2,269,"[124, 269, 270]",SNZS.tsv
and then she,3,269,"[178, 269, 278]",SNZS.tsv
then she,2,278,"[178, 269, 278]",SNZS.tsv
rock,1,170,"[2, 170, 259, 264, 266, 271, 273, 274, 278]",SNZS.tsv
of the,2,273,"[172, 173, 191, 273, 274]",SNZS.tsv
the rock,2,273,"[264, 271, 273, 274, 278]",SNZS.tsv
pan,1,15,"[7, 15, 67]",SNZS.tsv
we,1,156,"[7, 86, 156]",SNZS.tsv
be just,2,236,"[7, 236]",SNZS.tsv
though,1,52,"[16, 52, 145]",SNZS.tsv
no it's,2,156,"[16, 156]",SNZS.tsv
include,1,168,"[23, 25, 168]",SNZS.tsv
my,1,121,"[26, 121]",SNZS.tsv
right,1,135,"[35, 120, 135]",SNZS.tsv
a good,2,44,"[34, 44]",SNZS.tsv
think it's,2,99,"[53, 99]",SNZS.tsv
lose,1,52,"[50, 52, 55]",SNZS.tsv
explore,1,55,"[52, 54, 55]",SNZS.tsv
explore it,2,55,"[54, 55, 56]",SNZS.tsv
in a,2,59,"[58, 59]",SNZS.tsv
nasty,1,71,"[70, 71]",SNZS.tsv
he's not,2,76,"[75, 76]",SNZS.tsv
jam hook be,3,77,"[34, 77]",SNZS.tsv
either,1,162,"[77, 162]",SNZS.tsv
isn't,1,84,"[78, 84, 108, 212, 225]",SNZS.tsv
it do,2,108,"[84, 108]",SNZS.tsv
haven't,1,86,"[52, 86, 104, 111]",SNZS.tsv
age,1,86,"[54, 86]",SNZS.tsv
tinker bell film,3,95,"[86, 95]",SNZS.tsv
wasn't,1,88,"[80, 88, 236]",SNZS.tsv
what happen,2,262,"[115, 262]",SNZS.tsv
they throw,2,144,"[141, 142, 144]",SNZS.tsv
the beast,2,151,"[145, 147, 151, 154]",SNZS.tsv
it's not an animal,4,156,"[155, 156]",SNZS.tsv
we know,2,156,"[155, 156]",SNZS.tsv
in the end,3,238,"[206, 238]",SNZS.tsv
what they,2,215,"[129, 215]",SNZS.tsv
their,1,225,"[62, 108, 225]",SNZS.tsv
have a,2,253,"[54, 253]",SNZS.tsv
any,1,255,"[236, 255]",SNZS.tsv
save,1,260,"[108, 260]",SNZS.tsv
and you,2,269,"[54, 269]",SNZS.tsv
be squish,2,270,"[269, 270]",SNZS.tsv
end,1,273,"[238, 273]",SNZS.tsv
on top of the rock,5,274,"[273, 274]",SNZS.tsv
or,1,38,"[1, 2, 38, 40, 101, 185, 252]",SNZS.tsv
be like,2,47,"[1, 47, 203, 258]",SNZS.tsv
if i,2,129,"[1, 2, 129]",SNZS.tsv
do a,2,133,"[1, 133, 134]",SNZS.tsv
i be,2,135,"[1, 135]",SNZS.tsv
you be,2,54,"[2, 54]",SNZS.tsv
might,1,133,"[2, 133, 244]",SNZS.tsv
and i,2,135,"[2, 33, 48, 85, 89, 135, 159, 197, 233, 244]",SNZS.tsv
give,1,178,"[2, 178, 191, 205]",SNZS.tsv
and the,2,40,"[4, 40, 64, 66, 83, 85, 97, 102, 150, 151]",SNZS.tsv
there,1,20,"[12, 17, 20, 54, 60, 62, 162, 199, 203, 258]",SNZS.tsv
little,1,52,"[12, 48, 52]",SNZS.tsv
yeah and,2,64,"[17, 64, 89, 108, 182, 197, 207, 240]",SNZS.tsv
down,1,266,"[17, 69, 266, 278]",SNZS.tsv
do you know,3,262,"[27, 48, 262]",SNZS.tsv
he be,2,78,"[29, 78, 80, 173, 181, 197]",SNZS.tsv
blackbeard,1,38,"[31, 38]",SNZS.tsv
the other,2,95,"[31, 48, 95, 216, 238]",SNZS.tsv
turn,1,33,"[22, 33]",SNZS.tsv
he have,2,182,"[33, 182]",SNZS.tsv
his hand,2,41,"[36, 41]",SNZS.tsv
off,1,41,"[36, 40, 41, 278]",SNZS.tsv
crocodile,1,41,"[36, 41]",SNZS.tsv
off his hand and,4,41,"[40, 41]",SNZS.tsv
the crocodile,2,41,"[40, 41]",SNZS.tsv
hand,1,54,"[41, 54]",SNZS.tsv
all the,2,48,"[20, 47, 48, 128, 130]",SNZS.tsv
pirate,1,48,"[22, 34, 48, 64, 74, 76, 83, 85]",SNZS.tsv
think that,2,234,"[48, 234]",SNZS.tsv
they live in,3,58,"[57, 58]",SNZS.tsv
into,1,69,"[20, 22, 69, 178, 278]",SNZS.tsv
really,1,69,"[45, 69, 73, 74, 85, 87, 89, 95, 97, 105, 107, 205, 221, 261, 264]",SNZS.tsv
if you,2,69,"[54, 69, 83]",SNZS.tsv
too,1,113,"[69, 113, 246]",SNZS.tsv
wonder,1,82,"[52, 82]",SNZS.tsv
he and,2,85,"[38, 85]",SNZS.tsv
i really,2,85,"[45, 85, 89]",SNZS.tsv
and the pirate,3,85,"[64, 83, 85]",SNZS.tsv
and he,2,182,"[85, 179, 181, 182]",SNZS.tsv
really funny,2,87,"[73, 87]",SNZS.tsv
funny,1,266,"[87, 266]",SNZS.tsv
cos,1,91,"[54, 91]",SNZS.tsv
fairyland,1,166,"[91, 165, 166]",SNZS.tsv
the neverbeast,2,103,"[102, 103, 170]",SNZS.tsv
actually,1,107,"[34, 97, 107, 274]",SNZS.tsv
they think,2,107,"[97, 107, 234, 270]",SNZS.tsv
harmless,1,108,"[107, 108, 242]",SNZS.tsv
and they think,3,234,"[107, 234]",SNZS.tsv
tinkerbell,1,116,"[83, 116]",SNZS.tsv
another,1,170,"[116, 170]",SNZS.tsv
one of,2,172,"[118, 172]",SNZS.tsv
her friends,2,241,"[118, 241]",SNZS.tsv
she get,2,176,"[122, 176, 250]",SNZS.tsv
and she,2,232,"[122, 173, 177, 197, 232, 236, 278]",SNZS.tsv
she do,2,238,"[122, 238]",SNZS.tsv
but she,2,274,"[122, 274]",SNZS.tsv
try to,2,124,"[40, 124]",SNZS.tsv
it's a baby,3,124,"[123, 124]",SNZS.tsv
try to make,3,170,"[124, 170]",SNZS.tsv
the and,2,128,"[40, 128, 130]",SNZS.tsv
have to,2,133,"[128, 133, 182]",SNZS.tsv
then the,2,154,"[128, 154]",SNZS.tsv
and then the,3,170,"[128, 170]",SNZS.tsv
where they,2,144,"[130, 144]",SNZS.tsv
back,1,182,"[130, 182]",SNZS.tsv
can,1,132,"[108, 132]",SNZS.tsv
a little,2,134,"[52, 134, 248]",SNZS.tsv
they do,2,134,"[129, 134]",SNZS.tsv
bite of violence,3,134,"[133, 134]",SNZS.tsv
gas,1,140,"[139, 140, 142]",SNZS.tsv
sleep,1,182,"[142, 182]",SNZS.tsv
yeah they're,2,150,"[52, 150]",SNZS.tsv
fairy be,2,150,"[146, 150, 228]",SNZS.tsv
the fairy be this size,5,150,"[148, 150, 151]",SNZS.tsv
size,1,150,"[148, 150, 151, 154]",SNZS.tsv
fairy be this size and the,6,151,"[150, 151]",SNZS.tsv
the fairy,2,151,"[150, 151]",SNZS.tsv
but they,2,169,"[97, 108, 169, 189]",SNZS.tsv
destroy,1,169,"[160, 169, 170]",SNZS.tsv
tower,1,169,"[160, 169, 170]",SNZS.tsv
destroy the,2,169,"[162, 169]",SNZS.tsv
and it,2,173,"[54, 108, 160, 170, 173, 205, 266]",SNZS.tsv
have be,2,173,"[60, 62, 173]",SNZS.tsv
but he be,3,173,"[78, 173, 181]",SNZS.tsv
but he,2,173,"[80, 173, 181]",SNZS.tsv
remember,1,173,"[83, 173]",SNZS.tsv
it and,2,173,"[160, 170, 173, 205]",SNZS.tsv
and get,2,173,"[170, 173]",SNZS.tsv
one of the fairies,4,173,"[172, 173]",SNZS.tsv
she get shock as well,5,176,"[175, 176]",SNZS.tsv
get shock as well,4,176,"[175, 176]",SNZS.tsv
be very,2,228,"[181, 197, 228]",SNZS.tsv
erm,1,189,"[20, 36, 38, 40, 54, 62, 83, 95, 108, 129, 160, 162, 189, 203, 236, 242]",SNZS.tsv
erm but,2,189,"[108, 189]",SNZS.tsv
he get,2,191,"[36, 191]",SNZS.tsv
they might,2,191,"[133, 191]",SNZS.tsv
light,1,191,"[160, 191]",SNZS.tsv
and i'm,2,193,"[52, 193]",SNZS.tsv
die,1,193,"[97, 193]",SNZS.tsv
and i'm not sure if,5,193,"[129, 193]",SNZS.tsv
i'm not sure,3,193,"[129, 193]",SNZS.tsv
be able to,3,195,"[52, 54, 195]",SNZS.tsv
that he,2,197,"[160, 197]",SNZS.tsv
but not,2,197,"[176, 197]",SNZS.tsv
be there,2,199,"[54, 60, 62, 199]",SNZS.tsv
to be,2,214,"[199, 211, 214]",SNZS.tsv
but it,2,205,"[108, 205]",SNZS.tsv
look,1,205,"[151, 205]",SNZS.tsv
it and it,3,205,"[160, 205]",SNZS.tsv
then and,2,205,"[170, 178, 205]",SNZS.tsv
they didn't,2,207,"[162, 207]",SNZS.tsv
thing,1,209,"[83, 209]",SNZS.tsv
to do,2,209,"[133, 209]",SNZS.tsv
be very adventurous,3,228,"[211, 228]",SNZS.tsv
go to,2,213,"[162, 213]",SNZS.tsv
she go,2,274,"[213, 274, 278]",SNZS.tsv
which,1,216,"[160, 216, 244]",SNZS.tsv
steal,1,220,"[18, 220]",SNZS.tsv
they're steal,2,220,"[20, 220]",SNZS.tsv
bad,1,221,"[76, 95, 221]",SNZS.tsv
and erm,2,242,"[20, 40, 242]",SNZS.tsv
realise,1,242,"[113, 242]",SNZS.tsv
as,1,244,"[176, 244]",SNZS.tsv
and and,2,252,"[234, 252]",SNZS.tsv
fall,1,266,"[258, 266, 278]",SNZS.tsv
and then and,3,261,"[170, 178, 261]",SNZS.tsv
on the rock,3,274,"[264, 274]",SNZS.tsv
be about,2,278,"[146, 278]",SNZS.tsv
rock and,2,278,"[170, 278]",SNZS.tsv
a huge,2,278,"[259, 278]",SNZS.tsv
the rock and,3,278,"[274, 278]",SNZS.tsv
on the,2,278,"[274, 278]",SNZS.tsv
