Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
yes,1,24,"[0, 2, 24, 29, 34, 38, 46, 47, 51, 52, 66, 72, 74, 76, 78, 84, 94, 98, 110, 111, 113, 114, 120, 128, 130, 132, 135, 137, 140, 142, 144, 146, 148, 150, 156, 158, 166, 172, 191, 193, 207, 211, 236, 244, 246, 250, 252, 264, 272, 280, 299, 301, 316, 319, 337, 339, 340, 345, 350, 437, 444, 466, 492, 493, 495, 569, 601, 604, 613, 628, 632, 639, 641, 642, 646, 652, 675, 676, 681, 685, 695, 705, 713, 726, 733, 743, 746, 779, 786, 792, 808, 824, 836, 842, 847, 859, 868, 873, 876, 889, 890, 894, 916, 925, 927, 929, 937, 946, 955, 960, 964, 973, 976, 987, 1023, 1028, 1033, 1042, 1051, 1052, 1091, 1123, 1125, 1129, 1143, 1200, 1201, 1210, 1221, 1234, 1251, 1252, 1257, 1263, 1265, 1268, 1295, 1301, 1304, 1306, 1318, 1323, 1334, 1336, 1363, 1383, 1387, 1396, 1406, 1416, 1417, 1418, 1420, 1423, 1426, 1431, 1432, 1436, 1439, 1442, 1446, 1460, 1466, 1479, 1485, 1492, 1496, 1500, 1507, 1509, 1515, 1518, 1531, 1541, 1545, 1547, 1557, 1564, 1569, 1579, 1606, 1615, 1619, 1640, 1645, 1646, 1662, 1665, 1687, 1720, 1724, 1754, 1764, 1784, 1785, 1786, 1799, 1802, 1805, 1808, 1811, 1823, 1826, 1832, 1833, 1835, 1846, 1855, 1857, 1880, 1882, 1886, 1891, 1929, 1941, 1944, 1979, 2005, 2015, 2039, 2053, 2055, 2057, 2063, 2088, 2090, 2109, 2115, 2125, 2136, 2145, 2147, 2148, 2155, 2157, 2159, 2161, 2171, 2172, 2174, 2186, 2190, 2199, 2201, 2217, 2219, 2221, 2223, 2227, 2258, 2274, 2276, 2280, 2286, 2288, 2289, 2290, 2301, 2303, 2305, 2307, 2313, 2315, 2317, 2319, 2325, 2329, 2335, 2337, 2358, 2359]",SPYH.tsv
yeah,1,11,"[4, 11, 14, 26, 31, 32, 41, 42, 43, 45, 49, 51, 54, 57, 63, 64, 65, 67, 69, 71, 73, 75, 79, 81, 83, 88, 90, 95, 105, 107, 113, 115, 121, 127, 131, 143, 147, 149, 153, 155, 159, 161, 162, 164, 165, 185, 186, 187, 190, 192, 198, 205, 208, 210, 213, 215, 217, 225, 228, 229, 231, 233, 241, 245, 249, 251, 253, 254, 262, 263, 271, 276, 289, 293, 295, 298, 302, 305, 306, 307, 308, 310, 312, 317, 321, 325, 329, 331, 338, 341, 343, 347, 352, 357, 360, 364, 367, 375, 379, 381, 384, 385, 391, 392, 395, 397, 398, 400, 401, 402, 405, 406, 412, 413, 425, 430, 434, 438, 445, 449, 451, 454, 457, 458, 459, 460, 462, 473, 475, 479, 481, 483, 486, 487, 488, 492, 496, 498, 503, 509, 511, 512, 513, 516, 517, 519, 521, 524, 529, 533, 543, 553, 554, 555, 565, 570, 572, 574, 575, 581, 585, 586, 587, 589, 592, 595, 597, 599, 602, 612, 620, 622, 624, 626, 627, 631, 632, 633, 635, 637, 638, 639, 645, 649, 652, 653, 654, 656, 658, 661, 664, 665, 666, 667, 669, 670, 671, 672, 677, 678, 679, 684, 686, 688, 690, 692, 694, 697, 699, 700, 701, 703, 704, 705, 706, 718, 723, 727, 729, 731, 735, 737, 740, 743, 753, 754, 755, 758, 760, 761, 764, 765, 766, 767, 768, 770, 773, 774, 775, 776, 781, 785, 787, 789, 790, 799, 812, 814, 816, 818, 821, 825, 829, 831, 833, 835, 839, 843, 845, 855, 861, 863, 865, 869, 871, 877, 879, 880, 885, 887, 892, 897, 902, 907, 909, 910, 914, 919, 921, 927, 928, 930, 933, 935, 938, 942, 949, 953, 956, 963, 964, 966, 967, 970, 971, 974, 978, 983, 985, 990, 992, 996, 998, 999, 1004, 1006, 1008, 1011, 1013, 1014, 1020, 1026, 1029, 1030, 1035, 1037, 1039, 1040, 1068, 1070, 1072, 1079, 1081, 1083, 1085, 1092, 1100, 1116, 1118, 1120, 1121, 1122, 1124, 1128, 1130, 1131, 1135, 1136, 1138, 1144, 1150, 1153, 1155, 1166, 1167, 1168, 1171, 1172, 1173, 1174, 1178, 1181, 1182, 1183, 1184, 1186, 1188, 1190, 1193, 1195, 1197, 1198, 1199, 1202, 1204, 1206, 1207, 1214, 1216, 1232, 1237, 1239, 1243, 1245, 1249, 1252, 1256, 1258, 1264, 1271, 1275, 1277, 1285, 1292, 1293, 1299, 1302, 1303, 1313, 1316, 1318, 1319, 1325, 1334, 1340, 1342, 1344, 1346, 1347, 1349, 1351, 1353, 1355, 1358, 1366, 1367, 1368, 1374, 1378, 1380, 1382, 1383, 1385, 1388, 1389, 1395, 1404, 1405, 1407, 1410, 1412, 1413, 1419, 1424, 1429, 1434, 1435, 1437, 1439, 1449, 1451, 1454, 1456, 1458, 1461, 1463, 1464, 1468, 1476, 1477, 1479, 1480, 1481, 1484, 1486, 1495, 1497, 1498, 1503, 1516, 1519, 1525, 1530, 1531, 1532, 1534, 1543, 1546, 1552, 1553, 1555, 1557, 1558, 1562, 1570, 1577, 1579, 1580, 1582, 1584, 1592, 1593, 1594, 1597, 1598, 1602, 1603, 1604, 1608, 1609, 1611, 1612, 1613, 1615, 1622, 1626, 1627, 1629, 1635, 1636, 1637, 1642, 1645, 1655, 1659, 1667, 1669, 1671, 1673, 1684, 1685, 1686, 1690, 1699, 1701, 1703, 1704, 1707, 1713, 1717, 1718, 1721, 1725, 1730, 1731, 1738, 1746, 1747, 1748, 1749, 1762, 1767, 1771, 1773, 1776, 1778, 1781, 1782, 1783, 1784, 1788, 1789, 1794, 1796, 1801, 1808, 1809, 1812, 1813, 1824, 1830, 1835, 1837, 1842, 1850, 1852, 1885, 1887, 1889, 1893, 1896, 1897, 1899, 1904, 1909, 1910, 1913, 1917, 1919, 1923, 1925, 1928, 1929, 1938, 1940, 1947, 1949, 1950, 1957, 1958, 1960, 1966, 1975, 1981, 1983, 1985, 1994, 1996, 1998, 2000, 2002, 2006, 2012, 2014, 2016, 2020, 2023, 2028, 2029, 2034, 2035, 2037, 2038, 2041, 2043, 2049, 2051, 2054, 2056, 2060, 2065, 2069, 2071, 2075, 2081, 2089, 2090, 2091, 2095, 2097, 2099, 2108, 2118, 2120, 2126, 2128, 2139, 2142, 2144, 2150, 2160, 2164, 2168, 2177, 2185, 2188, 2196, 2204, 2206, 2208, 2214, 2216, 2220, 2226, 2229, 2234, 2238, 2256, 2259, 2261, 2265, 2271, 2272, 2277, 2278, 2281, 2282, 2287, 2289, 2293, 2295, 2296, 2297, 2304, 2314, 2320, 2322, 2324, 2327, 2330, 2334, 2336, 2338, 2339, 2354, 2360, 2361, 2362]",SPYH.tsv
right,1,26,"[7, 14, 26, 40, 63, 73, 79, 88, 118, 122, 129, 130, 163, 168, 177, 192, 195, 203, 215, 286, 302, 307, 327, 369, 467, 489, 491, 521, 531, 547, 561, 563, 600, 614, 616, 647, 671, 686, 711, 746, 748, 755, 783, 804, 931, 998, 1034, 1166, 1212, 1224, 1270, 1361, 1443, 1447, 1470, 1512, 1536, 1676, 1697, 1699, 1759, 1770, 1835, 1846, 1885, 1898, 1914, 2032, 2083, 2149, 2161, 2174, 2179, 2246, 2258, 2261, 2264, 2282, 2348]",SPYH.tsv
oh,1,47,"[7, 14, 40, 47, 51, 56, 66, 88, 92, 94, 96, 98, 101, 103, 110, 118, 122, 135, 137, 147, 149, 170, 175, 179, 181, 195, 197, 213, 223, 257, 261, 266, 267, 268, 270, 278, 279, 282, 286, 287, 310, 314, 324, 327, 333, 349, 354, 358, 359, 362, 365, 367, 369, 371, 383, 386, 396, 406, 408, 423, 425, 428, 437, 444, 455, 461, 462, 463, 465, 467, 491, 517, 518, 543, 547, 551, 553, 563, 568, 570, 591, 600, 604, 608, 610, 640, 644, 645, 648, 659, 671, 679, 686, 694, 697, 699, 705, 743, 748, 755, 778, 780, 797, 799, 808, 809, 827, 829, 840, 842, 843, 873, 896, 917, 956, 1022, 1023, 1049, 1051, 1058, 1062, 1071, 1077, 1093, 1098, 1101, 1102, 1105, 1108, 1112, 1114, 1118, 1122, 1123, 1131, 1134, 1138, 1145, 1150, 1162, 1164, 1166, 1176, 1180, 1189, 1218, 1227, 1250, 1251, 1262, 1280, 1309, 1310, 1316, 1327, 1329, 1354, 1364, 1383, 1387, 1400, 1409, 1413, 1414, 1416, 1430, 1432, 1437, 1445, 1473, 1486, 1501, 1507, 1516, 1519, 1548, 1572, 1576, 1586, 1600, 1624, 1638, 1647, 1655, 1659, 1680, 1681, 1683, 1685, 1689, 1693, 1697, 1713, 1717, 1724, 1736, 1738, 1741, 1743, 1750, 1751, 1767, 1769, 1781, 1786, 1799, 1814, 1831, 1834, 1835, 1841, 1844, 1848, 1856, 1858, 1868, 1870, 1872, 1873, 1877, 1899, 1908, 1912, 1933, 1937, 1940, 1946, 1954, 1962, 1970, 1987, 1989, 1996, 2006, 2010, 2018, 2032, 2041, 2060, 2063, 2067, 2073, 2079, 2083, 2085, 2089, 2104, 2108, 2114, 2120, 2122, 2124, 2126, 2129, 2136, 2138, 2140, 2146, 2151, 2176, 2182, 2184, 2189, 2192, 2210, 2214, 2216, 2218, 2224, 2230, 2236, 2238, 2244, 2251, 2255, 2258, 2264, 2272, 2279, 2283, 2285, 2287, 2289, 2291, 2310, 2332, 2340, 2342, 2343, 2344, 2353, 2355, 2358]",SPYH.tsv
oh right,2,369,"[7, 14, 40, 88, 118, 122, 195, 286, 327, 369, 467, 491, 547, 563, 600, 748, 755, 1166, 1697, 2032, 2083, 2258, 2264]",SPYH.tsv
ah,1,99,"[10, 14, 99, 183, 189, 191, 203, 209, 384, 394, 426, 448, 489, 499, 531, 534, 539, 540, 561, 707, 714, 1129, 1221, 1264, 1270, 1297, 1372, 1417, 1509, 1653, 1661, 1722, 1733, 1861, 1922, 2147, 2158, 2160, 2161, 2190, 2228, 2246, 2266, 2268, 2270, 2343, 2351]",SPYH.tsv
that's,1,12,"[5, 12, 25, 26, 32, 35, 44, 49, 63, 73, 74, 79, 88, 98, 113, 114, 122, 128, 129, 130, 141, 163, 189, 192, 197, 207, 215, 301, 302, 377, 383, 390, 426, 444, 463, 474, 491, 520, 521, 563, 566, 611, 620, 630, 640, 664, 682, 686, 734, 746, 836, 842, 881, 896, 932, 945, 946, 953, 962, 973, 998, 1017, 1040, 1074, 1087, 1088, 1102, 1104, 1118, 1221, 1246, 1252, 1270, 1276, 1293, 1305, 1309, 1364, 1374, 1413, 1427, 1448, 1454, 1467, 1470, 1490, 1531, 1543, 1634, 1645, 1655, 1657, 1660, 1662, 1748, 1752, 1758, 1759, 1763, 1770, 1788, 1799, 1821, 1823, 1834, 1835, 1838, 1840, 1844, 1876, 1886, 1921, 1929, 1946, 1953, 1984, 2007, 2026, 2030, 2036, 2048, 2051, 2079, 2089, 2138, 2140, 2149, 2155, 2160, 2174, 2179, 2182, 2217, 2255, 2261, 2268, 2282, 2292, 2351]",SPYH.tsv
nice,1,249,"[12, 32, 88, 114, 185, 248, 249, 284, 346, 366, 377, 383, 390, 392, 426, 450, 528, 529, 668, 671, 673, 734, 778, 851, 913, 1063, 1124, 1134, 1135, 1164, 1170, 1221, 1257, 1269, 1323, 1655, 1705, 1720, 1807, 1808, 1824, 1895, 1909, 1949, 1993, 2052, 2140, 2141, 2182, 2268, 2321, 2337, 2351]",SPYH.tsv
that's nice,2,377,"[12, 32, 88, 114, 377, 383, 390, 426, 734, 1221, 1655, 2140, 2182, 2268, 2351]",SPYH.tsv
ah yeah,2,2160,"[14, 384, 2160]",SPYH.tsv
