Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
i don't,2,66,"[15, 43, 66, 292, 329, 352, 430, 531, 574, 728, 737, 754, 812, 837, 906, 914, 917, 923]",SHC3.tsv
nearly,1,596,"[15, 596]",SHC3.tsv
but i,2,673,"[15, 88, 673, 754, 929]",SHC3.tsv
they go,2,297,"[15, 297, 377, 940]",SHC3.tsv
can,1,20,"[17, 20, 107, 119, 143, 169, 291, 295, 320, 345, 352, 418, 426, 444, 446, 461, 489, 520, 521, 574, 611, 612, 624, 639, 648, 694, 695, 703, 734, 735, 742, 755, 758, 759, 760, 802, 807, 812, 823, 861, 885, 893, 896]",SHC3.tsv
no,1,21,"[19, 21, 28, 123, 140, 163, 192, 213, 223, 241, 251, 255, 359, 396, 420, 421, 433, 435, 438, 442, 480, 485, 487, 491, 510, 563, 574, 582, 616, 639, 642, 718, 737, 754, 769, 779, 782, 786, 795, 808, 837, 879, 900, 930, 947, 953]",SHC3.tsv
it,1,23,"[20, 23, 26, 43, 45, 47, 49, 50, 62, 74, 84, 103, 107, 112, 113, 115, 116, 123, 131, 140, 142, 144, 150, 152, 154, 155, 158, 166, 172, 175, 190, 200, 201, 208, 211, 212, 214, 223, 228, 229, 247, 252, 253, 254, 261, 272, 290, 292, 299, 302, 319, 320, 340, 348, 353, 354, 359, 360, 389, 395, 397, 398, 401, 405, 415, 417, 432, 434, 440, 454, 455, 483, 486, 487, 490, 504, 517, 518, 519, 531, 542, 568, 580, 609, 619, 627, 631, 633, 637, 640, 652, 670, 677, 711, 723, 736, 737, 739, 740, 802, 804, 806, 807, 809, 810, 811, 859, 861, 885, 889, 899, 902, 913, 927, 929]",SHC3.tsv
she,1,69,"[23, 24, 54, 69, 85, 99, 101, 103, 105, 106, 427, 454, 517, 520, 521, 522, 526, 528, 529, 544, 560, 561, 641, 642]",SHC3.tsv
every single,2,116,"[23, 116, 904, 905]",SHC3.tsv
want,1,120,"[23, 24, 97, 103, 120, 155, 389, 479, 485, 553, 564, 586, 601, 633, 642, 669, 670, 740, 744, 752, 754, 867, 914]",SHC3.tsv
to,1,66,"[23, 24, 56, 66, 97, 103, 107, 109, 123, 142, 144, 154, 155, 158, 179, 190, 193, 219, 233, 239, 265, 266, 300, 349, 389, 395, 423, 428, 432, 440, 451, 475, 476, 479, 485, 489, 490, 497, 512, 521, 531, 542, 544, 546, 551, 553, 564, 568, 574, 586, 592, 600, 601, 616, 619, 622, 640, 642, 660, 669, 670, 672, 673, 701, 703, 710, 734, 744, 748, 752, 754, 756, 765, 769, 785, 795, 796, 806, 807, 821, 833, 855, 857, 859, 865, 867, 874, 882, 883, 889, 895, 910, 928, 946]",SHC3.tsv
from,1,315,"[23, 103, 269, 315, 316, 317, 584, 607, 641, 667, 734, 819, 893]",SHC3.tsv
and it's,2,355,"[23, 174, 355, 357, 754]",SHC3.tsv
want to,2,389,"[23, 24, 97, 103, 389, 479, 553, 564, 586, 601, 642, 669, 670, 744, 752, 754]",SHC3.tsv
and she,2,454,"[23, 24, 101, 103, 106, 454]",SHC3.tsv
who want to,3,586,"[23, 586]",SHC3.tsv
to be,2,66,"[23, 24, 66, 193, 219, 475, 485, 512, 521, 622, 756, 874, 882, 928]",SHC3.tsv
be the,2,150,"[24, 52, 150, 212, 567, 758]",SHC3.tsv
and i,2,238,"[32, 144, 214, 238, 619, 754, 810, 819]",SHC3.tsv
find,1,32,"[27, 30, 32, 265, 388, 476, 567, 568, 628, 675, 736, 737, 743, 745, 772, 775, 802, 867, 868]",SHC3.tsv
i find,2,628,"[32, 628, 743]",SHC3.tsv
yeah,1,34,"[10, 34, 35, 48, 50, 77, 78, 82, 86, 87, 92, 114, 129, 134, 135, 145, 155, 156, 190, 201, 212, 215, 221, 232, 241, 257, 262, 263, 273, 276, 292, 310, 341, 347, 355, 356, 411, 416, 448, 450, 452, 467, 485, 491, 516, 527, 530, 539, 540, 556, 558, 559, 570, 572, 647, 670, 677, 678, 697, 701, 725, 730, 741, 750, 754, 780, 781, 784, 799, 802, 805, 821, 839, 843, 847, 848, 862, 863, 873, 886, 888, 913, 919, 920, 925, 928, 929]",SHC3.tsv
mm,1,41,"[5, 8, 14, 16, 41, 53, 96, 118, 147, 236, 271, 277, 403, 471, 483, 499, 502, 569, 585, 654, 674, 788, 801, 816, 824, 871, 921]",SHC3.tsv
off,1,765,"[43, 284, 488, 765, 917]",SHC3.tsv
good,1,50,"[3, 25, 40, 49, 50, 203, 204, 357, 421, 426, 427, 431, 512, 513, 601, 672, 739, 889, 934]",SHC3.tsv
it be,2,50,"[26, 50, 62, 103, 107, 113, 152, 158, 172, 200, 201, 211, 212, 247, 252, 290, 292, 340, 397, 517, 633, 723, 861]",SHC3.tsv
with,1,76,"[50, 76, 102, 119, 133, 146, 148, 161, 241, 320, 377, 423, 521, 529, 536, 538, 544, 553, 618, 619, 621, 640, 643, 644, 660, 661, 663, 673, 721, 727, 729, 754, 769, 782, 784, 855, 859, 863, 895, 917]",SHC3.tsv
yeah it be,3,201,"[50, 201]",SHC3.tsv
only,1,212,"[50, 212, 497, 731]",SHC3.tsv
thing,1,72,"[50, 72, 133, 160, 174, 180, 207, 265, 289, 392, 401, 402, 426, 457, 464, 485, 487, 508, 526, 528, 529, 544, 637, 638, 663, 667, 679, 711, 719, 767, 775, 855, 859]",SHC3.tsv
so good,2,431,"[50, 431]",SHC3.tsv
like the,2,514,"[50, 514, 754, 836]",SHC3.tsv
in,1,52,"[47, 52, 54, 74, 89, 103, 117, 149, 161, 171, 175, 182, 228, 229, 241, 244, 245, 247, 254, 256, 289, 291, 293, 295, 297, 301, 303, 312, 314, 325, 329, 339, 389, 392, 426, 428, 442, 457, 485, 487, 504, 505, 512, 518, 519, 521, 544, 567, 609, 627, 641, 669, 705, 711, 721, 727, 734, 754, 777, 783, 792, 804, 808, 835, 855, 859, 869, 870, 878, 889, 933, 940]",SHC3.tsv
now,1,295,"[52, 85, 295, 345, 350, 557, 609, 613, 614, 615, 617, 773, 852]",SHC3.tsv
i'm,1,52,"[28, 52, 117, 223, 266, 349, 371, 423, 431, 441, 474, 476, 482, 487, 495, 573, 616, 621, 738, 769, 819, 855, 859, 882, 883, 934]",SHC3.tsv
one,1,52,"[12, 52, 99, 223, 295, 358, 465, 469, 470, 526, 529, 557, 639, 722, 729, 731, 777, 836, 878, 946]",SHC3.tsv
she's,1,519,"[52, 106, 519, 641, 769]",SHC3.tsv
the one,2,729,"[52, 729]",SHC3.tsv
read,1,809,"[52, 82, 88, 735, 809, 838]",SHC3.tsv
one where,2,836,"[52, 836]",SHC3.tsv
a,1,54,"[3, 25, 27, 28, 38, 40, 47, 54, 55, 56, 62, 74, 82, 83, 89, 94, 99, 103, 117, 120, 123, 126, 133, 144, 149, 171, 174, 176, 180, 181, 182, 183, 184, 190, 212, 225, 226, 230, 231, 236, 238, 246, 250, 261, 265, 275, 303, 314, 319, 330, 338, 339, 340, 346, 348, 349, 359, 361, 378, 379, 385, 388, 395, 400, 401, 402, 406, 432, 435, 441, 448, 459, 465, 474, 475, 479, 485, 487, 490, 497, 508, 509, 512, 519, 522, 524, 544, 549, 551, 571, 584, 588, 589, 590, 592, 598, 603, 607, 619, 621, 637, 638, 642, 645, 651, 653, 655, 657, 658, 659, 667, 673, 681, 682, 699, 700, 701, 702, 707, 752, 756, 760, 764, 769, 772, 791, 792, 793, 795, 796, 804, 808, 812, 816, 838, 847, 853, 854, 859, 860, 863, 888, 934, 944, 946, 947, 948, 949, 954, 955]",SHC3.tsv
out,1,87,"[54, 87, 190, 216, 217, 260, 317, 412, 574, 708, 732, 804, 859, 874, 889]",SHC3.tsv
just,1,56,"[20, 28, 56, 107, 148, 158, 190, 223, 282, 283, 299, 303, 337, 426, 529, 554, 769, 790, 792, 816, 818, 861, 863, 924, 926, 929]",SHC3.tsv
do that,2,59,"[58, 59, 266, 553, 616, 622, 859, 863, 870, 897, 911]",SHC3.tsv
that,1,58,"[12, 20, 30, 58, 59, 71, 82, 87, 89, 90, 102, 115, 116, 117, 123, 133, 161, 164, 167, 171, 175, 179, 227, 233, 235, 266, 268, 270, 316, 340, 363, 371, 373, 378, 379, 386, 393, 400, 412, 421, 460, 483, 489, 517, 521, 526, 528, 529, 531, 532, 542, 544, 546, 553, 557, 567, 569, 573, 574, 616, 618, 619, 622, 637, 639, 642, 666, 672, 676, 678, 684, 701, 728, 731, 732, 737, 745, 767, 790, 798, 804, 812, 818, 819, 823, 833, 835, 838, 851, 855, 859, 861, 863, 870, 874, 878, 883, 891, 894, 897, 911, 927, 933, 934, 944, 955]",SHC3.tsv
i would,2,66,"[59, 66, 289, 345, 626, 627, 734, 769, 867, 927]",SHC3.tsv
would,1,217,"[59, 217, 254, 289, 340, 345, 359, 378, 386, 485, 626, 627, 734, 769, 807, 867, 927]",SHC3.tsv
love,1,673,"[61, 88, 214, 673, 895, 934]",SHC3.tsv
mum,1,412,"[63, 124, 167, 178, 412, 611, 620, 628, 667, 898]",SHC3.tsv
be you,2,65,"[18, 65, 233, 245, 350, 387, 428, 483, 525, 538, 616, 768, 889, 891, 931]",SHC3.tsv
dodos be,2,67,"[65, 67]",SHC3.tsv
dodos,1,66,"[65, 66, 67, 75]",SHC3.tsv
about,1,65,"[37, 42, 65, 95, 103, 359, 361, 362, 363, 371, 525, 538, 702, 894, 898]",SHC3.tsv
make,1,71,"[18, 71, 72, 106, 112, 151, 333, 574, 621, 802, 804, 855, 944, 946]",SHC3.tsv
i make,2,804,"[71, 112, 804, 944]",SHC3.tsv
yep,1,73,"[46, 73, 91, 157, 181, 326, 518, 523, 527, 566, 610, 644, 665, 864, 932, 942]",SHC3.tsv
it's a,2,83,"[82, 83, 174, 181, 275, 378, 379, 435, 638, 700, 701, 760, 804, 947, 949, 954]",SHC3.tsv
a book that,3,89,"[82, 89]",SHC3.tsv
be a,2,82,"[28, 62, 74, 82, 89, 176, 212, 236, 265, 314, 340, 379, 400, 448, 508, 512, 544, 584, 598, 603, 701, 756, 838]",SHC3.tsv
be a little,3,212,"[82, 212]",SHC3.tsv
yeah it's,2,87,"[82, 87, 355, 701]",SHC3.tsv
he be,2,361,"[82, 103, 106, 361, 584]",SHC3.tsv
he,1,281,"[82, 103, 106, 142, 281, 361, 362, 363, 365, 366, 367, 368, 569, 574, 583, 584, 588, 589, 590, 594, 596, 601, 604]",SHC3.tsv
a little,2,190,"[82, 190, 212, 432, 441, 571, 792]",SHC3.tsv
little,1,439,"[82, 212, 267, 344, 439, 441, 451, 470, 571, 656, 677, 716, 719, 726, 750, 758, 792]",SHC3.tsv
he be a,3,584,"[82, 584]",SHC3.tsv
yeah it's a,3,701,"[82, 701]",SHC3.tsv
dad,1,367,"[82, 367, 369, 553, 703]",SHC3.tsv
have,1,85,"[84, 85, 89, 106, 113, 136, 195, 198, 199, 215, 219, 262, 298, 300, 337, 343, 345, 358, 364, 401, 439, 441, 444, 461, 465, 479, 508, 509, 512, 513, 514, 518, 519, 520, 521, 522, 526, 544, 551, 574, 651, 662, 672, 675, 677, 681, 699, 702, 719, 731, 738, 791, 793, 795, 796, 808, 812, 816, 818, 833, 834, 836, 853, 855, 859, 885, 934]",SHC3.tsv
get,1,85,"[47, 85, 99, 119, 123, 131, 135, 136, 140, 144, 190, 238, 320, 345, 360, 385, 401, 440, 451, 468, 488, 504, 505, 512, 526, 551, 568, 611, 612, 618, 619, 623, 625, 626, 641, 642, 645, 655, 681, 682, 689, 710, 737, 751, 765, 804, 830, 835, 874, 910, 913]",SHC3.tsv
load of,2,475,"[85, 199, 475, 618, 843]",SHC3.tsv
there be,2,93,"[74, 89, 93, 95, 211, 219, 448, 838, 934]",SHC3.tsv
there,1,89,"[76, 89, 93, 95, 211, 212, 215, 218, 219, 240, 244, 249, 290, 295, 301, 378, 448, 460, 486, 511, 521, 551, 574, 603, 823, 836, 838, 934]",SHC3.tsv
up,1,95,"[18, 95, 517, 609, 754, 756]",SHC3.tsv
who,1,508,"[23, 97, 103, 508, 544, 574, 578, 580, 583, 586, 769]",SHC3.tsv
get a,2,99,"[47, 99, 144, 238, 385, 401, 642, 655, 681, 682]",SHC3.tsv
she get,2,641,"[99, 641]",SHC3.tsv
and then,2,103,"[98, 103, 106, 119, 211, 223, 345, 592, 595, 596, 859, 895, 929]",SHC3.tsv
then,1,98,"[49, 98, 103, 106, 119, 123, 138, 143, 158, 175, 211, 223, 343, 345, 434, 439, 512, 521, 589, 592, 595, 596, 601, 627, 711, 748, 804, 823, 859, 895, 902, 929]",SHC3.tsv
people,1,133,"[103, 133, 228, 229, 487, 500, 501, 833, 840]",SHC3.tsv
all,1,123,"[103, 123, 152, 211, 225, 305, 309, 316, 325, 328, 426, 544, 548, 618, 623, 625, 626, 660, 765, 812, 816, 847, 895]",SHC3.tsv
a man,2,588,"[103, 588, 589]",SHC3.tsv
man,1,569,"[103, 569, 588, 589, 590]",SHC3.tsv
her,1,286,"[103, 106, 286, 544, 641, 642]",SHC3.tsv
always,1,148,"[103, 148, 161, 291, 519, 797, 798]",SHC3.tsv
because,1,116,"[106, 116, 123, 169, 245, 330, 364, 426, 482, 489, 618, 634, 737]",SHC3.tsv
have an,2,364,"[106, 364]",SHC3.tsv
cos i,2,140,"[112, 140, 381, 531, 807, 818, 874]",SHC3.tsv
break,1,112,"[30, 112, 158, 159, 414, 415, 425, 734]",SHC3.tsv
apart,1,415,"[112, 414, 415, 423, 425, 489, 819]",SHC3.tsv
make it,2,802,"[112, 802, 804]",SHC3.tsv
i get it,3,140,"[131, 140, 804]",SHC3.tsv
i get,2,140,"[131, 136, 140, 238, 612, 804]",SHC3.tsv
i get the mermaid character,5,140,"[136, 140]",SHC3.tsv
i have,2,461,"[136, 461, 465, 662, 731, 853]",SHC3.tsv
character,1,136,"[47, 136, 140, 142, 267, 269, 289, 485, 584]",SHC3.tsv
yes,1,139,"[1, 26, 117, 125, 139, 152, 158, 185, 220, 225, 252, 308, 324, 339, 351, 366, 397, 401, 413, 415, 429, 436, 446, 512, 517, 599, 619, 631, 633, 653, 694, 706, 737, 774, 822, 848, 867]",SHC3.tsv
me,1,107,"[60, 107, 142, 146, 151, 211, 233, 318, 359, 504, 542, 574, 748, 754, 769, 831]",SHC3.tsv
the mermaid character,3,142,"[140, 142]",SHC3.tsv
give,1,233,"[142, 233, 701, 703, 748]",SHC3.tsv
also get,2,345,"[144, 345, 645, 655]",SHC3.tsv
pink,1,777,"[144, 775, 777, 782, 784, 785, 792]",SHC3.tsv
put,1,154,"[149, 154, 169, 175, 207, 241, 247, 267, 288, 294, 296, 389, 390, 426, 486, 487, 622, 627, 641, 669, 711, 734, 792, 883, 889]",SHC3.tsv
red,1,236,"[149, 236, 426, 443, 783]",SHC3.tsv
could,1,253,"[149, 253, 398, 468, 484, 554]",SHC3.tsv
if i,2,602,"[149, 602, 743, 802, 923]",SHC3.tsv
i wonder,2,508,"[149, 508, 723, 888]",SHC3.tsv
