speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0350,156,25,24,0.16025641025641027,S0363,43,4,3,0.09302325581395349,S0336,45,10,10,0.2222222222222222,S0349,58,17,12,0.29310344827586204,302,56,0.18543046357615894,49,0,50,SMZV.tsv
S0350,20,10,8,0.5,S0363,14,5,4,0.35714285714285715,S0336,288,86,65,0.2986111111111111,S0349,113,47,31,0.415929203539823,435,148,0.34022988505747126,108,50,100,SMZV.tsv
S0350,145,65,37,0.4482758620689655,S0363,3,2,2,0.6666666666666666,S0336,98,27,25,0.2755102040816326,S0349,100,47,28,0.47,346,141,0.407514450867052,92,100,150,SMZV.tsv
S0350,184,92,64,0.5,S0363,69,38,26,0.5507246376811594,S0336,51,37,29,0.7254901960784313,S0349,16,6,5,0.375,320,173,0.540625,124,150,200,SMZV.tsv
S0350,257,138,88,0.5369649805447471,S0363,36,16,11,0.4444444444444444,S0336,26,13,11,0.5,S0349,116,48,32,0.41379310344827586,435,215,0.4942528735632184,142,200,250,SMZV.tsv
S0350,79,35,22,0.4430379746835443,S0363,73,33,22,0.4520547945205479,S0336,357,164,111,0.45938375350140054,S0349,23,11,8,0.4782608695652174,532,243,0.4567669172932331,163,250,300,SMZV.tsv
S0350,60,42,27,0.7,S0363,0,0,0,0.0,S0336,363,196,118,0.5399449035812672,S0349,45,33,28,0.7333333333333333,468,271,0.5790598290598291,173,300,350,SMZV.tsv
S0350,8,4,3,0.5,S0363,272,148,87,0.5441176470588235,S0336,516,238,153,0.46124031007751937,S0349,22,14,10,0.6363636363636364,818,404,0.4938875305623472,253,350,400,SMZV.tsv
S0350,51,37,24,0.7254901960784313,S0363,12,7,5,0.5833333333333334,S0336,93,48,34,0.5161290322580645,S0349,228,135,72,0.5921052631578947,384,227,0.5911458333333334,135,400,450,SMZV.tsv
S0350,38,26,19,0.6842105263157895,S0363,308,139,85,0.4512987012987013,S0336,34,11,10,0.3235294117647059,S0349,69,36,24,0.5217391304347826,449,212,0.47216035634743875,138,450,500,SMZV.tsv
