speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0393,44,6,5,0.13636363636363635,S0391,90,17,11,0.18888888888888888,S0392,78,13,9,0.16666666666666666,S0390,96,15,12,0.15625,308,51,0.16558441558441558,37,0,50,SJRQ.tsv
S0393,30,12,9,0.4,S0391,74,12,10,0.16216216216216217,S0392,27,6,4,0.2222222222222222,S0390,116,22,15,0.1896551724137931,247,52,0.21052631578947367,38,50,100,SJRQ.tsv
S0393,86,32,22,0.37209302325581395,S0391,124,24,16,0.1935483870967742,S0392,47,6,4,0.1276595744680851,S0390,125,21,17,0.168,382,83,0.21727748691099477,59,100,150,SJRQ.tsv
S0393,75,33,21,0.44,S0391,60,14,10,0.23333333333333334,S0392,69,20,13,0.2898550724637681,S0390,138,36,24,0.2608695652173913,342,103,0.30116959064327486,68,150,200,SJRQ.tsv
S0393,60,29,24,0.48333333333333334,S0391,85,41,26,0.4823529411764706,S0392,34,11,10,0.3235294117647059,S0390,58,20,13,0.3448275862068966,237,101,0.42616033755274263,73,200,250,SJRQ.tsv
S0393,173,94,57,0.5433526011560693,S0391,129,37,27,0.2868217054263566,S0392,59,30,19,0.5084745762711864,S0390,60,30,20,0.5,421,191,0.45368171021377673,123,250,300,SJRQ.tsv
S0393,100,44,33,0.44,S0391,63,33,19,0.5238095238095238,S0392,105,50,33,0.47619047619047616,S0390,8,3,1,0.375,276,130,0.47101449275362317,86,300,350,SJRQ.tsv
S0393,54,30,18,0.5555555555555556,S0391,75,35,24,0.4666666666666667,S0392,98,44,29,0.4489795918367347,S0390,115,52,31,0.45217391304347826,342,161,0.47076023391812866,102,350,400,SJRQ.tsv
S0393,38,17,11,0.4473684210526316,S0391,174,89,61,0.5114942528735632,S0392,9,4,4,0.4444444444444444,S0390,200,95,66,0.475,421,205,0.48693586698337293,142,400,450,SJRQ.tsv
S0393,51,25,16,0.49019607843137253,S0391,144,71,42,0.4930555555555556,S0392,88,43,30,0.48863636363636365,S0390,98,43,32,0.4387755102040816,381,182,0.4776902887139108,120,450,500,SJRQ.tsv
S0393,29,18,10,0.6206896551724138,S0391,100,56,35,0.56,S0392,140,65,41,0.4642857142857143,S0390,82,31,18,0.3780487804878049,351,170,0.4843304843304843,104,500,550,SJRQ.tsv
S0393,105,67,37,0.638095238095238,S0391,64,37,25,0.578125,S0392,86,40,26,0.46511627906976744,S0390,46,29,18,0.6304347826086957,301,173,0.574750830564784,106,550,600,SJRQ.tsv
S0393,34,28,15,0.8235294117647058,S0391,116,53,35,0.45689655172413796,S0392,124,61,39,0.49193548387096775,S0390,102,58,36,0.5686274509803921,376,200,0.5319148936170213,125,600,650,SJRQ.tsv
S0393,38,20,13,0.5263157894736842,S0391,150,91,56,0.6066666666666667,S0392,138,78,52,0.5652173913043478,S0390,109,65,42,0.5963302752293578,435,254,0.5839080459770115,163,650,700,SJRQ.tsv
S0393,111,60,34,0.5405405405405406,S0391,43,22,13,0.5116279069767442,S0392,101,56,35,0.5544554455445545,S0390,31,16,13,0.5161290322580645,286,154,0.5384615384615384,95,700,750,SJRQ.tsv
S0393,78,49,33,0.6282051282051282,S0391,29,15,9,0.5172413793103449,S0392,89,50,33,0.5617977528089888,S0390,51,24,14,0.47058823529411764,247,138,0.5587044534412956,89,750,800,SJRQ.tsv
S0393,66,43,28,0.6515151515151515,S0391,58,32,19,0.5517241379310345,S0392,81,48,30,0.5925925925925926,S0390,53,33,18,0.6226415094339622,258,156,0.6046511627906976,95,800,850,SJRQ.tsv
S0393,118,92,58,0.7796610169491526,S0391,71,43,31,0.6056338028169014,S0392,39,22,15,0.5641025641025641,S0390,32,24,17,0.75,260,181,0.6961538461538461,121,850,900,SJRQ.tsv
S0393,112,77,50,0.6875,S0391,59,33,22,0.559322033898305,S0392,58,27,14,0.46551724137931033,S0390,52,39,24,0.75,281,176,0.6263345195729537,110,900,950,SJRQ.tsv
S0393,118,80,54,0.6779661016949152,S0391,40,30,15,0.75,S0392,66,47,28,0.7121212121212122,S0390,97,60,32,0.6185567010309279,321,217,0.67601246105919,129,950,1000,SJRQ.tsv
S0393,22,14,10,0.6363636363636364,S0391,80,60,35,0.75,S0392,122,90,54,0.7377049180327869,S0390,112,79,52,0.7053571428571429,336,243,0.7232142857142857,151,1000,1050,SJRQ.tsv
S0393,142,90,54,0.6338028169014085,S0391,68,46,29,0.6764705882352942,S0392,102,74,45,0.7254901960784313,S0390,7,6,4,0.8571428571428571,319,216,0.677115987460815,132,1050,1100,SJRQ.tsv
S0393,142,89,52,0.6267605633802817,S0391,33,18,11,0.5454545454545454,S0392,95,64,44,0.6736842105263158,S0390,46,33,20,0.717391304347826,316,204,0.6455696202531646,127,1100,1150,SJRQ.tsv
S0393,73,37,27,0.5068493150684932,S0391,57,33,22,0.5789473684210527,S0392,125,86,52,0.688,S0390,67,38,23,0.5671641791044776,322,194,0.6024844720496895,124,1150,1200,SJRQ.tsv
S0393,14,12,7,0.8571428571428571,S0391,145,100,53,0.6896551724137931,S0392,151,94,57,0.6225165562913907,S0390,114,73,38,0.6403508771929824,424,279,0.6580188679245284,155,1200,1250,SJRQ.tsv
S0393,0,0,0,0.0,S0391,279,212,110,0.7598566308243727,S0392,161,106,57,0.6583850931677019,S0390,165,118,76,0.7151515151515152,605,436,0.7206611570247934,243,1250,1300,SJRQ.tsv
S0393,0,0,0,0.0,S0391,99,64,43,0.6464646464646465,S0392,157,101,66,0.643312101910828,S0390,162,99,58,0.6111111111111112,418,264,0.631578947368421,167,1300,1350,SJRQ.tsv
S0393,0,0,0,0.0,S0391,134,86,47,0.6417910447761194,S0392,225,164,94,0.7288888888888889,S0390,161,112,70,0.6956521739130435,520,362,0.6961538461538461,211,1350,1400,SJRQ.tsv
S0393,0,0,0,0.0,S0391,95,74,46,0.7789473684210526,S0392,146,96,62,0.6575342465753424,S0390,94,67,37,0.7127659574468085,335,237,0.7074626865671642,145,1400,1450,SJRQ.tsv
S0393,0,0,0,0.0,S0391,131,99,63,0.7557251908396947,S0392,107,77,44,0.719626168224299,S0390,144,90,56,0.625,382,266,0.6963350785340314,163,1450,1500,SJRQ.tsv
S0393,0,0,0,0.0,S0391,111,84,56,0.7567567567567568,S0392,214,147,93,0.6869158878504673,S0390,77,49,26,0.6363636363636364,402,280,0.6965174129353234,175,1500,1550,SJRQ.tsv
S0393,0,0,0,0.0,S0391,166,117,72,0.7048192771084337,S0392,40,27,19,0.675,S0390,228,143,95,0.6271929824561403,434,287,0.6612903225806451,186,1550,1600,SJRQ.tsv
S0393,95,67,46,0.7052631578947368,S0391,65,49,31,0.7538461538461538,S0392,162,102,65,0.6296296296296297,S0390,30,24,15,0.8,352,242,0.6875,157,1600,1650,SJRQ.tsv
S0393,0,0,0,0.0,S0391,111,69,41,0.6216216216216216,S0392,94,61,37,0.648936170212766,S0390,176,122,76,0.6931818181818182,381,252,0.6614173228346457,154,1650,1700,SJRQ.tsv
S0393,0,0,0,0.0,S0391,121,97,61,0.8016528925619835,S0392,151,117,71,0.7748344370860927,S0390,149,126,78,0.8456375838926175,421,340,0.8076009501187649,210,1700,1750,SJRQ.tsv
S0393,0,0,0,0.0,S0391,105,80,47,0.7619047619047619,S0392,201,150,93,0.746268656716418,S0390,133,90,53,0.6766917293233082,439,320,0.7289293849658315,193,1750,1800,SJRQ.tsv
S0393,26,22,13,0.8461538461538461,S0391,109,84,43,0.7706422018348624,S0392,40,25,15,0.625,S0390,190,134,79,0.7052631578947368,365,265,0.726027397260274,150,1800,1840,SJRQ.tsv
