speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0104,213,30,25,0.14084507042253522,S0110,10,5,4,0.5,S0379,133,9,8,0.06766917293233082,S0167,1,1,1,1.0,357,45,0.12605042016806722,38,0,50,SH5J.tsv
S0104,228,61,41,0.2675438596491228,S0110,69,31,25,0.4492753623188406,S0379,39,10,10,0.2564102564102564,S0167,0,0,0,0.0,336,102,0.30357142857142855,76,50,100,SH5J.tsv
S0104,129,36,23,0.27906976744186046,S0110,21,8,7,0.38095238095238093,S0379,15,5,4,0.3333333333333333,S0167,99,55,34,0.5555555555555556,264,104,0.3939393939393939,68,100,150,SH5J.tsv
S0104,146,57,36,0.3904109589041096,S0110,51,22,15,0.43137254901960786,S0379,1,1,1,1.0,S0167,202,74,48,0.36633663366336633,400,154,0.385,100,150,200,SH5J.tsv
S0104,116,41,29,0.35344827586206895,S0110,104,36,27,0.34615384615384615,S0379,21,9,5,0.42857142857142855,S0167,24,12,8,0.5,265,98,0.36981132075471695,69,200,250,SH5J.tsv
S0104,81,34,25,0.41975308641975306,S0110,145,62,47,0.42758620689655175,S0379,0,0,0,0.0,S0167,69,30,17,0.43478260869565216,295,126,0.4271186440677966,89,250,300,SH5J.tsv
S0104,222,79,53,0.35585585585585583,S0110,56,31,22,0.5535714285714286,S0379,39,13,8,0.3333333333333333,S0167,0,0,0,0.0,317,123,0.38801261829652994,83,300,350,SH5J.tsv
S0104,382,187,115,0.4895287958115183,S0110,31,13,10,0.41935483870967744,S0379,151,77,43,0.5099337748344371,S0167,0,0,0,0.0,564,277,0.49113475177304966,168,350,400,SH5J.tsv
S0104,341,163,109,0.4780058651026393,S0110,0,0,0,0.0,S0379,237,129,87,0.5443037974683544,S0167,0,0,0,0.0,578,292,0.5051903114186851,196,400,450,SH5J.tsv
S0104,322,142,92,0.4409937888198758,S0110,1,0,0,0.0,S0379,132,80,51,0.6060606060606061,S0167,0,0,0,0.0,455,222,0.4879120879120879,143,450,500,SH5J.tsv
S0104,80,48,29,0.6,S0110,52,36,23,0.6923076923076923,S0379,167,118,64,0.7065868263473054,S0167,59,29,20,0.4915254237288136,358,231,0.6452513966480447,136,500,550,SH5J.tsv
S0104,3,2,1,0.6666666666666666,S0110,12,6,5,0.5,S0379,52,22,17,0.4230769230769231,S0167,7,4,2,0.5714285714285714,74,34,0.4594594594594595,25,550,569,SH5J.tsv
