Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
tea,1,103,"[102, 103]",S3SA.tsv
cup of tea,3,104,"[103, 104]",S3SA.tsv
i need,2,516,"[103, 516]",S3SA.tsv
on me,2,105,"[88, 105]",S3SA.tsv
take you,2,107,"[84, 107]",S3SA.tsv
it take you a,4,107,"[98, 107]",S3SA.tsv
a long time,3,107,"[98, 107]",S3SA.tsv
it take,2,107,"[98, 107, 112]",S3SA.tsv
you do,2,107,"[104, 107, 255, 392, 486]",S3SA.tsv
take,1,399,"[107, 399]",S3SA.tsv
i do,2,210,"[109, 210, 307]",S3SA.tsv
what do,2,230,"[109, 144, 230, 367, 482]",S3SA.tsv
i have,2,316,"[109, 199, 316, 322, 324]",S3SA.tsv
mean i,2,520,"[109, 520]",S3SA.tsv
but yeah,2,469,"[110, 280, 469]",S3SA.tsv
i go,2,324,"[111, 324, 492]",S3SA.tsv
and it,2,115,"[98, 115, 137, 176, 266, 377, 381]",S3SA.tsv
stuff and,2,220,"[115, 220, 322]",S3SA.tsv
get this,2,324,"[115, 324, 494]",S3SA.tsv
load of,2,330,"[115, 266, 330]",S3SA.tsv
what i,2,118,"[29, 118, 148, 210, 213, 425]",S3SA.tsv
and then,2,118,"[98, 118, 209, 291, 322, 324, 328, 379, 383, 431, 435, 458]",S3SA.tsv
i need to,3,516,"[118, 516]",S3SA.tsv
ignore,1,121,"[120, 121, 123]",S3SA.tsv
and you're,2,123,"[102, 123]",S3SA.tsv
i'm not,2,393,"[123, 393, 395, 496, 522]",S3SA.tsv
i'm go,2,125,"[102, 125]",S3SA.tsv
i get,2,127,"[23, 127, 128, 137, 147, 148, 150, 227, 228, 230, 239]",S3SA.tsv
don't want,2,127,"[54, 69, 71, 127, 226, 513]",S3SA.tsv
don't you,2,127,"[98, 127, 192, 438]",S3SA.tsv
get like,2,147,"[127, 147, 314, 328, 330, 337, 341]",S3SA.tsv
get like a,3,314,"[127, 314]",S3SA.tsv
if i,2,357,"[127, 357, 364, 496]",S3SA.tsv
every,1,512,"[127, 512]",S3SA.tsv
anymore,1,417,"[132, 417]",S3SA.tsv
everyone,1,330,"[138, 330, 331, 333]",S3SA.tsv
let,1,140,"[69, 140]",S3SA.tsv
hand in,2,140,"[137, 140]",S3SA.tsv
and if,2,425,"[141, 425]",S3SA.tsv
be go,2,143,"[98, 143, 386]",S3SA.tsv
it's alright,2,143,"[120, 143, 328]",S3SA.tsv
be go to,3,143,"[139, 143, 254, 386]",S3SA.tsv
else,1,324,"[143, 324, 366]",S3SA.tsv
you want,2,318,"[144, 318, 321, 327, 438]",S3SA.tsv
last time,2,343,"[148, 343, 347, 349]",S3SA.tsv
that's what,2,456,"[148, 456]",S3SA.tsv
i think i,3,150,"[69, 116, 150, 421, 458]",S3SA.tsv
think i,2,150,"[126, 150]",S3SA.tsv
multi,1,150,"[147, 149, 150]",S3SA.tsv
talktalk,1,157,"[154, 157]",S3SA.tsv
what be it,3,371,"[157, 371]",S3SA.tsv
get it,2,170,"[23, 84, 162, 170]",S3SA.tsv
i didn't,2,174,"[73, 120, 174]",S3SA.tsv
it a,2,178,"[64, 178]",S3SA.tsv
age,1,186,"[92, 186]",S3SA.tsv
at that,2,186,"[116, 186, 497]",S3SA.tsv
around,1,192,"[137, 192, 396, 472, 511]",S3SA.tsv
line,1,194,"[192, 194]",S3SA.tsv
you need,2,198,"[192, 198]",S3SA.tsv
sort,1,198,"[192, 198, 466]",S3SA.tsv
it go,2,254,"[192, 254]",S3SA.tsv
we're,1,197,"[173, 197, 199, 285, 286, 291, 318, 319]",S3SA.tsv
be we,2,285,"[197, 285]",S3SA.tsv
we're go to,3,318,"[197, 318]",S3SA.tsv
bite,1,199,"[64, 69, 104, 199, 441]",S3SA.tsv
in tk maxx,3,210,"[199, 210, 512]",S3SA.tsv
we're go,2,318,"[199, 318]",S3SA.tsv
get some,2,201,"[98, 201, 309, 330, 337, 355]",S3SA.tsv
want to,2,383,"[201, 226, 383, 441, 450, 513]",S3SA.tsv
yeah so,2,433,"[205, 406, 424, 433]",S3SA.tsv
i'll,1,207,"[50, 207, 225, 243, 321, 364]",S3SA.tsv
bother,1,475,"[207, 475]",S3SA.tsv
then i,2,357,"[209, 357]",S3SA.tsv
and then i,3,383,"[209, 383]",S3SA.tsv
they don't,2,215,"[135, 171, 215, 392]",S3SA.tsv
food,1,215,"[213, 215]",S3SA.tsv
sell,1,417,"[215, 417]",S3SA.tsv
can see,2,226,"[64, 226]",S3SA.tsv
i can,2,226,"[102, 104, 226, 357, 520, 521]",S3SA.tsv
wait,1,226,"[139, 226]",S3SA.tsv
cos i,2,226,"[147, 226, 307, 324, 443, 449]",S3SA.tsv
want to be,3,441,"[226, 441, 450, 513]",S3SA.tsv
one for,2,232,"[160, 232]",S3SA.tsv
be he,2,236,"[235, 236]",S3SA.tsv
get all,2,353,"[258, 353]",S3SA.tsv
you know what,3,264,"[29, 173, 210, 213, 264, 425]",S3SA.tsv
put,1,456,"[264, 266, 303, 321, 438, 456]",S3SA.tsv
that be,2,489,"[264, 489]",S3SA.tsv
wrong,1,266,"[48, 266, 494]",S3SA.tsv
when erm,2,462,"[266, 462]",S3SA.tsv
have it,2,419,"[267, 272, 419, 438]",S3SA.tsv
come out,2,269,"[139, 269, 467]",S3SA.tsv
out of,2,405,"[269, 405, 414, 416]",S3SA.tsv
yeah it's,2,280,"[122, 280, 325, 496, 501, 508]",S3SA.tsv
funny,1,381,"[280, 381, 385]",S3SA.tsv
go to be,3,286,"[154, 234, 286, 297, 386]",S3SA.tsv
not go to be,4,286,"[234, 286]",S3SA.tsv
not go to,3,286,"[235, 286, 291]",S3SA.tsv
we're not go to,4,286,"[285, 286, 291]",S3SA.tsv
that late,2,286,"[285, 286]",S3SA.tsv
to be that,3,441,"[286, 441]",S3SA.tsv
eat,1,289,"[147, 289]",S3SA.tsv
hot in,2,308,"[297, 308]",S3SA.tsv
car,1,314,"[297, 301, 314, 315, 493]",S3SA.tsv
we've,1,299,"[30, 276, 299]",S3SA.tsv
i don't know where,4,299,"[98, 299, 355, 357]",S3SA.tsv
know where,2,299,"[214, 299]",S3SA.tsv
that big,2,301,"[54, 301]",S3SA.tsv
length,1,355,"[301, 355]",S3SA.tsv
it be a,3,303,"[29, 36, 303, 367]",S3SA.tsv
walk,1,303,"[116, 303]",S3SA.tsv
it and,2,303,"[137, 176, 303, 431, 458]",S3SA.tsv
know cos,2,307,"[44, 307]",S3SA.tsv
country,1,379,"[307, 379]",S3SA.tsv
windows open,2,318,"[309, 318]",S3SA.tsv
hot in here,3,313,"[308, 313]",S3SA.tsv
warm car smell,3,315,"[314, 315]",S3SA.tsv
smell,1,316,"[315, 316]",S3SA.tsv
if you,2,321,"[48, 321, 354, 425]",S3SA.tsv
they get,2,435,"[321, 435]",S3SA.tsv
front,1,493,"[321, 493]",S3SA.tsv
use,1,325,"[137, 234, 235, 325, 416]",S3SA.tsv
not go to use,4,325,"[235, 325]",S3SA.tsv
stuff like,2,325,"[253, 325]",S3SA.tsv
them on,2,425,"[327, 425]",S3SA.tsv
sure,1,329,"[318, 329, 393, 395, 492, 494, 496]",S3SA.tsv
never,1,331,"[185, 324, 331, 357, 369, 430, 442, 446, 464, 469, 471]",S3SA.tsv
disney,1,331,"[330, 331, 332, 334, 337]",S3SA.tsv
disney princess,2,332,"[331, 332]",S3SA.tsv
princess,1,341,"[331, 341]",S3SA.tsv
where the,2,337,"[98, 337, 390]",S3SA.tsv
yeah what,2,339,"[128, 339]",S3SA.tsv
get erm,2,340,"[25, 340, 403]",S3SA.tsv
no but,2,342,"[34, 139, 342]",S3SA.tsv
oh do,2,344,"[254, 344]",S3SA.tsv
else like,2,346,"[324, 346]",S3SA.tsv
anything,1,375,"[346, 354, 366, 375, 518, 520]",S3SA.tsv
yeah right,2,348,"[86, 348]",S3SA.tsv
watch,1,352,"[104, 343, 347, 349, 352, 359, 367, 371, 397, 401, 403, 410, 435]",S3SA.tsv
i can't remember,3,359,"[352, 359, 504]",S3SA.tsv
watch them,2,359,"[352, 359, 401]",S3SA.tsv
you like,2,354,"[116, 332, 334, 354]",S3SA.tsv
say this,2,356,"[46, 356]",S3SA.tsv
alright,1,358,"[120, 328, 358]",S3SA.tsv
i bring,2,364,"[359, 364]",S3SA.tsv
website,1,373,"[370, 373]",S3SA.tsv
i've,1,382,"[46, 324, 341, 347, 349, 351, 353, 355, 382, 403, 442, 469, 471, 512, 518, 522]",S3SA.tsv
ever see,2,462,"[382, 462]",S3SA.tsv
that one,2,497,"[382, 497]",S3SA.tsv
film,1,386,"[334, 353, 359, 373, 375, 386, 390, 397, 406, 410, 438]",S3SA.tsv
copyright,1,397,"[386, 388, 397, 399, 405, 408, 410, 480]",S3SA.tsv
must,1,471,"[386, 471]",S3SA.tsv
they're out of copyright,4,405,"[388, 405]",S3SA.tsv
really,1,390,"[23, 29, 66, 220, 253, 256, 310, 314, 316, 371, 377, 381, 390, 438, 440, 443, 472, 507, 511, 520]",S3SA.tsv
really like,2,390,"[253, 310, 314, 390, 443]",S3SA.tsv
the the,2,481,"[390, 481]",S3SA.tsv
don't have,2,392,"[338, 392, 520]",S3SA.tsv
have to pay,3,392,"[379, 392]",S3SA.tsv
they make,2,392,"[379, 392, 414, 415]",S3SA.tsv
pay,1,425,"[392, 418, 425, 430, 431, 432, 487, 520]",S3SA.tsv
it have,2,396,"[137, 396, 412]",S3SA.tsv
old ones,2,402,"[375, 402]",S3SA.tsv
they're all,2,408,"[251, 408, 462]",S3SA.tsv
free,1,408,"[373, 403, 408, 417, 419, 477, 489]",S3SA.tsv
out of copyright,3,408,"[405, 408, 480]",S3SA.tsv
i mean,2,410,"[29, 285, 410, 425, 486, 520]",S3SA.tsv
a lot of people,4,410,"[56, 410]",S3SA.tsv
to like,2,410,"[98, 383, 410, 487]",S3SA.tsv
lot of,2,410,"[403, 410, 438]",S3SA.tsv
download,1,435,"[410, 435]",S3SA.tsv
of them,2,437,"[410, 437, 443]",S3SA.tsv
although,1,481,"[410, 481]",S3SA.tsv
kind of,2,412,"[69, 126, 385, 412, 438, 441]",S3SA.tsv
many people,2,412,"[139, 412]",S3SA.tsv
like i,2,412,"[322, 324, 371, 412, 433, 450, 462, 504, 512]",S3SA.tsv
music,1,417,"[412, 414, 417, 435, 438, 440]",S3SA.tsv
the money,2,415,"[414, 415]",S3SA.tsv
concert,1,415,"[414, 415]",S3SA.tsv
they use to,3,416,"[137, 416]",S3SA.tsv
use to,2,416,"[137, 416]",S3SA.tsv
record,1,462,"[416, 444, 448, 459, 461, 462, 483, 485]",S3SA.tsv
yeah do you,3,418,"[176, 371, 418]",S3SA.tsv
you pay,2,425,"[418, 425, 487]",S3SA.tsv
it's quite,2,424,"[122, 310, 424]",S3SA.tsv
choose,1,426,"[423, 426, 429]",S3SA.tsv
but you,2,430,"[147, 423, 430, 431, 461]",S3SA.tsv
listen to,2,430,"[417, 425, 430, 431, 440, 446, 475]",S3SA.tsv
to listen to,3,430,"[425, 430, 440]",S3SA.tsv
listen,1,430,"[427, 430, 440, 446]",S3SA.tsv
listen to it,3,431,"[430, 431, 446]",S3SA.tsv
yeah they,2,432,"[251, 359, 432]",S3SA.tsv
but i,2,438,"[32, 69, 239, 357, 403, 438, 489, 520]",S3SA.tsv
i'd,1,438,"[40, 357, 369, 438, 450, 512]",S3SA.tsv
a lot of,3,438,"[56, 438]",S3SA.tsv
it on,2,438,"[88, 438, 442]",S3SA.tsv
buy,1,438,"[92, 417, 438, 450, 461, 466, 512, 518, 520]",S3SA.tsv
in your,2,438,"[274, 438]",S3SA.tsv
i really,2,438,"[310, 438, 443]",S3SA.tsv
like film,2,438,"[353, 438]",S3SA.tsv
just have,2,438,"[375, 438]",S3SA.tsv
buy like,2,450,"[438, 450]",S3SA.tsv
like really,2,440,"[253, 256, 381, 440]",S3SA.tsv
the music,2,440,"[435, 440]",S3SA.tsv
wind,1,458,"[440, 442, 458]",S3SA.tsv
the wind up,3,469,"[440, 469]",S3SA.tsv
i've never,2,469,"[442, 469, 471]",S3SA.tsv
wind up,2,469,"[442, 469]",S3SA.tsv
obviously,1,452,"[444, 452, 469, 477]",S3SA.tsv
online,1,446,"[405, 425, 446, 477]",S3SA.tsv
she's get,2,448,"[330, 448]",S3SA.tsv
player,1,481,"[448, 461, 481]",S3SA.tsv
gramophones,1,453,"[449, 453, 469]",S3SA.tsv
but the,2,457,"[32, 457]",S3SA.tsv
would be,2,457,"[56, 457, 485]",S3SA.tsv
or do,2,457,"[104, 457]",S3SA.tsv
wind it,2,458,"[457, 458]",S3SA.tsv
speed,1,459,"[160, 459]",S3SA.tsv
the record,2,485,"[459, 485]",S3SA.tsv
style,1,461,"[27, 461]",S3SA.tsv
but you can,3,461,"[431, 461]",S3SA.tsv
sound,1,461,"[441, 461, 517]",S3SA.tsv
a bite of,3,466,"[104, 466]",S3SA.tsv
yeah there be,3,466,"[460, 466]",S3SA.tsv
vinyl,1,467,"[466, 467]",S3SA.tsv
they like,2,472,"[60, 253, 472]",S3SA.tsv
like it,2,472,"[69, 472, 506]",S3SA.tsv
that i,2,472,"[173, 316, 472]",S3SA.tsv
probably get,2,472,"[241, 472]",S3SA.tsv
find,1,472,"[357, 472]",S3SA.tsv
yeah cos,2,480,"[147, 324, 480, 485]",S3SA.tsv
not sure,2,492,"[393, 395, 492, 494]",S3SA.tsv
i should,2,496,"[126, 359, 496]",S3SA.tsv
i'm not sure,3,496,"[393, 395, 496]",S3SA.tsv
well if,2,509,"[357, 509]",S3SA.tsv
hours,1,513,"[112, 513]",S3SA.tsv
be get,2,515,"[69, 515]",S3SA.tsv
seem,1,515,"[506, 515]",S3SA.tsv
