speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0012,124,32,26,0.25806451612903225,S0013,33,15,15,0.45454545454545453,S0152,122,49,44,0.4016393442622951,279,96,0.34408602150537637,85,0,50,SWTX.tsv
S0012,51,32,28,0.6274509803921569,S0013,8,8,8,1.0,S0152,390,196,183,0.5025641025641026,449,236,0.5256124721603563,219,50,100,SWTX.tsv
S0012,66,45,44,0.6818181818181818,S0013,30,20,20,0.6666666666666666,S0152,192,92,79,0.4791666666666667,288,157,0.5451388888888888,143,100,150,SWTX.tsv
S0012,104,79,64,0.7596153846153846,S0013,7,7,7,1.0,S0152,301,167,147,0.5548172757475083,412,253,0.6140776699029126,218,150,200,SWTX.tsv
S0012,117,90,73,0.7692307692307693,S0013,21,17,15,0.8095238095238095,S0152,228,144,127,0.631578947368421,366,251,0.6857923497267759,215,200,250,SWTX.tsv
S0012,117,77,65,0.6581196581196581,S0013,99,82,62,0.8282828282828283,S0152,283,182,153,0.6431095406360424,499,341,0.6833667334669339,280,250,300,SWTX.tsv
S0012,166,151,115,0.9096385542168675,S0013,35,28,20,0.8,S0152,255,164,142,0.6431372549019608,456,343,0.7521929824561403,277,300,350,SWTX.tsv
S0012,90,74,58,0.8222222222222222,S0013,45,38,27,0.8444444444444444,S0152,130,96,68,0.7384615384615385,265,208,0.7849056603773585,153,350,400,SWTX.tsv
S0012,71,63,59,0.8873239436619719,S0013,9,9,9,1.0,S0152,232,165,138,0.7112068965517241,312,237,0.7596153846153846,206,400,450,SWTX.tsv
S0012,69,56,44,0.8115942028985508,S0013,31,27,26,0.8709677419354839,S0152,174,129,100,0.7413793103448276,274,212,0.7737226277372263,170,450,500,SWTX.tsv
S0012,44,39,33,0.8863636363636364,S0013,34,31,25,0.9117647058823529,S0152,361,281,230,0.778393351800554,439,351,0.7995444191343963,288,500,550,SWTX.tsv
S0012,120,97,75,0.8083333333333333,S0013,3,3,3,1.0,S0152,255,195,146,0.7647058823529411,378,295,0.7804232804232805,224,550,600,SWTX.tsv
S0012,180,160,116,0.8888888888888888,S0013,22,20,17,0.9090909090909091,S0152,176,121,96,0.6875,378,301,0.7962962962962963,229,600,650,SWTX.tsv
S0012,59,51,38,0.864406779661017,S0013,9,9,9,1.0,S0152,241,197,156,0.8174273858921162,309,257,0.8317152103559871,203,650,700,SWTX.tsv
S0012,97,80,58,0.8247422680412371,S0013,18,16,12,0.8888888888888888,S0152,244,190,154,0.7786885245901639,359,286,0.7966573816155988,224,700,750,SWTX.tsv
S0012,58,51,41,0.8793103448275862,S0013,15,14,12,0.9333333333333333,S0152,229,179,142,0.7816593886462883,302,244,0.8079470198675497,195,750,800,SWTX.tsv
S0012,55,47,40,0.8545454545454545,S0013,14,12,9,0.8571428571428571,S0152,309,246,206,0.7961165048543689,378,305,0.8068783068783069,255,800,850,SWTX.tsv
S0012,32,26,22,0.8125,S0013,10,8,8,0.8,S0152,694,565,477,0.8141210374639769,736,599,0.813858695652174,507,850,900,SWTX.tsv
S0012,44,44,33,1.0,S0013,12,12,12,1.0,S0152,244,193,150,0.7909836065573771,300,249,0.83,195,900,950,SWTX.tsv
S0012,44,43,32,0.9772727272727273,S0013,17,12,12,0.7058823529411765,S0152,316,239,188,0.7563291139240507,377,294,0.7798408488063661,232,950,1000,SWTX.tsv
S0012,54,48,39,0.8888888888888888,S0013,28,22,17,0.7857142857142857,S0152,121,99,73,0.8181818181818182,203,169,0.8325123152709359,129,1000,1050,SWTX.tsv
S0012,149,135,93,0.9060402684563759,S0013,113,92,72,0.8141592920353983,S0152,48,41,34,0.8541666666666666,310,268,0.864516129032258,199,1050,1100,SWTX.tsv
S0012,180,159,101,0.8833333333333333,S0013,41,28,21,0.6829268292682927,S0152,88,71,57,0.8068181818181818,309,258,0.8349514563106796,179,1100,1150,SWTX.tsv
S0012,117,109,79,0.9316239316239316,S0013,33,27,21,0.8181818181818182,S0152,281,223,190,0.7935943060498221,431,359,0.8329466357308585,290,1150,1200,SWTX.tsv
S0012,36,32,25,0.8888888888888888,S0013,9,9,9,1.0,S0152,383,303,243,0.7911227154046997,428,344,0.8037383177570093,277,1200,1250,SWTX.tsv
S0012,46,45,37,0.9782608695652174,S0013,32,29,23,0.90625,S0152,266,231,186,0.868421052631579,344,305,0.8866279069767442,246,1250,1300,SWTX.tsv
S0012,55,52,40,0.9454545454545454,S0013,11,11,10,1.0,S0152,158,141,111,0.8924050632911392,224,204,0.9107142857142857,161,1300,1350,SWTX.tsv
S0012,44,42,33,0.9545454545454546,S0013,46,41,28,0.8913043478260869,S0152,294,232,186,0.7891156462585034,384,315,0.8203125,247,1350,1400,SWTX.tsv
S0012,31,29,23,0.9354838709677419,S0013,63,59,41,0.9365079365079365,S0152,385,319,256,0.8285714285714286,479,407,0.8496868475991649,320,1400,1450,SWTX.tsv
S0012,71,65,46,0.9154929577464789,S0013,20,20,14,1.0,S0152,311,271,215,0.8713826366559485,402,356,0.8855721393034826,275,1450,1500,SWTX.tsv
S0012,72,64,42,0.8888888888888888,S0013,57,54,38,0.9473684210526315,S0152,149,126,89,0.8456375838926175,278,244,0.8776978417266187,169,1500,1550,SWTX.tsv
S0012,116,108,71,0.9310344827586207,S0013,32,31,22,0.96875,S0152,168,144,113,0.8571428571428571,316,283,0.8955696202531646,206,1550,1600,SWTX.tsv
S0012,170,151,120,0.888235294117647,S0013,44,41,31,0.9318181818181818,S0152,107,92,75,0.8598130841121495,321,284,0.8847352024922118,226,1600,1650,SWTX.tsv
S0012,4,4,3,1.0,S0013,4,4,4,1.0,S0152,25,23,16,0.92,33,31,0.9393939393939394,23,1650,1658,SWTX.tsv
