Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
in the,2,179,"[179, 184, 266, 312, 319, 331, 335, 408, 470, 618, 620, 844, 884, 966, 970]","[80, 148, 366, 368, 388, 605, 803, 818]",SCUS.tsv,S0618,S0619
ones,1,179,"[179, 181, 436]","[144, 146, 148, 402]",SCUS.tsv,S0618,S0619
room,1,368,"[179, 450]",[368],SCUS.tsv,S0618,S0619
ones be,2,181,[181],[146],SCUS.tsv,S0618,S0619
yeah yeah,2,221,"[183, 242, 260, 306, 316, 364, 403, 476, 512, 580, 755, 870, 915]","[221, 267, 291, 305, 313, 460, 521, 593, 632]",SCUS.tsv,S0618,S0619
who's,1,388,"[184, 354]","[388, 744]",SCUS.tsv,S0618,S0619
for you,2,853,"[188, 199, 325, 476, 862]",[853],SCUS.tsv,S0618,S0619
they do,2,795,"[194, 195]",[795],SCUS.tsv,S0618,S0619
know what,2,195,[195],"[37, 487]",SCUS.tsv,S0618,S0619
even,1,195,"[195, 270, 312, 434, 640, 673, 884]","[55, 132, 138, 650]",SCUS.tsv,S0618,S0619
mean,1,195,"[195, 310, 653, 664, 691, 731, 904, 906]","[73, 146, 730, 951, 193]",SCUS.tsv,S0618,S0619
dick,1,195,[195],[191],SCUS.tsv,S0618,S0619
know what dick mean,4,195,[195],[193],SCUS.tsv,S0618,S0619
just like really,3,203,[203],[90],SCUS.tsv,S0618,S0619
be just like,3,203,[203],"[132, 154]",SCUS.tsv,S0618,S0619
he be just,3,203,[203],[200],SCUS.tsv,S0618,S0619
he's,1,203,"[203, 218, 508, 889, 906]","[202, 215, 217, 531, 551, 553, 696, 698, 916]",SCUS.tsv,S0618,S0619
just like,2,215,"[203, 767]","[215, 453, 454, 746]",SCUS.tsv,S0618,S0619
like really,2,215,[203],"[215, 372]",SCUS.tsv,S0618,S0619
it all,2,372,"[203, 522, 809]","[372, 938]",SCUS.tsv,S0618,S0619
be just,2,376,"[203, 308, 312, 582, 963]","[376, 704]",SCUS.tsv,S0618,S0619
get it,2,396,"[203, 490, 496]",[396],SCUS.tsv,S0618,S0619
he be,2,553,"[203, 218, 383]",[553],SCUS.tsv,S0618,S0619
as much,2,682,"[203, 669, 733]","[682, 795]",SCUS.tsv,S0618,S0619
piss,1,790,[203],"[790, 795]",SCUS.tsv,S0618,S0619
but get,2,930,[203],[930],SCUS.tsv,S0618,S0619
lot,1,299,"[212, 262]","[299, 386, 621]",SCUS.tsv,S0618,S0619
hair,1,216,[216],"[132, 211]",SCUS.tsv,S0618,S0619
the big hair,3,216,[216],[182],SCUS.tsv,S0618,S0619
it isn't,2,453,[216],[453],SCUS.tsv,S0618,S0619
yeah it's,2,628,"[216, 345, 882, 904]",[628],SCUS.tsv,S0618,S0619
one of,2,218,"[218, 308, 436]","[49, 235, 388]",SCUS.tsv,S0618,S0619
so funny,2,218,[218],"[113, 116, 378]",SCUS.tsv,S0618,S0619
eat,1,218,"[218, 219, 222]","[132, 134, 225, 464, 632]",SCUS.tsv,S0618,S0619
try to,2,218,[218],"[134, 154, 191, 495, 875]",SCUS.tsv,S0618,S0619
on one,2,218,[218],[187],SCUS.tsv,S0618,S0619
he's so,2,218,[218],[202],SCUS.tsv,S0618,S0619
first lessons,2,225,[218],[225],SCUS.tsv,S0618,S0619
i be like,3,219,[219],"[189, 213, 225, 241, 376, 958, 961, 964]",SCUS.tsv,S0618,S0619
like you know,3,219,[219],"[215, 402]",SCUS.tsv,S0618,S0619
if you're,2,251,"[219, 864]","[251, 475, 674, 684]",SCUS.tsv,S0618,S0619
know if,2,301,"[219, 783]","[301, 529, 533]",SCUS.tsv,S0618,S0619
but er,2,307,[219],[307],SCUS.tsv,S0618,S0619
and i be like,4,370,[219],"[370, 376]",SCUS.tsv,S0618,S0619
be like,2,370,"[219, 383, 699, 763, 771]","[370, 372, 374, 376, 873, 957, 958, 961, 964]",SCUS.tsv,S0618,S0619
and i be like you,5,374,[219],[374],SCUS.tsv,S0618,S0619
the table,2,464,"[219, 614]",[464],SCUS.tsv,S0618,S0619
hungry,1,469,[219],[469],SCUS.tsv,S0618,S0619
table,1,605,"[219, 614]","[605, 607, 613]",SCUS.tsv,S0618,S0619
just don't,2,220,[220],[37],SCUS.tsv,S0618,S0619
just don't get,3,396,[220],[396],SCUS.tsv,S0618,S0619
everywhere,1,621,"[220, 450]",[621],SCUS.tsv,S0618,S0619
kid,1,224,[224],"[209, 464, 680, 696, 704, 728, 746]",SCUS.tsv,S0618,S0619
poor,1,519,[224],[519],SCUS.tsv,S0618,S0619
away,1,730,"[224, 733]","[730, 746]",SCUS.tsv,S0618,S0619
drink,1,235,"[230, 234, 248, 262, 321, 631]","[235, 239, 241, 249, 251, 257, 259, 261]",SCUS.tsv,S0618,S0619
of water,2,237,"[230, 248]",[237],SCUS.tsv,S0618,S0619
poland,1,232,"[232, 963]","[80, 553, 900]",SCUS.tsv,S0618,S0619
i think they're,3,232,[232],[196],SCUS.tsv,S0618,S0619
they're all,2,402,[232],[402],SCUS.tsv,S0618,S0619
to be,2,595,"[232, 272, 476, 480, 667]",[595],SCUS.tsv,S0618,S0619
think they're,2,855,[232],[855],SCUS.tsv,S0618,S0619
don't drink,2,249,[234],[249],SCUS.tsv,S0618,S0619
yeah i,2,244,"[244, 262, 316, 408, 417, 427, 480, 565, 596, 629, 649, 654, 729, 749, 939, 941, 968]","[206, 511, 553, 674, 799]",SCUS.tsv,S0618,S0619
of water a day,4,246,[246],[237],SCUS.tsv,S0618,S0619
i just,2,248,"[248, 457, 490, 662, 887]","[3, 37, 351, 370, 396, 495]",SCUS.tsv,S0618,S0619
talk to,2,248,"[248, 448]","[3, 778, 780]",SCUS.tsv,S0618,S0619
fill,1,248,"[248, 323, 329]",[3],SCUS.tsv,S0618,S0619
talk,1,248,"[248, 448]","[3, 529, 778]",SCUS.tsv,S0618,S0619
of these,2,248,"[248, 971]","[28, 43, 49, 73, 704]",SCUS.tsv,S0618,S0619
as well,2,248,"[248, 436, 757, 761]","[31, 156, 748]",SCUS.tsv,S0618,S0619
you know i,3,248,"[248, 319]",[132],SCUS.tsv,S0618,S0619
i i,2,248,"[248, 640, 944]","[132, 473, 694]",SCUS.tsv,S0618,S0619
eight,1,248,"[248, 856]",[148],SCUS.tsv,S0618,S0619
you drink,2,248,[248],[241],SCUS.tsv,S0618,S0619
just keep,2,375,[248],"[375, 978]",SCUS.tsv,S0618,S0619
that i,2,511,"[248, 414, 450, 662, 664, 765, 783, 787, 864]","[511, 527, 903]",SCUS.tsv,S0618,S0619
fell,1,525,[248],"[525, 529]",SCUS.tsv,S0618,S0619
and he,2,696,"[248, 383, 436]","[696, 698]",SCUS.tsv,S0618,S0619
know i,2,776,"[248, 319]",[776],SCUS.tsv,S0618,S0619
i like,2,825,"[248, 596, 870]",[825],SCUS.tsv,S0618,S0619
drink tap water,3,262,[262],[249],SCUS.tsv,S0618,S0619
tap,1,262,[262],[255],SCUS.tsv,S0618,S0619
be drink tap water,4,262,[262],[259],SCUS.tsv,S0618,S0619
all the,2,469,"[262, 414]",[469],SCUS.tsv,S0618,S0619
probably a lot,3,748,[262],[748],SCUS.tsv,S0618,S0619
that be,2,264,"[264, 415, 465, 620]","[49, 70, 118, 152, 818, 879]",SCUS.tsv,S0618,S0619
and it be,3,370,"[264, 308, 843]",[370],SCUS.tsv,S0618,S0619
fine,1,374,"[264, 268, 771]",[374],SCUS.tsv,S0618,S0619
weeks,1,531,[264],"[531, 713]",SCUS.tsv,S0618,S0619
and it,2,632,"[264, 308, 450, 667, 843]","[632, 696]",SCUS.tsv,S0618,S0619
five weeks,2,738,[264],"[738, 740]",SCUS.tsv,S0618,S0619
filter,1,299,"[266, 268, 270, 272, 288, 329]","[299, 303]",SCUS.tsv,S0618,S0619
still,1,621,"[266, 317, 443, 457, 470, 941, 944]","[621, 859, 873, 903, 978]",SCUS.tsv,S0618,S0619
monday,1,268,"[268, 472]","[162, 473]",SCUS.tsv,S0618,S0619
like a,2,268,"[268, 383, 763, 767, 771, 846]","[191, 305, 388, 390, 453, 914, 938, 960, 965]",SCUS.tsv,S0618,S0619
by this,2,859,[268],[859],SCUS.tsv,S0618,S0619
of a,2,900,"[268, 412, 769]",[900],SCUS.tsv,S0618,S0619
but you,2,270,"[270, 445]",[136],SCUS.tsv,S0618,S0619
and it's,2,402,"[270, 272, 588]","[402, 597, 730, 778]",SCUS.tsv,S0618,S0619
you can,2,595,"[270, 296, 335, 457, 833]","[595, 728, 795, 867]",SCUS.tsv,S0618,S0619
about a,2,657,"[270, 319]",[657],SCUS.tsv,S0618,S0619
twelve,1,696,[270],"[696, 698, 700, 742]",SCUS.tsv,S0618,S0619
erm but,2,706,"[270, 649]","[706, 713]",SCUS.tsv,S0618,S0619
high,1,825,"[270, 638]",[825],SCUS.tsv,S0618,S0619
need to,2,272,"[272, 319, 443, 494, 504, 506, 897]","[72, 162, 424]",SCUS.tsv,S0618,S0619
need,1,330,"[272, 319, 329, 443, 494, 504, 506, 897]","[330, 424]",SCUS.tsv,S0618,S0619
eleven,1,694,"[272, 276]",[694],SCUS.tsv,S0618,S0619
years,1,700,"[272, 276, 319, 414, 685]","[700, 736]",SCUS.tsv,S0618,S0619
hundred,1,712,"[274, 826]",[712],SCUS.tsv,S0618,S0619
fifty,1,812,[274],[812],SCUS.tsv,S0618,S0619
bottle,1,276,"[276, 282, 284, 308, 312, 317, 319]","[243, 251, 299]",SCUS.tsv,S0618,S0619
buy,1,276,"[276, 308, 339, 429, 524, 824]","[251, 422, 424]",SCUS.tsv,S0618,S0619
don't know,2,278,"[278, 319, 486, 594, 963]","[15, 37, 51, 301, 307, 390, 529, 533, 603, 626, 742, 776, 799, 801, 807, 879, 193]",SCUS.tsv,S0618,S0619
don't know what,3,278,[278],"[37, 193, 487]",SCUS.tsv,S0618,S0619
happy days,2,344,[280],"[344, 346]",SCUS.tsv,S0618,S0619
happy,1,454,"[280, 425, 429, 476, 643]",[454],SCUS.tsv,S0618,S0619
gym,1,282,[282],"[134, 366, 388, 825]",SCUS.tsv,S0618,S0619
so yeah,2,282,"[282, 316, 415, 482, 911]",[174],SCUS.tsv,S0618,S0619
gym bottle,2,299,[282],[299],SCUS.tsv,S0618,S0619
yeah and,2,422,"[282, 339, 414, 448, 524, 981]","[422, 587, 632, 867, 885, 898]",SCUS.tsv,S0618,S0619
promotion,1,426,[282],[426],SCUS.tsv,S0618,S0619
i have,2,284,"[284, 319, 352, 354, 406, 457, 647, 649, 651, 653, 731]","[31, 49, 132, 148, 928]",SCUS.tsv,S0618,S0619
but it,2,453,"[284, 524]","[453, 634]",SCUS.tsv,S0618,S0619
also,1,288,"[288, 640, 975]",[64],SCUS.tsv,S0618,S0619
in it,2,288,[288],[182],SCUS.tsv,S0618,S0619
and that's,2,740,[288],[740],SCUS.tsv,S0618,S0619
bloody,1,290,"[290, 831]","[51, 171]",SCUS.tsv,S0618,S0619
days,1,344,[292],"[344, 346]",SCUS.tsv,S0618,S0619
to have,2,294,"[294, 436, 439, 645, 665, 733]","[3, 37, 66, 72, 750]",SCUS.tsv,S0618,S0619
have this,2,778,"[294, 439, 909]",[778],SCUS.tsv,S0618,S0619
thing,1,296,"[296, 304, 308, 325, 356, 377, 434, 436, 654, 659, 941]","[47, 305, 393]",SCUS.tsv,S0618,S0619
with the,2,304,"[304, 421, 895]","[182, 211, 626]",SCUS.tsv,S0618,S0619
the whole,2,308,[308],[80],SCUS.tsv,S0618,S0619
it be just,3,308,"[308, 312]","[132, 154]",SCUS.tsv,S0618,S0619
be just the,3,376,[308],[376],SCUS.tsv,S0618,S0619
just the,2,393,[308],[393],SCUS.tsv,S0618,S0619
stay,1,680,"[308, 664]",[680],SCUS.tsv,S0618,S0619
whole,1,728,[308],[728],SCUS.tsv,S0618,S0619
when i,2,928,"[308, 457, 496, 870]",[928],SCUS.tsv,S0618,S0619
while i,2,310,[310],[3],SCUS.tsv,S0618,S0619
around,1,678,"[310, 319, 448]",[678],SCUS.tsv,S0618,S0619
i mean,2,730,"[310, 653, 664, 691, 731, 904, 906]",[730],SCUS.tsv,S0618,S0619
of it,2,873,[310],[873],SCUS.tsv,S0618,S0619
warm,1,847,"[314, 317, 333]",[847],SCUS.tsv,S0618,S0619
yeah i think,3,674,"[316, 629, 749]",[674],SCUS.tsv,S0618,S0619
i have a,3,319,"[319, 352, 406, 653]","[49, 928]",SCUS.tsv,S0618,S0619
i don't know,3,319,"[319, 486, 594, 963]","[51, 307, 390, 487, 533, 603, 626, 742, 776, 799, 801, 807, 301]",SCUS.tsv,S0618,S0619
to find,2,319,[319],[154],SCUS.tsv,S0618,S0619
or two,2,319,[319],"[173, 576]",SCUS.tsv,S0618,S0619
the biggest,2,319,[319],[215],SCUS.tsv,S0618,S0619
back,1,319,"[319, 506, 510, 571, 577, 654, 800, 977]","[229, 519, 525]",SCUS.tsv,S0618,S0619
i've be,2,319,"[319, 933]",[259],SCUS.tsv,S0618,S0619
i don't know if,4,319,"[319, 963]","[301, 533]",SCUS.tsv,S0618,S0619
this be,2,376,"[319, 490, 616]","[376, 527]",SCUS.tsv,S0618,S0619
don't know if,3,529,"[319, 963]",[529],SCUS.tsv,S0618,S0619
somewhere,1,529,"[319, 323, 333]","[529, 576, 595]",SCUS.tsv,S0618,S0619
be well,2,533,[319],[533],SCUS.tsv,S0618,S0619
live in,2,541,"[319, 540]","[541, 696, 746, 964]",SCUS.tsv,S0618,S0619
fourth,1,696,[319],[696],SCUS.tsv,S0618,S0619
a month and,3,724,[319],[724],SCUS.tsv,S0618,S0619
a month,2,724,[319],[724],SCUS.tsv,S0618,S0619
couple of years,3,736,[319],[736],SCUS.tsv,S0618,S0619
live,1,748,"[319, 450, 540, 659]","[748, 859, 964]",SCUS.tsv,S0618,S0619
of er,2,776,[319],[776],SCUS.tsv,S0618,S0619
er you know,3,778,"[319, 665]",[778],SCUS.tsv,S0618,S0619
might,1,903,"[319, 434, 524]",[903],SCUS.tsv,S0618,S0619
every,1,916,[319],[916],SCUS.tsv,S0618,S0619
you have a,3,323,[323],[225],SCUS.tsv,S0618,S0619
a big,2,960,"[323, 476, 522, 897]","[960, 964]",SCUS.tsv,S0618,S0619
litres,1,325,[325],[241],SCUS.tsv,S0618,S0619
i think it's,3,325,"[325, 610]","[249, 501, 898]",SCUS.tsv,S0618,S0619
think it's,2,325,"[325, 610]",[249],SCUS.tsv,S0618,S0619
hold,1,655,"[325, 983]",[655],SCUS.tsv,S0618,S0619
i need,2,329,[329],"[72, 162]",SCUS.tsv,S0618,S0619
erm so,2,329,[329],[146],SCUS.tsv,S0618,S0619
what i,2,329,[329],"[196, 593]",SCUS.tsv,S0618,S0619
be not,2,333,[333],[49],SCUS.tsv,S0618,S0619
i've get a,3,447,[333],"[447, 453, 712]",SCUS.tsv,S0618,S0619
be somewhere,2,595,[333],[595],SCUS.tsv,S0618,S0619
not a,2,696,"[333, 480, 582, 660]",[696],SCUS.tsv,S0618,S0619
i've get,2,803,"[333, 490, 837, 880, 946]",[803],SCUS.tsv,S0618,S0619
fill the,2,335,[335],[3],SCUS.tsv,S0618,S0619
so it,2,335,"[335, 654]","[146, 148, 154, 702]",SCUS.tsv,S0618,S0619
so you,2,454,"[335, 457]","[454, 916]",SCUS.tsv,S0618,S0619
outside,1,595,[335],[595],SCUS.tsv,S0618,S0619
leave,1,682,"[335, 618, 620, 654]","[682, 900]",SCUS.tsv,S0618,S0619
and you can,3,867,[335],[867],SCUS.tsv,S0618,S0619
of that,2,875,"[335, 434, 636, 716]",[875],SCUS.tsv,S0618,S0619
solve,1,338,[337],[338],SCUS.tsv,S0618,S0619
and i've,2,339,"[339, 933]","[49, 259]",SCUS.tsv,S0618,S0619
it for,2,339,[339],[49],SCUS.tsv,S0618,S0619
it erm,2,339,[339],"[182, 674]",SCUS.tsv,S0618,S0619
money,1,339,"[339, 731, 831, 983]","[255, 706, 730]",SCUS.tsv,S0618,S0619
give,1,372,"[339, 809]",[372],SCUS.tsv,S0618,S0619
for it,2,475,[339],[475],SCUS.tsv,S0618,S0619
that erm,2,875,"[339, 588]",[875],SCUS.tsv,S0618,S0619
devices,1,682,[341],[682],SCUS.tsv,S0618,S0619
and then i,3,801,"[341, 904]",[801],SCUS.tsv,S0618,S0619
please,1,343,[343],"[225, 568]",SCUS.tsv,S0618,S0619
water and,2,343,[343],[251],SCUS.tsv,S0618,S0619
phone,1,916,"[343, 944]",[916],SCUS.tsv,S0618,S0619
i can't,2,354,"[354, 492, 636, 640, 880, 887]","[73, 398, 875, 918]",SCUS.tsv,S0618,S0619
on facebook,2,354,[354],"[348, 386]",SCUS.tsv,S0618,S0619
so like,2,396,[354],"[396, 527]",SCUS.tsv,S0618,S0619
can't,1,454,"[354, 492, 636, 640, 880, 887, 935, 941, 944]","[454, 832, 875, 918]",SCUS.tsv,S0618,S0619
help,1,676,"[354, 939]","[676, 678]",SCUS.tsv,S0618,S0619
school,1,710,[354],"[710, 713, 748, 754, 778, 877]",SCUS.tsv,S0618,S0619
the side,2,356,"[356, 441, 909]","[73, 440]",SCUS.tsv,S0618,S0619
and she's,2,356,"[356, 360, 664]","[348, 370, 744]",SCUS.tsv,S0618,S0619
pose in,2,368,[356],[368],SCUS.tsv,S0618,S0619
pose,1,376,"[356, 381]",[376],SCUS.tsv,S0618,S0619
you see,2,507,[356],[507],SCUS.tsv,S0618,S0619
see her,2,740,[356],[740],SCUS.tsv,S0618,S0619
just make,2,358,[358],[189],SCUS.tsv,S0618,S0619
just make me,3,358,[358],[353],SCUS.tsv,S0618,S0619
make me,2,632,[358],[632],SCUS.tsv,S0618,S0619
on her,2,362,[362],[348],SCUS.tsv,S0618,S0619
photos,1,362,"[362, 434, 450, 887, 909]","[348, 400]",SCUS.tsv,S0618,S0619
put,1,364,"[364, 457, 486, 711, 809, 843, 844]","[348, 710, 803]",SCUS.tsv,S0618,S0619
picture of,2,368,[364],"[368, 388, 453]",SCUS.tsv,S0618,S0619
children,1,650,"[364, 645, 647, 649, 651, 731, 749, 757, 761]","[650, 690, 710, 776, 793]",SCUS.tsv,S0618,S0619
where's the cat,3,366,[365],[366],SCUS.tsv,S0618,S0619
oh no,2,371,"[371, 592]","[239, 655, 842, 845]",SCUS.tsv,S0618,S0619
i saw,2,511,"[377, 381, 664]",[511],SCUS.tsv,S0618,S0619
in that,2,379,"[379, 765]",[209],SCUS.tsv,S0618,S0619
and a,2,381,"[381, 685]","[53, 713, 724]",SCUS.tsv,S0618,S0619
she be,2,381,"[381, 540, 654, 664, 667]","[348, 374, 372, 376]",SCUS.tsv,S0618,S0619
and she be,3,381,"[381, 664]","[372, 376]",SCUS.tsv,S0618,S0619
winter,1,531,[381],[531],SCUS.tsv,S0618,S0619
professional,1,386,"[383, 434, 450]","[386, 400, 453]",SCUS.tsv,S0618,S0619
yeah yeah yeah,3,403,"[403, 512, 755]","[221, 267, 291, 313, 460, 593]",SCUS.tsv,S0618,S0619
week,1,406,"[406, 412, 425, 904]","[132, 531, 948, 171, 928]",SCUS.tsv,S0618,S0619
a week,2,406,"[406, 412]","[171, 928]",SCUS.tsv,S0618,S0619
job,1,547,"[406, 417, 645]",[547],SCUS.tsv,S0618,S0619
for a,2,576,[406],"[576, 724, 978]",SCUS.tsv,S0618,S0619
tiny,1,408,[408],[148],SCUS.tsv,S0618,S0619
upstairs,1,408,"[408, 450, 620, 971]",[346],SCUS.tsv,S0618,S0619
studio,1,408,[408],"[400, 455]",SCUS.tsv,S0618,S0619
work for,2,551,[408],[551],SCUS.tsv,S0618,S0619
probably the,2,410,[410],[80],SCUS.tsv,S0618,S0619
there be so many,4,410,[410],[196],SCUS.tsv,S0618,S0619
i presume,2,410,[410],[348],SCUS.tsv,S0618,S0619
so many,2,410,[410],[348],SCUS.tsv,S0618,S0619
fuck,1,412,[412],[51],SCUS.tsv,S0618,S0619
people,1,412,"[412, 414, 492, 662, 880, 935]","[398, 400, 422, 776, 778, 867, 873, 875, 877, 900]",SCUS.tsv,S0618,S0619
tell,1,527,[412],[527],SCUS.tsv,S0618,S0619
call,1,603,"[412, 414]",[603],SCUS.tsv,S0618,S0619
fuck off,2,918,[412],[918],SCUS.tsv,S0618,S0619
manage to,2,414,[414],[88],SCUS.tsv,S0618,S0619
i'd,1,414,"[414, 733, 749]","[225, 475, 595, 607, 875]",SCUS.tsv,S0618,S0619
say to,2,414,[414],[370],SCUS.tsv,S0618,S0619
be to,2,414,[414],[388],SCUS.tsv,S0618,S0619
the sort of,3,525,[414],"[525, 782]",SCUS.tsv,S0618,S0619
longer,1,726,[414],[726],SCUS.tsv,S0618,S0619
to a,2,754,[414],[754],SCUS.tsv,S0618,S0619
work with,2,778,[414],[778],SCUS.tsv,S0618,S0619
to people,2,867,[414],[867],SCUS.tsv,S0618,S0619
yeah and i,3,898,"[414, 448, 524]",[898],SCUS.tsv,S0618,S0619
would,1,417,"[417, 904]","[96, 118, 422, 525, 686, 732]",SCUS.tsv,S0618,S0619
never,1,417,"[417, 631, 654]","[164, 605, 655, 885]",SCUS.tsv,S0618,S0619
ever,1,920,[417],[920],SCUS.tsv,S0618,S0619
i haven't,2,419,[419],[132],SCUS.tsv,S0618,S0619
yeah i've,2,447,[419],[447],SCUS.tsv,S0618,S0619
ignore,1,421,[421],[370],SCUS.tsv,S0618,S0619
of i,2,920,[421],[920],SCUS.tsv,S0618,S0619
to say,2,425,"[425, 944]",[88],SCUS.tsv,S0618,S0619
will and i'm,3,427,[427],[171],SCUS.tsv,S0618,S0619
i'm not,2,712,"[427, 470]","[712, 801]",SCUS.tsv,S0618,S0619
and i'm,2,900,"[427, 476]","[900, 918]",SCUS.tsv,S0618,S0619
try,1,429,"[429, 592]","[134, 154, 191, 495, 875]",SCUS.tsv,S0618,S0619
to buy,2,429,[429],[424],SCUS.tsv,S0618,S0619
persuade,1,429,[429],[424],SCUS.tsv,S0618,S0619
be do,2,436,"[436, 933]","[140, 235, 507]",SCUS.tsv,S0618,S0619
my one to ones,4,436,[436],[146],SCUS.tsv,S0618,S0619
one to ones,3,436,[436],[148],SCUS.tsv,S0618,S0619
do it,2,436,"[436, 492, 904]","[162, 726, 859, 875]",SCUS.tsv,S0618,S0619
erm it,2,436,[436],[182],SCUS.tsv,S0618,S0619
show,1,436,"[436, 439, 445, 823]","[191, 348, 370, 438, 873]",SCUS.tsv,S0618,S0619
of my,2,436,"[436, 773, 899, 981]","[225, 299, 386]",SCUS.tsv,S0618,S0619
friends,1,436,"[436, 664, 884]","[299, 348, 386, 873]",SCUS.tsv,S0618,S0619
thing yeah,2,436,[436],[305],SCUS.tsv,S0618,S0619
to show,2,439,"[439, 445]","[191, 438]",SCUS.tsv,S0618,S0619
ears,1,439,[439],[438],SCUS.tsv,S0618,S0619
from the,2,441,"[441, 971]","[193, 255, 388, 728, 440]",SCUS.tsv,S0618,S0619
from the side,3,441,[441],[440],SCUS.tsv,S0618,S0619
to see,2,822,[443],[822],SCUS.tsv,S0618,S0619
everything,1,445,"[445, 524, 866, 939]","[51, 803, 867]",SCUS.tsv,S0618,S0619
and also,2,445,[445],[64],SCUS.tsv,S0618,S0619
eye,1,445,"[445, 504, 971]","[213, 215, 217]",SCUS.tsv,S0618,S0619
and i think that's,4,597,[445],[597],SCUS.tsv,S0618,S0619
and i think,3,748,"[445, 815]","[748, 818, 898]",SCUS.tsv,S0618,S0619
cos i've,2,448,[448],[43],SCUS.tsv,S0618,S0619
she say,2,448,"[448, 450]",[370],SCUS.tsv,S0618,S0619
it get,2,450,[450],[134],SCUS.tsv,S0618,S0619
get all,2,450,[450],[162],SCUS.tsv,S0618,S0619
i want,2,450,[450],[196],SCUS.tsv,S0618,S0619
or something,2,450,"[450, 848]","[390, 501, 603]",SCUS.tsv,S0618,S0619
photo,1,450,"[450, 457]","[447, 453]",SCUS.tsv,S0618,S0619
get this,2,547,"[450, 645]",[547],SCUS.tsv,S0618,S0619
they be,2,682,"[450, 841, 895, 971]","[682, 696, 957]",SCUS.tsv,S0618,S0619
take the,2,790,[450],"[790, 795]",SCUS.tsv,S0618,S0619
they've get,2,825,[450],[825],SCUS.tsv,S0618,S0619
it's like,2,452,"[452, 656, 763]","[239, 255, 305, 402, 628, 960, 965]",SCUS.tsv,S0618,S0619
to pay,2,720,[452],[720],SCUS.tsv,S0618,S0619
on my cv,3,457,[457],[447],SCUS.tsv,S0618,S0619
on my cv for,4,457,[457],[453],SCUS.tsv,S0618,S0619
apply,1,867,[457],[867],SCUS.tsv,S0618,S0619
the stamp,2,460,[459],[460],SCUS.tsv,S0618,S0619
or the,2,597,"[459, 598]",[597],SCUS.tsv,S0618,S0619
i enjoy,2,465,[465],[174],SCUS.tsv,S0618,S0619
night,1,465,"[465, 640, 642, 882]","[453, 916, 816]",SCUS.tsv,S0618,S0619
be nice,2,467,[465],[467],SCUS.tsv,S0618,S0619
night i,2,816,[465],[816],SCUS.tsv,S0618,S0619
sound,1,470,"[470, 514, 516]","[7, 21]",SCUS.tsv,S0618,S0619
not so,2,470,[470],[15],SCUS.tsv,S0618,S0619
the best,2,470,[470],[47],SCUS.tsv,S0618,S0619
health,1,470,[470],[235],SCUS.tsv,S0618,S0619
be gonna,2,501,[470],[501],SCUS.tsv,S0618,S0619
prepare,1,472,[472],[166],SCUS.tsv,S0618,S0619
i'm er,2,476,[476],[59],SCUS.tsv,S0618,S0619
stress,1,476,[476],[134],SCUS.tsv,S0618,S0619
up for it,3,476,[476],[475],SCUS.tsv,S0618,S0619
yeah as,2,790,[476],[790],SCUS.tsv,S0618,S0619
up for,2,791,[476],[791],SCUS.tsv,S0618,S0619
not gonna,2,801,[476],[801],SCUS.tsv,S0618,S0619
able to,2,495,"[478, 671]","[495, 529, 900]",SCUS.tsv,S0618,S0619
then yeah i,3,553,[480],[553],SCUS.tsv,S0618,S0619
drop,1,869,[480],[869],SCUS.tsv,S0618,S0619
have a look,3,486,[486],[72],SCUS.tsv,S0618,S0619
password,1,487,[486],[487],SCUS.tsv,S0618,S0619
wi fi,2,488,[488],[483],SCUS.tsv,S0618,S0619
cos i'm,2,570,[488],[570],SCUS.tsv,S0618,S0619
that's what,2,593,[488],[593],SCUS.tsv,S0618,S0619
no i've,2,490,[490],"[138, 655]",SCUS.tsv,S0618,S0619
i just haven't be,4,495,[490],[495],SCUS.tsv,S0618,S0619
be why,2,543,[490],[543],SCUS.tsv,S0618,S0619
to it,2,626,[490],[626],SCUS.tsv,S0618,S0619
what the password be,4,492,[492],[487],SCUS.tsv,S0618,S0619
yeah so,2,531,"[494, 506, 749, 897]","[531, 551]",SCUS.tsv,S0618,S0619
i get,2,496,"[496, 638, 944]","[132, 720]",SCUS.tsv,S0618,S0619
the time,2,504,"[504, 664, 667, 904]","[3, 154, 469]",SCUS.tsv,S0618,S0619
i need to,3,504,[504],"[72, 162]",SCUS.tsv,S0618,S0619
time,1,504,"[504, 636, 654, 662, 664, 667, 904]","[132, 136, 138, 551, 686, 938, 154, 469]",SCUS.tsv,S0618,S0619
keep,1,504,"[504, 921]","[375, 978]",SCUS.tsv,S0618,S0619
in his,2,742,[504],[742],SCUS.tsv,S0618,S0619
to get,2,900,[506],[900],SCUS.tsv,S0618,S0619
no i,2,508,"[508, 645, 651, 757]","[239, 307, 820]",SCUS.tsv,S0618,S0619
die,1,508,[508],[259],SCUS.tsv,S0618,S0619
and he's,2,698,[508],[698],SCUS.tsv,S0618,S0619
fly,1,510,"[510, 972]","[132, 511, 531]",SCUS.tsv,S0618,S0619
but you know,3,512,"[512, 882]",[136],SCUS.tsv,S0618,S0619
minute,1,514,[514],"[144, 148]",SCUS.tsv,S0618,S0619
pretty,1,901,[516],[901],SCUS.tsv,S0618,S0619
