speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0188,75,23,21,0.30666666666666664,S0187,121,56,51,0.4628099173553719,S0387,236,105,91,0.4449152542372881,S0200,29,9,9,0.3103448275862069,461,193,0.41865509761388287,172,0,50,SLPW.tsv
S0188,66,22,19,0.3333333333333333,S0187,330,145,120,0.4393939393939394,S0387,155,81,70,0.5225806451612903,S0200,54,35,23,0.6481481481481481,605,283,0.4677685950413223,232,50,100,SLPW.tsv
S0188,80,30,26,0.375,S0187,173,72,65,0.4161849710982659,S0387,138,61,60,0.4420289855072464,S0200,94,46,37,0.48936170212765956,485,209,0.4309278350515464,188,100,150,SLPW.tsv
S0188,92,30,23,0.32608695652173914,S0187,192,83,65,0.4322916666666667,S0387,99,52,42,0.5252525252525253,S0200,74,37,30,0.5,457,202,0.4420131291028446,160,150,200,SLPW.tsv
S0188,78,40,35,0.5128205128205128,S0187,127,67,50,0.5275590551181102,S0387,138,34,31,0.2463768115942029,S0200,26,12,9,0.46153846153846156,369,153,0.4146341463414634,125,200,250,SLPW.tsv
S0188,54,23,20,0.42592592592592593,S0187,145,43,32,0.296551724137931,S0387,25,11,7,0.44,S0200,97,24,20,0.24742268041237114,321,101,0.3146417445482866,79,250,300,SLPW.tsv
S0188,176,104,91,0.5909090909090909,S0187,157,51,43,0.3248407643312102,S0387,45,23,21,0.5111111111111111,S0200,145,55,41,0.3793103448275862,523,233,0.44550669216061184,196,300,350,SLPW.tsv
S0188,95,34,31,0.35789473684210527,S0187,127,61,51,0.48031496062992124,S0387,153,61,57,0.39869281045751637,S0200,48,20,16,0.4166666666666667,423,176,0.4160756501182033,155,350,400,SLPW.tsv
S0188,100,39,34,0.39,S0187,92,58,50,0.6304347826086957,S0387,219,72,65,0.3287671232876712,S0200,71,45,39,0.6338028169014085,482,214,0.44398340248962653,188,400,450,SLPW.tsv
S0188,64,30,25,0.46875,S0187,118,56,41,0.4745762711864407,S0387,59,4,3,0.06779661016949153,S0200,52,17,14,0.3269230769230769,293,107,0.3651877133105802,83,450,494,SLPW.tsv
