speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0202,8,2,2,0.25,S0204,205,53,48,0.25853658536585367,S0206,336,162,155,0.48214285714285715,S0205,50,28,27,0.56,599,245,0.4090150250417362,232,0,50,SK8T.tsv
S0202,43,28,25,0.6511627906976745,S0204,245,44,39,0.17959183673469387,S0206,139,88,73,0.6330935251798561,S0205,48,20,15,0.4166666666666667,475,180,0.37894736842105264,152,50,100,SK8T.tsv
S0202,224,141,117,0.6294642857142857,S0204,163,92,71,0.5644171779141104,S0206,230,27,25,0.11739130434782609,S0205,80,51,32,0.6375,697,311,0.44619799139167865,245,100,150,SK8T.tsv
S0202,82,34,28,0.4146341463414634,S0204,106,17,16,0.16037735849056603,S0206,282,139,121,0.4929078014184397,S0205,15,5,5,0.3333333333333333,485,195,0.4020618556701031,170,150,200,SK8T.tsv
S0202,184,105,91,0.5706521739130435,S0204,317,101,81,0.3186119873817035,S0206,16,3,3,0.1875,S0205,57,25,22,0.43859649122807015,574,234,0.4076655052264808,197,200,250,SK8T.tsv
S0202,66,31,24,0.4696969696969697,S0204,102,46,40,0.45098039215686275,S0206,78,38,31,0.48717948717948717,S0205,502,219,205,0.4362549800796813,748,334,0.446524064171123,300,250,300,SK8T.tsv
S0202,91,56,51,0.6153846153846154,S0204,79,36,31,0.45569620253164556,S0206,49,18,14,0.3673469387755102,S0205,758,306,256,0.40369393139841686,977,416,0.4257932446264074,352,300,350,SK8T.tsv
S0202,120,54,50,0.45,S0204,68,19,16,0.27941176470588236,S0206,340,200,179,0.5882352941176471,S0205,111,43,35,0.38738738738738737,639,316,0.4945226917057903,280,350,400,SK8T.tsv
S0202,13,7,6,0.5384615384615384,S0204,97,54,48,0.5567010309278351,S0206,136,90,75,0.6617647058823529,S0205,427,58,56,0.1358313817330211,673,209,0.31054977711738485,185,400,450,SK8T.tsv
S0202,245,141,118,0.5755102040816327,S0204,345,180,147,0.5217391304347826,S0206,354,44,39,0.12429378531073447,S0205,161,119,86,0.7391304347826086,1105,484,0.43800904977375565,390,450,500,SK8T.tsv
S0202,1,1,1,1.0,S0204,88,19,17,0.2159090909090909,S0206,35,13,12,0.37142857142857144,S0205,27,12,12,0.4444444444444444,151,45,0.2980132450331126,42,500,517,SK8T.tsv
