speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0689,168,76,68,0.4523809523809524,S0688,46,12,10,0.2608695652173913,S0687,112,35,27,0.3125,S0690,46,14,12,0.30434782608695654,372,137,0.3682795698924731,117,0,50,SLJW.tsv
S0689,56,18,18,0.32142857142857145,S0688,11,1,1,0.09090909090909091,S0687,16,10,7,0.625,S0690,80,6,6,0.075,163,35,0.2147239263803681,32,50,100,SLJW.tsv
S0689,59,22,16,0.3728813559322034,S0688,27,11,11,0.4074074074074074,S0687,61,17,11,0.2786885245901639,S0690,57,9,9,0.15789473684210525,204,59,0.28921568627450983,47,100,150,SLJW.tsv
S0689,49,11,9,0.22448979591836735,S0688,33,10,8,0.30303030303030304,S0687,85,35,33,0.4117647058823529,S0690,101,50,42,0.49504950495049505,268,106,0.39552238805970147,92,150,200,SLJW.tsv
S0689,83,31,29,0.37349397590361444,S0688,28,9,8,0.32142857142857145,S0687,57,13,12,0.22807017543859648,S0690,63,27,27,0.42857142857142855,231,80,0.3463203463203463,76,200,250,SLJW.tsv
S0689,193,79,67,0.40932642487046633,S0688,46,13,13,0.2826086956521739,S0687,33,6,6,0.18181818181818182,S0690,42,10,9,0.23809523809523808,314,108,0.34394904458598724,95,250,300,SLJW.tsv
S0689,202,95,80,0.47029702970297027,S0688,79,24,22,0.3037974683544304,S0687,75,28,21,0.37333333333333335,S0690,20,12,11,0.6,376,159,0.4228723404255319,134,300,350,SLJW.tsv
S0689,127,54,50,0.4251968503937008,S0688,27,8,8,0.2962962962962963,S0687,110,24,21,0.21818181818181817,S0690,68,34,30,0.5,332,120,0.3614457831325301,109,350,400,SLJW.tsv
S0689,10,5,3,0.5,S0688,249,113,100,0.4538152610441767,S0687,6,0,0,0.0,S0690,303,120,105,0.39603960396039606,568,238,0.41901408450704225,208,400,450,SLJW.tsv
S0689,10,4,4,0.4,S0688,313,129,120,0.41214057507987223,S0687,49,34,29,0.6938775510204082,S0690,160,55,46,0.34375,532,222,0.41729323308270677,199,450,500,SLJW.tsv
S0689,20,8,6,0.4,S0688,166,66,58,0.39759036144578314,S0687,148,61,53,0.41216216216216217,S0690,0,0,0,0.0,334,135,0.4041916167664671,117,500,550,SLJW.tsv
S0689,36,20,18,0.5555555555555556,S0688,77,10,9,0.12987012987012986,S0687,142,42,38,0.29577464788732394,S0690,46,25,21,0.5434782608695652,301,97,0.3222591362126246,86,550,600,SLJW.tsv
S0689,29,12,11,0.41379310344827586,S0688,64,22,20,0.34375,S0687,150,52,48,0.3466666666666667,S0690,59,25,22,0.423728813559322,302,111,0.3675496688741722,101,600,650,SLJW.tsv
S0689,38,15,12,0.39473684210526316,S0688,123,50,44,0.4065040650406504,S0687,49,17,15,0.3469387755102041,S0690,72,18,16,0.25,282,100,0.3546099290780142,87,650,700,SLJW.tsv
S0689,14,4,4,0.2857142857142857,S0688,102,37,34,0.3627450980392157,S0687,105,17,16,0.1619047619047619,S0690,50,30,25,0.6,271,88,0.3247232472324723,79,700,750,SLJW.tsv
S0689,49,29,24,0.5918367346938775,S0688,79,13,12,0.16455696202531644,S0687,53,16,13,0.3018867924528302,S0690,75,23,19,0.30666666666666664,256,81,0.31640625,68,750,800,SLJW.tsv
S0689,90,25,21,0.2777777777777778,S0688,83,34,34,0.40963855421686746,S0687,95,43,35,0.45263157894736844,S0690,51,20,19,0.39215686274509803,319,122,0.3824451410658307,109,800,850,SLJW.tsv
S0689,60,32,25,0.5333333333333333,S0688,58,16,14,0.27586206896551724,S0687,74,24,19,0.32432432432432434,S0690,88,22,19,0.25,280,94,0.3357142857142857,77,850,900,SLJW.tsv
S0689,64,32,25,0.5,S0688,80,12,11,0.15,S0687,134,52,45,0.3880597014925373,S0690,25,8,8,0.32,303,104,0.3432343234323432,89,900,950,SLJW.tsv
S0689,76,40,34,0.5263157894736842,S0688,73,28,25,0.3835616438356164,S0687,174,49,43,0.28160919540229884,S0690,0,0,0,0.0,323,117,0.3622291021671827,102,950,1000,SLJW.tsv
S0689,38,12,10,0.3157894736842105,S0688,73,37,31,0.5068493150684932,S0687,128,45,36,0.3515625,S0690,25,12,10,0.48,264,106,0.4015151515151515,87,1000,1050,SLJW.tsv
S0689,95,34,31,0.35789473684210527,S0688,33,19,16,0.5757575757575758,S0687,113,30,27,0.26548672566371684,S0690,30,17,9,0.5666666666666667,271,100,0.36900369003690037,83,1050,1100,SLJW.tsv
S0689,73,18,15,0.2465753424657534,S0688,131,54,47,0.4122137404580153,S0687,136,51,42,0.375,S0690,14,7,7,0.5,354,130,0.3672316384180791,111,1100,1150,SLJW.tsv
S0689,78,26,21,0.3333333333333333,S0688,46,9,8,0.1956521739130435,S0687,73,24,17,0.3287671232876712,S0690,14,8,7,0.5714285714285714,211,67,0.3175355450236967,53,1150,1200,SLJW.tsv
S0689,59,13,13,0.22033898305084745,S0688,79,29,25,0.3670886075949367,S0687,79,28,26,0.35443037974683544,S0690,44,23,17,0.5227272727272727,261,93,0.3563218390804598,81,1200,1250,SLJW.tsv
S0689,0,0,0,0.0,S0688,9,0,0,0.0,S0687,35,0,0,0.0,S0690,2,0,0,0.0,46,0,0.0,0,1250,1258,SLJW.tsv
