speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0428,115,22,15,0.19130434782608696,S0505,410,49,35,0.11951219512195121,S0478,65,1,1,0.015384615384615385,S0506,0,0,0,0.0,590,72,0.12203389830508475,51,0,50,S7PU.tsv
S0428,106,33,28,0.3113207547169811,S0505,478,91,61,0.1903765690376569,S0478,0,0,0,0.0,S0506,18,11,4,0.6111111111111112,602,135,0.22425249169435216,93,50,100,S7PU.tsv
S0428,64,23,17,0.359375,S0505,197,61,40,0.3096446700507614,S0478,41,10,7,0.24390243902439024,S0506,88,39,26,0.4431818181818182,390,133,0.34102564102564104,90,100,150,S7PU.tsv
S0428,108,48,36,0.4444444444444444,S0505,82,19,12,0.23170731707317074,S0478,33,10,7,0.30303030303030304,S0506,64,26,18,0.40625,287,103,0.3588850174216028,73,150,200,S7PU.tsv
S0428,45,24,15,0.5333333333333333,S0505,164,44,30,0.2682926829268293,S0478,102,49,38,0.4803921568627451,S0506,18,7,6,0.3888888888888889,329,124,0.3768996960486322,89,200,250,S7PU.tsv
S0428,68,46,26,0.6764705882352942,S0505,238,108,64,0.453781512605042,S0478,130,51,33,0.3923076923076923,S0506,13,6,4,0.46153846153846156,449,211,0.46993318485523383,127,250,300,S7PU.tsv
S0428,38,18,12,0.47368421052631576,S0505,270,131,82,0.48518518518518516,S0478,134,76,55,0.5671641791044776,S0506,16,0,0,0.0,458,225,0.4912663755458515,149,300,350,S7PU.tsv
S0428,33,17,11,0.5151515151515151,S0505,119,56,37,0.47058823529411764,S0478,126,50,31,0.3968253968253968,S0506,44,17,11,0.38636363636363635,322,140,0.43478260869565216,90,350,400,S7PU.tsv
S0428,60,40,25,0.6666666666666666,S0505,111,63,39,0.5675675675675675,S0478,104,64,36,0.6153846153846154,S0506,29,11,9,0.3793103448275862,304,178,0.5855263157894737,109,400,450,S7PU.tsv
S0428,0,0,0,0.0,S0505,114,58,33,0.5087719298245614,S0478,58,27,20,0.46551724137931033,S0506,7,3,2,0.42857142857142855,179,88,0.49162011173184356,55,450,472,S7PU.tsv
