speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0326,48,1,1,0.020833333333333332,S0331,79,17,11,0.21518987341772153,S0330,53,4,3,0.07547169811320754,S0328,41,3,2,0.07317073170731707,221,25,0.11312217194570136,17,0,50,SQ6Z.tsv
S0326,0,0,0,0.0,S0331,103,23,13,0.22330097087378642,S0330,52,6,3,0.11538461538461539,S0328,216,22,14,0.10185185185185185,371,51,0.13746630727762804,30,50,100,SQ6Z.tsv
S0326,0,0,0,0.0,S0331,84,18,11,0.21428571428571427,S0330,31,3,1,0.0967741935483871,S0328,132,15,13,0.11363636363636363,247,36,0.145748987854251,25,100,150,SQ6Z.tsv
S0326,1,1,1,1.0,S0331,159,28,18,0.1761006289308176,S0330,17,10,10,0.5882352941176471,S0328,106,27,19,0.25471698113207547,283,66,0.2332155477031802,48,150,200,SQ6Z.tsv
S0326,159,88,59,0.5534591194968553,S0331,147,47,34,0.3197278911564626,S0330,11,6,4,0.5454545454545454,S0328,13,8,5,0.6153846153846154,330,149,0.45151515151515154,102,200,250,SQ6Z.tsv
S0326,159,72,49,0.4528301886792453,S0331,0,0,0,0.0,S0330,19,12,8,0.631578947368421,S0328,91,43,32,0.4725274725274725,269,127,0.4721189591078067,89,250,300,SQ6Z.tsv
S0326,144,62,42,0.4305555555555556,S0331,32,18,12,0.5625,S0330,14,10,3,0.7142857142857143,S0328,224,76,51,0.3392857142857143,414,166,0.40096618357487923,108,300,350,SQ6Z.tsv
S0326,58,27,16,0.46551724137931033,S0331,39,25,16,0.6410256410256411,S0330,45,25,15,0.5555555555555556,S0328,50,19,13,0.38,192,96,0.5,60,350,400,SQ6Z.tsv
S0326,230,104,71,0.45217391304347826,S0331,42,17,13,0.40476190476190477,S0330,22,4,4,0.18181818181818182,S0328,56,21,15,0.375,350,146,0.41714285714285715,103,400,450,SQ6Z.tsv
S0326,146,91,63,0.6232876712328768,S0331,50,32,23,0.64,S0330,0,0,0,0.0,S0328,110,50,34,0.45454545454545453,306,173,0.565359477124183,120,450,500,SQ6Z.tsv
S0326,68,37,22,0.5441176470588235,S0331,41,26,18,0.6341463414634146,S0330,50,23,14,0.46,S0328,87,43,30,0.4942528735632184,246,129,0.524390243902439,84,500,550,SQ6Z.tsv
S0326,49,22,15,0.4489795918367347,S0331,41,25,19,0.6097560975609756,S0330,74,34,21,0.4594594594594595,S0328,295,150,92,0.5084745762711864,459,231,0.5032679738562091,147,550,600,SQ6Z.tsv
S0326,7,2,1,0.2857142857142857,S0331,70,40,29,0.5714285714285714,S0330,76,47,29,0.618421052631579,S0328,131,65,42,0.4961832061068702,284,154,0.5422535211267606,101,600,650,SQ6Z.tsv
S0326,33,20,12,0.6060606060606061,S0331,84,46,33,0.5476190476190477,S0330,306,200,124,0.6535947712418301,S0328,64,44,29,0.6875,487,310,0.6365503080082136,198,650,700,SQ6Z.tsv
S0326,15,9,7,0.6,S0331,46,26,19,0.5652173913043478,S0330,93,60,41,0.6451612903225806,S0328,156,89,51,0.5705128205128205,310,184,0.5935483870967742,118,700,750,SQ6Z.tsv
S0326,36,27,18,0.75,S0331,113,69,49,0.6106194690265486,S0330,1,0,0,0.0,S0328,80,48,30,0.6,230,144,0.6260869565217392,97,750,800,SQ6Z.tsv
S0326,19,11,7,0.5789473684210527,S0331,132,67,49,0.5075757575757576,S0330,10,6,4,0.6,S0328,67,42,24,0.6268656716417911,228,126,0.5526315789473685,84,800,850,SQ6Z.tsv
S0326,34,25,15,0.7352941176470589,S0331,145,81,58,0.5586206896551724,S0330,27,19,13,0.7037037037037037,S0328,65,43,25,0.6615384615384615,271,168,0.6199261992619927,111,850,900,SQ6Z.tsv
S0326,18,9,6,0.5,S0331,81,40,29,0.49382716049382713,S0330,25,16,12,0.64,S0328,74,47,32,0.6351351351351351,198,112,0.5656565656565656,79,900,950,SQ6Z.tsv
S0326,76,56,36,0.7368421052631579,S0331,103,59,31,0.5728155339805825,S0330,9,5,3,0.5555555555555556,S0328,90,55,33,0.6111111111111112,278,175,0.6294964028776978,103,950,1000,SQ6Z.tsv
S0326,78,50,28,0.6410256410256411,S0331,130,80,47,0.6153846153846154,S0330,28,21,12,0.75,S0328,58,41,20,0.7068965517241379,294,192,0.6530612244897959,107,1000,1050,SQ6Z.tsv
S0326,148,96,63,0.6486486486486487,S0331,40,23,15,0.575,S0330,44,25,14,0.5681818181818182,S0328,74,42,26,0.5675675675675675,306,186,0.6078431372549019,118,1050,1100,SQ6Z.tsv
S0326,58,40,26,0.6896551724137931,S0331,52,33,21,0.6346153846153846,S0330,80,58,36,0.725,S0328,64,43,25,0.671875,254,174,0.6850393700787402,108,1100,1150,SQ6Z.tsv
S0326,61,50,28,0.819672131147541,S0331,77,51,30,0.6623376623376623,S0330,40,25,17,0.625,S0328,74,49,32,0.6621621621621622,252,175,0.6944444444444444,107,1150,1200,SQ6Z.tsv
S0326,83,49,33,0.5903614457831325,S0331,95,64,43,0.6736842105263158,S0330,17,9,8,0.5294117647058824,S0328,81,49,34,0.6049382716049383,276,171,0.6195652173913043,118,1200,1250,SQ6Z.tsv
S0326,78,53,34,0.6794871794871795,S0331,64,43,28,0.671875,S0330,13,3,2,0.23076923076923078,S0328,156,101,60,0.6474358974358975,311,200,0.6430868167202572,124,1250,1300,SQ6Z.tsv
S0326,47,23,16,0.48936170212765956,S0331,57,39,23,0.6842105263157895,S0330,20,15,10,0.75,S0328,84,43,28,0.5119047619047619,208,120,0.5769230769230769,77,1300,1350,SQ6Z.tsv
S0326,73,35,20,0.4794520547945205,S0331,54,40,25,0.7407407407407407,S0330,33,27,17,0.8181818181818182,S0328,151,97,65,0.6423841059602649,311,199,0.639871382636656,127,1350,1400,SQ6Z.tsv
S0326,127,74,41,0.5826771653543307,S0331,80,57,41,0.7125,S0330,4,4,3,1.0,S0328,71,53,29,0.7464788732394366,282,188,0.6666666666666666,114,1400,1450,SQ6Z.tsv
S0326,60,43,29,0.7166666666666667,S0331,120,75,43,0.625,S0330,21,9,6,0.42857142857142855,S0328,80,62,34,0.775,281,189,0.6725978647686833,112,1450,1500,SQ6Z.tsv
S0326,104,85,50,0.8173076923076923,S0331,23,11,7,0.4782608695652174,S0330,41,30,14,0.7317073170731707,S0328,87,50,33,0.5747126436781609,255,176,0.6901960784313725,104,1500,1540,SQ6Z.tsv
