speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0008,209,23,16,0.11004784688995216,S0012,90,23,17,0.25555555555555554,S0013,16,2,1,0.125,S0024,0,0,0,0.0,315,48,0.1523809523809524,34,0,50,S5PW.tsv
S0008,318,61,45,0.1918238993710692,S0012,172,67,47,0.38953488372093026,S0013,15,4,4,0.26666666666666666,S0024,0,0,0,0.0,505,132,0.2613861386138614,96,50,100,S5PW.tsv
S0008,204,58,42,0.28431372549019607,S0012,179,75,52,0.41899441340782123,S0013,26,9,7,0.34615384615384615,S0024,0,0,0,0.0,409,142,0.3471882640586797,101,100,150,S5PW.tsv
S0008,148,52,39,0.35135135135135137,S0012,113,50,33,0.4424778761061947,S0013,75,28,20,0.37333333333333335,S0024,0,0,0,0.0,336,130,0.3869047619047619,92,150,200,S5PW.tsv
S0008,98,42,28,0.42857142857142855,S0012,173,67,45,0.3872832369942196,S0013,51,26,17,0.5098039215686274,S0024,0,0,0,0.0,322,135,0.4192546583850932,90,200,250,S5PW.tsv
S0008,356,131,91,0.36797752808988765,S0012,124,52,38,0.41935483870967744,S0013,38,16,10,0.42105263157894735,S0024,0,0,0,0.0,518,199,0.3841698841698842,139,250,300,S5PW.tsv
S0008,193,72,48,0.37305699481865284,S0012,76,33,22,0.4342105263157895,S0013,42,22,17,0.5238095238095238,S0024,0,0,0,0.0,311,127,0.40836012861736337,87,300,350,S5PW.tsv
S0008,162,77,53,0.47530864197530864,S0012,199,119,68,0.5979899497487438,S0013,31,22,15,0.7096774193548387,S0024,0,0,0,0.0,392,218,0.5561224489795918,136,350,400,S5PW.tsv
S0008,253,119,73,0.47035573122529645,S0012,142,83,58,0.5845070422535211,S0013,13,5,3,0.38461538461538464,S0024,0,0,0,0.0,408,207,0.5073529411764706,134,400,450,S5PW.tsv
S0008,208,108,73,0.5192307692307693,S0012,93,64,40,0.6881720430107527,S0013,38,30,22,0.7894736842105263,S0024,0,0,0,0.0,339,202,0.5958702064896755,135,450,500,S5PW.tsv
S0008,210,111,67,0.5285714285714286,S0012,134,87,55,0.6492537313432836,S0013,10,4,3,0.4,S0024,0,0,0,0.0,354,202,0.5706214689265536,125,500,550,S5PW.tsv
