speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0517,156,21,11,0.1346153846153846,S0572,80,9,8,0.1125,S0570,33,9,6,0.2727272727272727,S0571,40,14,8,0.35,309,53,0.1715210355987055,33,0,50,SNMN.tsv
S0517,183,65,39,0.3551912568306011,S0572,75,17,9,0.22666666666666666,S0570,32,12,11,0.375,S0571,77,18,14,0.23376623376623376,367,112,0.30517711171662126,73,50,100,SNMN.tsv
S0517,167,70,43,0.41916167664670656,S0572,37,20,10,0.5405405405405406,S0570,40,14,11,0.35,S0571,49,18,13,0.3673469387755102,293,122,0.41638225255972694,77,100,150,SNMN.tsv
S0517,95,34,18,0.35789473684210527,S0572,92,43,32,0.4673913043478261,S0570,116,43,31,0.3706896551724138,S0571,101,30,20,0.297029702970297,404,150,0.3712871287128713,101,150,200,SNMN.tsv
S0517,109,54,33,0.4954128440366973,S0572,49,24,15,0.4897959183673469,S0570,168,90,62,0.5357142857142857,S0571,48,25,14,0.5208333333333334,374,193,0.516042780748663,124,200,250,SNMN.tsv
S0517,125,59,33,0.472,S0572,155,55,37,0.3548387096774194,S0570,115,54,39,0.46956521739130436,S0571,80,28,16,0.35,475,196,0.4126315789473684,125,250,300,SNMN.tsv
S0517,68,35,21,0.5147058823529411,S0572,145,46,31,0.31724137931034485,S0570,44,21,13,0.4772727272727273,S0571,58,40,27,0.6896551724137931,315,142,0.4507936507936508,92,300,350,SNMN.tsv
S0517,105,57,31,0.5428571428571428,S0572,134,68,46,0.5074626865671642,S0570,48,31,20,0.6458333333333334,S0571,64,44,29,0.6875,351,200,0.5698005698005698,126,350,400,SNMN.tsv
S0517,115,67,40,0.5826086956521739,S0572,104,61,41,0.5865384615384616,S0570,78,46,28,0.5897435897435898,S0571,54,23,16,0.42592592592592593,351,197,0.5612535612535613,125,400,450,SNMN.tsv
S0517,155,97,52,0.6258064516129033,S0572,62,47,27,0.7580645161290323,S0570,88,48,29,0.5454545454545454,S0571,46,24,16,0.5217391304347826,351,216,0.6153846153846154,124,450,500,SNMN.tsv
S0517,79,46,29,0.5822784810126582,S0572,28,12,8,0.42857142857142855,S0570,120,81,49,0.675,S0571,38,21,14,0.5526315789473685,265,160,0.6037735849056604,100,500,541,SNMN.tsv
