speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0326,72,8,7,0.1111111111111111,S0331,58,16,12,0.27586206896551724,S0328,92,9,8,0.09782608695652174,S0330,34,3,2,0.08823529411764706,256,36,0.140625,29,0,50,STWC.tsv
S0326,15,6,5,0.4,S0331,72,13,12,0.18055555555555555,S0328,55,8,7,0.14545454545454545,S0330,59,10,8,0.1694915254237288,201,37,0.18407960199004975,32,50,100,STWC.tsv
S0326,28,13,9,0.4642857142857143,S0331,82,11,8,0.13414634146341464,S0328,130,23,16,0.17692307692307693,S0330,102,24,20,0.23529411764705882,342,71,0.20760233918128654,53,100,150,STWC.tsv
S0326,100,52,34,0.52,S0331,20,4,4,0.2,S0328,250,54,45,0.216,S0330,18,8,7,0.4444444444444444,388,118,0.30412371134020616,90,150,200,STWC.tsv
S0326,188,93,71,0.4946808510638298,S0331,52,21,13,0.40384615384615385,S0328,73,38,24,0.5205479452054794,S0330,42,16,10,0.38095238095238093,355,168,0.4732394366197183,118,200,250,STWC.tsv
S0326,194,93,69,0.4793814432989691,S0331,79,45,32,0.569620253164557,S0328,80,23,15,0.2875,S0330,9,9,5,1.0,362,170,0.4696132596685083,121,250,300,STWC.tsv
S0326,256,135,96,0.52734375,S0331,128,59,49,0.4609375,S0328,25,11,8,0.44,S0330,0,0,0,0.0,409,205,0.5012224938875306,153,300,350,STWC.tsv
S0326,116,76,54,0.6551724137931034,S0331,111,52,33,0.46846846846846846,S0328,66,25,17,0.3787878787878788,S0330,3,1,1,0.3333333333333333,296,154,0.5202702702702703,105,350,400,STWC.tsv
S0326,53,24,18,0.4528301886792453,S0331,135,78,49,0.5777777777777777,S0328,114,58,35,0.5087719298245614,S0330,38,23,17,0.6052631578947368,340,183,0.538235294117647,119,400,450,STWC.tsv
S0326,95,48,33,0.5052631578947369,S0331,114,66,41,0.5789473684210527,S0328,22,14,9,0.6363636363636364,S0330,81,40,29,0.49382716049382713,312,168,0.5384615384615384,112,450,500,STWC.tsv
S0326,87,57,36,0.6551724137931034,S0331,105,53,34,0.5047619047619047,S0328,72,44,30,0.6111111111111112,S0330,16,14,7,0.875,280,168,0.6,107,500,550,STWC.tsv
S0326,128,90,59,0.703125,S0331,129,73,49,0.5658914728682171,S0328,12,10,6,0.8333333333333334,S0330,26,20,12,0.7692307692307693,295,193,0.6542372881355932,126,550,600,STWC.tsv
S0326,112,73,44,0.6517857142857143,S0331,113,58,38,0.5132743362831859,S0328,25,14,11,0.56,S0330,35,23,15,0.6571428571428571,285,168,0.5894736842105263,108,600,650,STWC.tsv
S0326,75,51,35,0.68,S0331,138,87,58,0.6304347826086957,S0328,84,53,30,0.6309523809523809,S0330,30,23,15,0.7666666666666667,327,214,0.654434250764526,138,650,700,STWC.tsv
S0326,108,72,46,0.6666666666666666,S0331,189,124,85,0.656084656084656,S0328,13,7,5,0.5384615384615384,S0330,23,16,11,0.6956521739130435,333,219,0.6576576576576577,147,700,750,STWC.tsv
S0326,43,26,16,0.6046511627906976,S0331,130,84,54,0.6461538461538462,S0328,68,30,20,0.4411764705882353,S0330,34,24,12,0.7058823529411765,275,164,0.5963636363636363,102,750,800,STWC.tsv
S0326,81,62,39,0.7654320987654321,S0331,100,56,32,0.56,S0328,55,17,8,0.3090909090909091,S0330,77,58,36,0.7532467532467533,313,193,0.6166134185303515,115,800,850,STWC.tsv
S0326,93,59,37,0.6344086021505376,S0331,82,58,34,0.7073170731707317,S0328,40,32,20,0.8,S0330,99,59,39,0.5959595959595959,314,208,0.6624203821656051,130,850,900,STWC.tsv
S0326,124,74,49,0.5967741935483871,S0331,94,64,44,0.6808510638297872,S0328,51,38,23,0.7450980392156863,S0330,90,55,40,0.6111111111111112,359,231,0.6434540389972145,156,900,950,STWC.tsv
S0326,12,10,6,0.8333333333333334,S0331,138,87,54,0.6304347826086957,S0328,21,16,12,0.7619047619047619,S0330,151,81,50,0.5364238410596026,322,194,0.6024844720496895,122,950,1000,STWC.tsv
S0326,11,8,5,0.7272727272727273,S0331,136,82,54,0.6029411764705882,S0328,43,28,22,0.6511627906976745,S0330,111,63,38,0.5675675675675675,301,181,0.6013289036544851,119,1000,1050,STWC.tsv
S0326,33,23,16,0.696969696969697,S0331,102,75,45,0.7352941176470589,S0328,49,24,19,0.4897959183673469,S0330,135,55,33,0.4074074074074074,319,177,0.554858934169279,113,1050,1100,STWC.tsv
S0326,57,33,19,0.5789473684210527,S0331,34,27,16,0.7941176470588235,S0328,37,17,11,0.4594594594594595,S0330,125,76,43,0.608,253,153,0.6047430830039525,89,1100,1150,STWC.tsv
S0326,84,48,34,0.5714285714285714,S0331,30,16,9,0.5333333333333333,S0328,62,44,31,0.7096774193548387,S0330,33,29,15,0.8787878787878788,209,137,0.6555023923444976,89,1150,1200,STWC.tsv
S0326,90,53,37,0.5888888888888889,S0331,29,18,11,0.6206896551724138,S0328,62,43,26,0.6935483870967742,S0330,23,17,10,0.7391304347826086,204,131,0.6421568627450981,84,1200,1250,STWC.tsv
S0326,26,18,14,0.6923076923076923,S0331,99,54,35,0.5454545454545454,S0328,67,49,28,0.7313432835820896,S0330,34,23,13,0.6764705882352942,226,144,0.6371681415929203,90,1250,1300,STWC.tsv
S0326,84,52,33,0.6190476190476191,S0331,80,62,42,0.775,S0328,36,24,16,0.6666666666666666,S0330,28,23,13,0.8214285714285714,228,161,0.706140350877193,104,1300,1350,STWC.tsv
S0326,95,59,36,0.6210526315789474,S0331,102,67,44,0.6568627450980392,S0328,32,21,13,0.65625,S0330,41,37,21,0.9024390243902439,270,184,0.6814814814814815,114,1350,1400,STWC.tsv
S0326,71,53,32,0.7464788732394366,S0331,38,28,17,0.7368421052631579,S0328,39,29,17,0.7435897435897436,S0330,59,41,23,0.6949152542372882,207,151,0.7294685990338164,89,1400,1450,STWC.tsv
S0326,96,65,41,0.6770833333333334,S0331,60,32,22,0.5333333333333333,S0328,53,28,16,0.5283018867924528,S0330,37,31,16,0.8378378378378378,246,156,0.6341463414634146,95,1450,1500,STWC.tsv
S0326,36,17,11,0.4722222222222222,S0331,119,79,50,0.6638655462184874,S0328,23,21,11,0.9130434782608695,S0330,65,39,20,0.6,243,156,0.6419753086419753,92,1500,1550,STWC.tsv
S0326,169,115,76,0.6804733727810651,S0331,183,133,79,0.726775956284153,S0328,0,0,0,0.0,S0330,52,40,20,0.7692307692307693,404,288,0.7128712871287128,175,1550,1600,STWC.tsv
S0326,26,21,14,0.8076923076923077,S0331,144,85,52,0.5902777777777778,S0328,63,41,25,0.6507936507936508,S0330,72,57,28,0.7916666666666666,305,204,0.6688524590163935,119,1600,1650,STWC.tsv
S0326,119,79,49,0.6638655462184874,S0331,200,142,85,0.71,S0328,15,12,9,0.8,S0330,12,10,6,0.8333333333333334,346,243,0.7023121387283237,149,1650,1700,STWC.tsv
S0326,68,53,31,0.7794117647058824,S0331,96,59,41,0.6145833333333334,S0328,65,40,26,0.6153846153846154,S0330,23,14,8,0.6086956521739131,252,166,0.6587301587301587,106,1700,1750,STWC.tsv
S0326,89,60,42,0.6741573033707865,S0331,181,120,78,0.6629834254143646,S0328,79,52,30,0.6582278481012658,S0330,15,10,7,0.6666666666666666,364,242,0.6648351648351648,157,1750,1800,STWC.tsv
S0326,50,35,23,0.7,S0331,138,103,64,0.7463768115942029,S0328,79,43,24,0.5443037974683544,S0330,38,29,17,0.7631578947368421,305,210,0.6885245901639344,128,1800,1850,STWC.tsv
S0326,24,16,14,0.6666666666666666,S0331,53,43,28,0.8113207547169812,S0328,158,106,66,0.6708860759493671,S0330,160,118,74,0.7375,395,283,0.7164556962025317,182,1850,1900,STWC.tsv
S0326,77,63,40,0.8181818181818182,S0331,135,103,66,0.762962962962963,S0328,104,66,41,0.6346153846153846,S0330,25,20,12,0.8,341,252,0.7390029325513197,159,1900,1950,STWC.tsv
S0326,230,169,100,0.7347826086956522,S0331,56,35,21,0.625,S0328,91,61,35,0.6703296703296703,S0330,6,4,3,0.6666666666666666,383,269,0.7023498694516971,159,1950,2000,STWC.tsv
S0326,154,124,73,0.8051948051948052,S0331,165,129,81,0.7818181818181819,S0328,17,10,7,0.5882352941176471,S0330,17,11,7,0.6470588235294118,353,274,0.7762039660056658,168,2000,2050,STWC.tsv
S0326,25,19,9,0.76,S0331,171,116,71,0.6783625730994152,S0328,50,41,24,0.82,S0330,27,18,12,0.6666666666666666,273,194,0.7106227106227107,116,2050,2100,STWC.tsv
S0326,47,42,25,0.8936170212765957,S0331,117,90,59,0.7692307692307693,S0328,76,56,30,0.7368421052631579,S0330,21,15,10,0.7142857142857143,261,203,0.7777777777777778,124,2100,2150,STWC.tsv
S0326,73,55,34,0.7534246575342466,S0331,118,86,49,0.7288135593220338,S0328,14,12,8,0.8571428571428571,S0330,91,64,35,0.7032967032967034,296,217,0.7331081081081081,126,2150,2200,STWC.tsv
S0326,55,42,23,0.7636363636363637,S0331,386,265,150,0.6865284974093264,S0328,102,79,49,0.7745098039215687,S0330,66,55,31,0.8333333333333334,609,441,0.7241379310344828,253,2200,2250,STWC.tsv
S0326,17,13,6,0.7647058823529411,S0331,105,76,47,0.7238095238095238,S0328,311,243,130,0.7813504823151125,S0330,16,13,9,0.8125,449,345,0.7683741648106904,192,2250,2300,STWC.tsv
S0326,37,29,15,0.7837837837837838,S0331,58,40,23,0.6896551724137931,S0328,346,227,128,0.6560693641618497,S0330,206,141,74,0.6844660194174758,647,437,0.6754250386398764,240,2300,2350,STWC.tsv
S0326,33,26,17,0.7878787878787878,S0331,96,79,42,0.8229166666666666,S0328,175,121,69,0.6914285714285714,S0330,202,142,79,0.7029702970297029,506,368,0.7272727272727273,207,2350,2400,STWC.tsv
S0326,20,15,9,0.75,S0331,40,32,20,0.8,S0328,426,328,185,0.7699530516431925,S0330,74,61,35,0.8243243243243243,560,436,0.7785714285714286,249,2400,2450,STWC.tsv
S0326,0,0,0,0.0,S0331,84,69,40,0.8214285714285714,S0328,158,129,79,0.8164556962025317,S0330,162,109,60,0.6728395061728395,404,307,0.7599009900990099,179,2450,2500,STWC.tsv
S0326,3,2,2,0.6666666666666666,S0331,18,10,6,0.5555555555555556,S0328,3,3,2,1.0,S0330,42,30,20,0.7142857142857143,66,45,0.6818181818181818,30,2500,2514,STWC.tsv
