speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0024,86,10,6,0.11627906976744186,S0013,97,6,5,0.061855670103092786,S0144,21,0,0,0.0,S0012,0,0,0,0.0,204,16,0.0784313725490196,11,0,50,S99N.tsv
S0024,97,23,19,0.23711340206185566,S0013,71,16,13,0.22535211267605634,S0144,4,1,1,0.25,S0012,56,18,14,0.32142857142857145,228,58,0.2543859649122807,47,50,100,S99N.tsv
S0024,67,26,17,0.3880597014925373,S0013,30,6,4,0.2,S0144,59,21,18,0.3559322033898305,S0012,63,30,23,0.47619047619047616,219,83,0.3789954337899543,62,100,150,S99N.tsv
S0024,37,13,8,0.35135135135135137,S0013,43,16,12,0.37209302325581395,S0144,37,14,12,0.3783783783783784,S0012,73,33,22,0.4520547945205479,190,76,0.4,54,150,200,S99N.tsv
S0024,90,44,28,0.4888888888888889,S0013,21,4,3,0.19047619047619047,S0144,86,28,21,0.32558139534883723,S0012,56,12,10,0.21428571428571427,253,88,0.34782608695652173,62,200,250,S99N.tsv
S0024,63,25,16,0.3968253968253968,S0013,73,25,15,0.3424657534246575,S0144,11,9,4,0.8181818181818182,S0012,115,32,23,0.2782608695652174,262,91,0.3473282442748092,58,250,300,S99N.tsv
S0024,131,59,38,0.45038167938931295,S0013,82,47,27,0.573170731707317,S0144,1,1,1,1.0,S0012,152,54,34,0.35526315789473684,366,161,0.43989071038251365,100,300,350,S99N.tsv
S0024,158,84,57,0.5316455696202531,S0013,55,28,19,0.509090909090909,S0144,11,8,4,0.7272727272727273,S0012,104,42,26,0.40384615384615385,328,162,0.49390243902439024,106,350,400,S99N.tsv
S0024,153,81,50,0.5294117647058824,S0013,88,45,33,0.5113636363636364,S0144,15,10,4,0.6666666666666666,S0012,85,46,26,0.5411764705882353,341,182,0.533724340175953,113,400,450,S99N.tsv
S0024,41,23,17,0.5609756097560976,S0013,77,36,26,0.4675324675324675,S0144,14,7,6,0.5,S0012,116,55,38,0.47413793103448276,248,121,0.4879032258064516,87,450,500,S99N.tsv
S0024,35,25,17,0.7142857142857143,S0013,99,46,28,0.46464646464646464,S0144,8,5,4,0.625,S0012,111,47,30,0.42342342342342343,253,123,0.48616600790513836,79,500,550,S99N.tsv
S0024,85,50,35,0.5882352941176471,S0013,46,25,17,0.5434782608695652,S0144,32,18,11,0.5625,S0012,136,53,32,0.3897058823529412,299,146,0.4882943143812709,95,550,600,S99N.tsv
S0024,99,58,36,0.5858585858585859,S0013,32,14,8,0.4375,S0144,71,42,24,0.5915492957746479,S0012,84,46,33,0.5476190476190477,286,160,0.5594405594405595,101,600,650,S99N.tsv
S0024,99,64,37,0.6464646464646465,S0013,54,31,17,0.5740740740740741,S0144,50,29,14,0.58,S0012,70,42,27,0.6,273,166,0.608058608058608,95,650,700,S99N.tsv
S0024,56,33,21,0.5892857142857143,S0013,35,20,12,0.5714285714285714,S0144,38,22,15,0.5789473684210527,S0012,261,130,79,0.49808429118773945,390,205,0.5256410256410257,127,700,750,S99N.tsv
S0024,63,45,25,0.7142857142857143,S0013,7,4,2,0.5714285714285714,S0144,70,36,26,0.5142857142857142,S0012,130,79,53,0.6076923076923076,270,164,0.6074074074074074,106,750,800,S99N.tsv
S0024,83,33,26,0.39759036144578314,S0013,10,5,4,0.5,S0144,78,38,25,0.48717948717948717,S0012,75,52,28,0.6933333333333334,246,128,0.5203252032520326,83,800,850,S99N.tsv
S0024,133,80,44,0.6015037593984962,S0013,24,11,7,0.4583333333333333,S0144,35,17,11,0.4857142857142857,S0012,97,72,37,0.7422680412371134,289,180,0.6228373702422145,99,850,900,S99N.tsv
S0024,65,43,25,0.6615384615384615,S0013,38,25,20,0.6578947368421053,S0144,6,3,3,0.5,S0012,111,64,41,0.5765765765765766,220,135,0.6136363636363636,89,900,950,S99N.tsv
S0024,38,25,18,0.6578947368421053,S0013,21,6,5,0.2857142857142857,S0144,115,79,48,0.6869565217391305,S0012,99,65,41,0.6565656565656566,273,175,0.6410256410256411,112,950,1000,S99N.tsv
S0024,23,14,11,0.6086956521739131,S0013,15,11,6,0.7333333333333333,S0144,64,35,22,0.546875,S0012,152,81,45,0.5328947368421053,254,141,0.5551181102362205,84,1000,1050,S99N.tsv
S0024,121,74,48,0.6115702479338843,S0013,19,9,7,0.47368421052631576,S0144,78,46,33,0.5897435897435898,S0012,81,36,24,0.4444444444444444,299,165,0.5518394648829431,112,1050,1100,S99N.tsv
S0024,99,56,32,0.5656565656565656,S0013,5,1,1,0.2,S0144,50,39,24,0.78,S0012,154,96,62,0.6233766233766234,308,192,0.6233766233766234,119,1100,1150,S99N.tsv
S0024,32,18,11,0.5625,S0013,7,4,2,0.5714285714285714,S0144,10,6,5,0.6,S0012,27,16,9,0.5925925925925926,76,44,0.5789473684210527,27,1150,1168,S99N.tsv
